codepoint,value,subnormal
0x075e,-0x1p+350, 
0x075f,-0x1p+351, 
0x0760,-0x1p+352, 
0x0761,-0x1p+353, 
0x0762,-0x1p+354, 
0x0763,-0x1p+355, 
0x0764,-0x1p+356, 
0x0765,-0x1p+357, 
0x0766,-0x1p+358, 
0x0767,-0x1p+359, 
0x0768,-0x1p+360, 
0x0769,-0x1p+361, 
0x076a,-0x1p+362, 
0x076b,-0x1p+363, 
0x076c,-0x1p+364, 
0x076d,-0x1p+365, 
0x076e,-0x1p+366, 
0x076f,-0x1p+367, 
0x0770,-0x1p+368, 
0x0771,-0x1p+369, 
0x0772,-0x1p+370, 
0x0773,-0x1p+371, 
0x0774,-0x1p+372, 
0x0775,-0x1p+373, 
0x0776,-0x1p+374, 
0x0777,-0x1p+375, 
0x0778,-0x1p+376, 
0x0779,-0x1p+377, 
0x077a,-0x1p+378, 
0x077b,-0x1p+379, 
0x077c,-0x1p+380, 
0x077d,-0x1p+381, 
0x077e,-0x1p+382, 
0x077f,-0x1p+383, 
0x0780,-0x1p+384, 
0x0781,-0x1p+385, 
0x0782,-0x1p+386, 
0x0783,-0x1p+387, 
0x0784,-0x1p+388, 
0x0785,-0x1p+389, 
0x0786,-0x1p+390, 
0x0787,-0x1p+391, 
0x0788,-0x1p+392, 
0x0789,-0x1p+393, 
0x078a,-0x1p+394, 
0x078b,-0x1p+395, 
0x078c,-0x1p+396, 
0x078d,-0x1p+397, 
0x078e,-0x1p+398, 
0x078f,-0x1p+399, 
0x0790,-0x1p+400, 
0x0791,-0x1p+401, 
0x0792,-0x1p+402, 
0x0793,-0x1p+403, 
0x0794,-0x1p+404, 
0x0795,-0x1p+405, 
0x0796,-0x1p+406, 
0x0797,-0x1p+407, 
0x0798,-0x1p+408, 
0x0799,-0x1p+409, 
0x079a,-0x1p+410, 
0x079b,-0x1p+411, 
0x079c,-0x1p+412, 
0x079d,-0x1p+413, 
0x079e,-0x1p+414, 
0x079f,-0x1p+415, 
0x07a0,-0x1p+416, 
0x07a1,-0x1p+417, 
0x07a2,-0x1p+418, 
0x07a3,-0x1p+419, 
0x07a4,-0x1p+420, 
0x07a5,-0x1p+421, 
0x07a6,-0x1p+422, 
0x07a7,-0x1p+423, 
0x07a8,-0x1p+424, 
0x07a9,-0x1p+425, 
0x07aa,-0x1p+426, 
0x07ab,-0x1p+427, 
0x07ac,-0x1p+428, 
0x07ad,-0x1p+429, 
0x07ae,-0x1p+430, 
0x07af,-0x1p+431, 
0x07b0,-0x1p+432, 
0x07b1,-0x1p+433, 
0x07b2,-0x1p+434, 
0x07b3,-0x1p+435, 
0x07b4,-0x1p+436, 
0x07b5,-0x1p+437, 
0x07b6,-0x1p+438, 
0x07b7,-0x1p+439, 
0x07b8,-0x1p+440, 
0x07b9,-0x1p+441, 
0x07ba,-0x1p+442, 
0x07bb,-0x1p+443, 
0x07bc,-0x1p+444, 
0x07bd,-0x1p+445, 
0x07be,-0x1p+446, 
0x07bf,-0x1p+447, 
0x07c0,-0x1p+448, 
0x07c1,-0x1p+449, 
0x07c2,-0x1p+450, 
0x07c3,-0x1p+451, 
0x07c4,-0x1p+452, 
0x07c5,-0x1p+453, 
0x07c6,-0x1p+454, 
0x07c7,-0x1p+455, 
0x07c8,-0x1p+456, 
0x07c9,-0x1p+457, 
0x07ca,-0x1p+458, 
0x07cb,-0x1p+459, 
0x07cc,-0x1p+460, 
0x07cd,-0x1p+461, 
0x07ce,-0x1p+462, 
0x07cf,-0x1p+463, 
0x07d0,-0x1p+464, 
0x07d1,-0x1p+465, 
0x07d2,-0x1p+466, 
0x07d3,-0x1p+467, 
0x07d4,-0x1p+468, 
0x07d5,-0x1p+469, 
0x07d6,-0x1p+470, 
0x07d7,-0x1p+471, 
0x07d8,-0x1p+472, 
0x07d9,-0x1p+473, 
0x07da,-0x1p+474, 
0x07db,-0x1p+475, 
0x07dc,-0x1p+476, 
0x07dd,-0x1p+477, 
0x07de,-0x1p+478, 
0x07df,-0x1p+479, 
0x07e0,-0x1p+480, 
0x07e1,-0x1p+481, 
0x07e2,-0x1p+482, 
0x07e3,-0x1p+483, 
0x07e4,-0x1p+484, 
0x07e5,-0x1p+485, 
0x07e6,-0x1p+486, 
0x07e7,-0x1p+487, 
0x07e8,-0x1p+488, 
0x07e9,-0x1p+489, 
0x07ea,-0x1p+490, 
0x07eb,-0x1p+491, 
0x07ec,-0x1p+492, 
0x07ed,-0x1p+493, 
0x07ee,-0x1p+494, 
0x07ef,-0x1p+495, 
0x07f0,-0x1p+496, 
0x07f1,-0x1p+497, 
0x07f2,-0x1p+498, 
0x07f3,-0x1p+499, 
0x07f4,-0x1p+500, 
0x07f5,-0x1p+501, 
0x07f6,-0x1p+502, 
0x07f7,-0x1p+503, 
0x07f8,-0x1p+504, 
0x07f9,-0x1p+505, 
0x07fa,-0x1p+506, 
0x07fb,-0x1p+507, 
0x07fc,-0x1p+508, 
0x07fd,-0x1p+509, 
0x07fe,-0x1p+510, 
0x07ff,-Inf, 
