codepoint,values,subnormal
0x1b833,0x1.b833p+0, 
0x1b834,0x1.b834p+0, 
0x1b835,0x1.b835p+0, 
0x1b836,0x1.b836p+0, 
0x1b837,0x1.b837p+0, 
0x1b838,0x1.b838p+0, 
0x1b839,0x1.b839p+0, 
0x1b83a,0x1.b83ap+0, 
0x1b83b,0x1.b83bp+0, 
0x1b83c,0x1.b83cp+0, 
0x1b83d,0x1.b83dp+0, 
0x1b83e,0x1.b83ep+0, 
0x1b83f,0x1.b83fp+0, 
0x1b840,0x1.b84p+0, 
0x1b841,0x1.b841p+0, 
0x1b842,0x1.b842p+0, 
0x1b843,0x1.b843p+0, 
0x1b844,0x1.b844p+0, 
0x1b845,0x1.b845p+0, 
0x1b846,0x1.b846p+0, 
0x1b847,0x1.b847p+0, 
0x1b848,0x1.b848p+0, 
0x1b849,0x1.b849p+0, 
0x1b84a,0x1.b84ap+0, 
0x1b84b,0x1.b84bp+0, 
0x1b84c,0x1.b84cp+0, 
0x1b84d,0x1.b84dp+0, 
0x1b84e,0x1.b84ep+0, 
0x1b84f,0x1.b84fp+0, 
0x1b850,0x1.b85p+0, 
0x1b851,0x1.b851p+0, 
0x1b852,0x1.b852p+0, 
0x1b853,0x1.b853p+0, 
0x1b854,0x1.b854p+0, 
0x1b855,0x1.b855p+0, 
0x1b856,0x1.b856p+0, 
0x1b857,0x1.b857p+0, 
0x1b858,0x1.b858p+0, 
0x1b859,0x1.b859p+0, 
0x1b85a,0x1.b85ap+0, 
0x1b85b,0x1.b85bp+0, 
0x1b85c,0x1.b85cp+0, 
0x1b85d,0x1.b85dp+0, 
0x1b85e,0x1.b85ep+0, 
0x1b85f,0x1.b85fp+0, 
0x1b860,0x1.b86p+0, 
0x1b861,0x1.b861p+0, 
0x1b862,0x1.b862p+0, 
0x1b863,0x1.b863p+0, 
0x1b864,0x1.b864p+0, 
0x1b865,0x1.b865p+0, 
0x1b866,0x1.b866p+0, 
0x1b867,0x1.b867p+0, 
0x1b868,0x1.b868p+0, 
0x1b869,0x1.b869p+0, 
0x1b86a,0x1.b86ap+0, 
0x1b86b,0x1.b86bp+0, 
0x1b86c,0x1.b86cp+0, 
0x1b86d,0x1.b86dp+0, 
0x1b86e,0x1.b86ep+0, 
0x1b86f,0x1.b86fp+0, 
0x1b870,0x1.b87p+0, 
0x1b871,0x1.b871p+0, 
0x1b872,0x1.b872p+0, 
0x1b873,0x1.b873p+0, 
0x1b874,0x1.b874p+0, 
0x1b875,0x1.b875p+0, 
0x1b876,0x1.b876p+0, 
0x1b877,0x1.b877p+0, 
0x1b878,0x1.b878p+0, 
0x1b879,0x1.b879p+0, 
0x1b87a,0x1.b87ap+0, 
0x1b87b,0x1.b87bp+0, 
0x1b87c,0x1.b87cp+0, 
0x1b87d,0x1.b87dp+0, 
0x1b87e,0x1.b87ep+0, 
0x1b87f,0x1.b87fp+0, 
0x1b880,0x1.b88p+0, 
0x1b881,0x1.b881p+0, 
0x1b882,0x1.b882p+0, 
0x1b883,0x1.b883p+0, 
0x1b884,0x1.b884p+0, 
0x1b885,0x1.b885p+0, 
0x1b886,0x1.b886p+0, 
0x1b887,0x1.b887p+0, 
0x1b888,0x1.b888p+0, 
0x1b889,0x1.b889p+0, 
0x1b88a,0x1.b88ap+0, 
0x1b88b,0x1.b88bp+0, 
0x1b88c,0x1.b88cp+0, 
0x1b88d,0x1.b88dp+0, 
0x1b88e,0x1.b88ep+0, 
0x1b88f,0x1.b88fp+0, 
0x1b890,0x1.b89p+0, 
0x1b891,0x1.b891p+0, 
0x1b892,0x1.b892p+0, 
0x1b893,0x1.b893p+0, 
0x1b894,0x1.b894p+0, 
0x1b895,0x1.b895p+0, 
0x1b896,0x1.b896p+0, 
0x1b897,0x1.b897p+0, 
0x1b898,0x1.b898p+0, 
0x1b899,0x1.b899p+0, 
0x1b89a,0x1.b89ap+0, 
0x1b89b,0x1.b89bp+0, 
0x1b89c,0x1.b89cp+0, 
0x1b89d,0x1.b89dp+0, 
0x1b89e,0x1.b89ep+0, 
0x1b89f,0x1.b89fp+0, 
0x1b8a0,0x1.b8ap+0, 
0x1b8a1,0x1.b8a1p+0, 
0x1b8a2,0x1.b8a2p+0, 
0x1b8a3,0x1.b8a3p+0, 
0x1b8a4,0x1.b8a4p+0, 
0x1b8a5,0x1.b8a5p+0, 
0x1b8a6,0x1.b8a6p+0, 
0x1b8a7,0x1.b8a7p+0, 
0x1b8a8,0x1.b8a8p+0, 
0x1b8a9,0x1.b8a9p+0, 
0x1b8aa,0x1.b8aap+0, 
0x1b8ab,0x1.b8abp+0, 
0x1b8ac,0x1.b8acp+0, 
0x1b8ad,0x1.b8adp+0, 
0x1b8ae,0x1.b8aep+0, 
0x1b8af,0x1.b8afp+0, 
0x1b8b0,0x1.b8bp+0, 
0x1b8b1,0x1.b8b1p+0, 
0x1b8b2,0x1.b8b2p+0, 
0x1b8b3,0x1.b8b3p+0, 
0x1b8b4,0x1.b8b4p+0, 
0x1b8b5,0x1.b8b5p+0, 
0x1b8b6,0x1.b8b6p+0, 
0x1b8b7,0x1.b8b7p+0, 
0x1b8b8,0x1.b8b8p+0, 
0x1b8b9,0x1.b8b9p+0, 
0x1b8ba,0x1.b8bap+0, 
0x1b8bb,0x1.b8bbp+0, 
0x1b8bc,0x1.b8bcp+0, 
0x1b8bd,0x1.b8bdp+0, 
0x1b8be,0x1.b8bep+0, 
0x1b8bf,0x1.b8bfp+0, 
0x1b8c0,0x1.b8cp+0, 
0x1b8c1,0x1.b8c1p+0, 
0x1b8c2,0x1.b8c2p+0, 
0x1b8c3,0x1.b8c3p+0, 
0x1b8c4,0x1.b8c4p+0, 
0x1b8c5,0x1.b8c5p+0, 
0x1b8c6,0x1.b8c6p+0, 
0x1b8c7,0x1.b8c7p+0, 
0x1b8c8,0x1.b8c8p+0, 
0x1b8c9,0x1.b8c9p+0, 
0x1b8ca,0x1.b8cap+0, 
0x1b8cb,0x1.b8cbp+0, 
0x1b8cc,0x1.b8ccp+0, 
0x1b8cd,0x1.b8cdp+0, 
0x1b8ce,0x1.b8cep+0, 
0x1b8cf,0x1.b8cfp+0, 
0x1b8d0,0x1.b8dp+0, 
0x1b8d1,0x1.b8d1p+0, 
0x1b8d2,0x1.b8d2p+0, 
0x1b8d3,0x1.b8d3p+0, 
0x1b8d4,0x1.b8d4p+0, 
0x1b8d5,0x1.b8d5p+0, 
0x1b8d6,0x1.b8d6p+0, 
0x1b8d7,0x1.b8d7p+0, 
0x1b8d8,0x1.b8d8p+0, 
0x1b8d9,0x1.b8d9p+0, 
0x1b8da,0x1.b8dap+0, 
0x1b8db,0x1.b8dbp+0, 
0x1b8dc,0x1.b8dcp+0, 
0x1b8dd,0x1.b8ddp+0, 
0x1b8de,0x1.b8dep+0, 
0x1b8df,0x1.b8dfp+0, 
0x1b8e0,0x1.b8ep+0, 
0x1b8e1,0x1.b8e1p+0, 
0x1b8e2,0x1.b8e2p+0, 
0x1b8e3,0x1.b8e3p+0, 
0x1b8e4,0x1.b8e4p+0, 
0x1b8e5,0x1.b8e5p+0, 
0x1b8e6,0x1.b8e6p+0, 
0x1b8e7,0x1.b8e7p+0, 
0x1b8e8,0x1.b8e8p+0, 
0x1b8e9,0x1.b8e9p+0, 
0x1b8ea,0x1.b8eap+0, 
0x1b8eb,0x1.b8ebp+0, 
0x1b8ec,0x1.b8ecp+0, 
0x1b8ed,0x1.b8edp+0, 
0x1b8ee,0x1.b8eep+0, 
0x1b8ef,0x1.b8efp+0, 
0x1b8f0,0x1.b8fp+0, 
0x1b8f1,0x1.b8f1p+0, 
0x1b8f2,0x1.b8f2p+0, 
0x1b8f3,0x1.b8f3p+0, 
0x1b8f4,0x1.b8f4p+0, 
0x1b8f5,0x1.b8f5p+0, 
0x1b8f6,0x1.b8f6p+0, 
0x1b8f7,0x1.b8f7p+0, 
0x1b8f8,0x1.b8f8p+0, 
0x1b8f9,0x1.b8f9p+0, 
0x1b8fa,0x1.b8fap+0, 
0x1b8fb,0x1.b8fbp+0, 
0x1b8fc,0x1.b8fcp+0, 
0x1b8fd,0x1.b8fdp+0, 
0x1b8fe,0x1.b8fep+0, 
0x1b8ff,0x1.b8ffp+0, 
0x1b900,0x1.b9p+0, 
0x1b901,0x1.b901p+0, 
0x1b902,0x1.b902p+0, 
0x1b903,0x1.b903p+0, 
0x1b904,0x1.b904p+0, 
0x1b905,0x1.b905p+0, 
0x1b906,0x1.b906p+0, 
0x1b907,0x1.b907p+0, 
0x1b908,0x1.b908p+0, 
0x1b909,0x1.b909p+0, 
0x1b90a,0x1.b90ap+0, 
0x1b90b,0x1.b90bp+0, 
0x1b90c,0x1.b90cp+0, 
0x1b90d,0x1.b90dp+0, 
0x1b90e,0x1.b90ep+0, 
0x1b90f,0x1.b90fp+0, 
0x1b910,0x1.b91p+0, 
0x1b911,0x1.b911p+0, 
0x1b912,0x1.b912p+0, 
0x1b913,0x1.b913p+0, 
0x1b914,0x1.b914p+0, 
0x1b915,0x1.b915p+0, 
0x1b916,0x1.b916p+0, 
0x1b917,0x1.b917p+0, 
0x1b918,0x1.b918p+0, 
0x1b919,0x1.b919p+0, 
0x1b91a,0x1.b91ap+0, 
0x1b91b,0x1.b91bp+0, 
0x1b91c,0x1.b91cp+0, 
0x1b91d,0x1.b91dp+0, 
0x1b91e,0x1.b91ep+0, 
0x1b91f,0x1.b91fp+0, 
0x1b920,0x1.b92p+0, 
0x1b921,0x1.b921p+0, 
0x1b922,0x1.b922p+0, 
0x1b923,0x1.b923p+0, 
0x1b924,0x1.b924p+0, 
0x1b925,0x1.b925p+0, 
0x1b926,0x1.b926p+0, 
0x1b927,0x1.b927p+0, 
0x1b928,0x1.b928p+0, 
0x1b929,0x1.b929p+0, 
0x1b92a,0x1.b92ap+0, 
0x1b92b,0x1.b92bp+0, 
0x1b92c,0x1.b92cp+0, 
0x1b92d,0x1.b92dp+0, 
0x1b92e,0x1.b92ep+0, 
0x1b92f,0x1.b92fp+0, 
0x1b930,0x1.b93p+0, 
0x1b931,0x1.b931p+0, 
0x1b932,0x1.b932p+0, 
0x1b933,0x1.b933p+0, 
0x1b934,0x1.b934p+0, 
0x1b935,0x1.b935p+0, 
0x1b936,0x1.b936p+0, 
0x1b937,0x1.b937p+0, 
0x1b938,0x1.b938p+0, 
0x1b939,0x1.b939p+0, 
0x1b93a,0x1.b93ap+0, 
0x1b93b,0x1.b93bp+0, 
0x1b93c,0x1.b93cp+0, 
0x1b93d,0x1.b93dp+0, 
0x1b93e,0x1.b93ep+0, 
0x1b93f,0x1.b93fp+0, 
0x1b940,0x1.b94p+0, 
0x1b941,0x1.b941p+0, 
0x1b942,0x1.b942p+0, 
0x1b943,0x1.b943p+0, 
0x1b944,0x1.b944p+0, 
0x1b945,0x1.b945p+0, 
0x1b946,0x1.b946p+0, 
0x1b947,0x1.b947p+0, 
0x1b948,0x1.b948p+0, 
0x1b949,0x1.b949p+0, 
0x1b94a,0x1.b94ap+0, 
0x1b94b,0x1.b94bp+0, 
0x1b94c,0x1.b94cp+0, 
0x1b94d,0x1.b94dp+0, 
0x1b94e,0x1.b94ep+0, 
0x1b94f,0x1.b94fp+0, 
0x1b950,0x1.b95p+0, 
0x1b951,0x1.b951p+0, 
0x1b952,0x1.b952p+0, 
0x1b953,0x1.b953p+0, 
0x1b954,0x1.b954p+0, 
0x1b955,0x1.b955p+0, 
0x1b956,0x1.b956p+0, 
0x1b957,0x1.b957p+0, 
0x1b958,0x1.b958p+0, 
0x1b959,0x1.b959p+0, 
0x1b95a,0x1.b95ap+0, 
0x1b95b,0x1.b95bp+0, 
0x1b95c,0x1.b95cp+0, 
0x1b95d,0x1.b95dp+0, 
0x1b95e,0x1.b95ep+0, 
0x1b95f,0x1.b95fp+0, 
0x1b960,0x1.b96p+0, 
0x1b961,0x1.b961p+0, 
0x1b962,0x1.b962p+0, 
0x1b963,0x1.b963p+0, 
0x1b964,0x1.b964p+0, 
0x1b965,0x1.b965p+0, 
0x1b966,0x1.b966p+0, 
0x1b967,0x1.b967p+0, 
0x1b968,0x1.b968p+0, 
0x1b969,0x1.b969p+0, 
0x1b96a,0x1.b96ap+0, 
0x1b96b,0x1.b96bp+0, 
0x1b96c,0x1.b96cp+0, 
0x1b96d,0x1.b96dp+0, 
0x1b96e,0x1.b96ep+0, 
0x1b96f,0x1.b96fp+0, 
0x1b970,0x1.b97p+0, 
0x1b971,0x1.b971p+0, 
0x1b972,0x1.b972p+0, 
0x1b973,0x1.b973p+0, 
0x1b974,0x1.b974p+0, 
0x1b975,0x1.b975p+0, 
0x1b976,0x1.b976p+0, 
0x1b977,0x1.b977p+0, 
0x1b978,0x1.b978p+0, 
0x1b979,0x1.b979p+0, 
0x1b97a,0x1.b97ap+0, 
0x1b97b,0x1.b97bp+0, 
0x1b97c,0x1.b97cp+0, 
0x1b97d,0x1.b97dp+0, 
0x1b97e,0x1.b97ep+0, 
0x1b97f,0x1.b97fp+0, 
0x1b980,0x1.b98p+0, 
0x1b981,0x1.b981p+0, 
0x1b982,0x1.b982p+0, 
0x1b983,0x1.b983p+0, 
0x1b984,0x1.b984p+0, 
0x1b985,0x1.b985p+0, 
0x1b986,0x1.b986p+0, 
0x1b987,0x1.b987p+0, 
0x1b988,0x1.b988p+0, 
0x1b989,0x1.b989p+0, 
0x1b98a,0x1.b98ap+0, 
0x1b98b,0x1.b98bp+0, 
0x1b98c,0x1.b98cp+0, 
0x1b98d,0x1.b98dp+0, 
0x1b98e,0x1.b98ep+0, 
0x1b98f,0x1.b98fp+0, 
0x1b990,0x1.b99p+0, 
0x1b991,0x1.b991p+0, 
0x1b992,0x1.b992p+0, 
0x1b993,0x1.b993p+0, 
0x1b994,0x1.b994p+0, 
0x1b995,0x1.b995p+0, 
0x1b996,0x1.b996p+0, 
0x1b997,0x1.b997p+0, 
0x1b998,0x1.b998p+0, 
0x1b999,0x1.b999p+0, 
0x1b99a,0x1.b99ap+0, 
0x1b99b,0x1.b99bp+0, 
0x1b99c,0x1.b99cp+0, 
0x1b99d,0x1.b99dp+0, 
0x1b99e,0x1.b99ep+0, 
0x1b99f,0x1.b99fp+0, 
0x1b9a0,0x1.b9ap+0, 
0x1b9a1,0x1.b9a1p+0, 
0x1b9a2,0x1.b9a2p+0, 
0x1b9a3,0x1.b9a3p+0, 
0x1b9a4,0x1.b9a4p+0, 
0x1b9a5,0x1.b9a5p+0, 
0x1b9a6,0x1.b9a6p+0, 
0x1b9a7,0x1.b9a7p+0, 
0x1b9a8,0x1.b9a8p+0, 
0x1b9a9,0x1.b9a9p+0, 
0x1b9aa,0x1.b9aap+0, 
0x1b9ab,0x1.b9abp+0, 
0x1b9ac,0x1.b9acp+0, 
0x1b9ad,0x1.b9adp+0, 
0x1b9ae,0x1.b9aep+0, 
0x1b9af,0x1.b9afp+0, 
0x1b9b0,0x1.b9bp+0, 
0x1b9b1,0x1.b9b1p+0, 
0x1b9b2,0x1.b9b2p+0, 
0x1b9b3,0x1.b9b3p+0, 
0x1b9b4,0x1.b9b4p+0, 
0x1b9b5,0x1.b9b5p+0, 
0x1b9b6,0x1.b9b6p+0, 
0x1b9b7,0x1.b9b7p+0, 
0x1b9b8,0x1.b9b8p+0, 
0x1b9b9,0x1.b9b9p+0, 
0x1b9ba,0x1.b9bap+0, 
0x1b9bb,0x1.b9bbp+0, 
0x1b9bc,0x1.b9bcp+0, 
0x1b9bd,0x1.b9bdp+0, 
0x1b9be,0x1.b9bep+0, 
0x1b9bf,0x1.b9bfp+0, 
0x1b9c0,0x1.b9cp+0, 
0x1b9c1,0x1.b9c1p+0, 
0x1b9c2,0x1.b9c2p+0, 
0x1b9c3,0x1.b9c3p+0, 
0x1b9c4,0x1.b9c4p+0, 
0x1b9c5,0x1.b9c5p+0, 
0x1b9c6,0x1.b9c6p+0, 
0x1b9c7,0x1.b9c7p+0, 
0x1b9c8,0x1.b9c8p+0, 
0x1b9c9,0x1.b9c9p+0, 
0x1b9ca,0x1.b9cap+0, 
0x1b9cb,0x1.b9cbp+0, 
0x1b9cc,0x1.b9ccp+0, 
0x1b9cd,0x1.b9cdp+0, 
0x1b9ce,0x1.b9cep+0, 
0x1b9cf,0x1.b9cfp+0, 
0x1b9d0,0x1.b9dp+0, 
0x1b9d1,0x1.b9d1p+0, 
0x1b9d2,0x1.b9d2p+0, 
0x1b9d3,0x1.b9d3p+0, 
0x1b9d4,0x1.b9d4p+0, 
0x1b9d5,0x1.b9d5p+0, 
0x1b9d6,0x1.b9d6p+0, 
0x1b9d7,0x1.b9d7p+0, 
0x1b9d8,0x1.b9d8p+0, 
0x1b9d9,0x1.b9d9p+0, 
0x1b9da,0x1.b9dap+0, 
0x1b9db,0x1.b9dbp+0, 
0x1b9dc,0x1.b9dcp+0, 
0x1b9dd,0x1.b9ddp+0, 
0x1b9de,0x1.b9dep+0, 
0x1b9df,0x1.b9dfp+0, 
0x1b9e0,0x1.b9ep+0, 
0x1b9e1,0x1.b9e1p+0, 
0x1b9e2,0x1.b9e2p+0, 
0x1b9e3,0x1.b9e3p+0, 
0x1b9e4,0x1.b9e4p+0, 
0x1b9e5,0x1.b9e5p+0, 
0x1b9e6,0x1.b9e6p+0, 
0x1b9e7,0x1.b9e7p+0, 
0x1b9e8,0x1.b9e8p+0, 
0x1b9e9,0x1.b9e9p+0, 
0x1b9ea,0x1.b9eap+0, 
0x1b9eb,0x1.b9ebp+0, 
0x1b9ec,0x1.b9ecp+0, 
0x1b9ed,0x1.b9edp+0, 
0x1b9ee,0x1.b9eep+0, 
0x1b9ef,0x1.b9efp+0, 
0x1b9f0,0x1.b9fp+0, 
0x1b9f1,0x1.b9f1p+0, 
0x1b9f2,0x1.b9f2p+0, 
0x1b9f3,0x1.b9f3p+0, 
0x1b9f4,0x1.b9f4p+0, 
0x1b9f5,0x1.b9f5p+0, 
0x1b9f6,0x1.b9f6p+0, 
0x1b9f7,0x1.b9f7p+0, 
0x1b9f8,0x1.b9f8p+0, 
0x1b9f9,0x1.b9f9p+0, 
0x1b9fa,0x1.b9fap+0, 
0x1b9fb,0x1.b9fbp+0, 
0x1b9fc,0x1.b9fcp+0, 
0x1b9fd,0x1.b9fdp+0, 
0x1b9fe,0x1.b9fep+0, 
0x1b9ff,0x1.b9ffp+0, 
0x1ba00,0x1.bap+0, 
0x1ba01,0x1.ba01p+0, 
0x1ba02,0x1.ba02p+0, 
0x1ba03,0x1.ba03p+0, 
0x1ba04,0x1.ba04p+0, 
0x1ba05,0x1.ba05p+0, 
0x1ba06,0x1.ba06p+0, 
0x1ba07,0x1.ba07p+0, 
0x1ba08,0x1.ba08p+0, 
0x1ba09,0x1.ba09p+0, 
0x1ba0a,0x1.ba0ap+0, 
0x1ba0b,0x1.ba0bp+0, 
0x1ba0c,0x1.ba0cp+0, 
0x1ba0d,0x1.ba0dp+0, 
0x1ba0e,0x1.ba0ep+0, 
0x1ba0f,0x1.ba0fp+0, 
0x1ba10,0x1.ba1p+0, 
0x1ba11,0x1.ba11p+0, 
0x1ba12,0x1.ba12p+0, 
0x1ba13,0x1.ba13p+0, 
0x1ba14,0x1.ba14p+0, 
0x1ba15,0x1.ba15p+0, 
0x1ba16,0x1.ba16p+0, 
0x1ba17,0x1.ba17p+0, 
0x1ba18,0x1.ba18p+0, 
0x1ba19,0x1.ba19p+0, 
0x1ba1a,0x1.ba1ap+0, 
0x1ba1b,0x1.ba1bp+0, 
0x1ba1c,0x1.ba1cp+0, 
0x1ba1d,0x1.ba1dp+0, 
0x1ba1e,0x1.ba1ep+0, 
0x1ba1f,0x1.ba1fp+0, 
0x1ba20,0x1.ba2p+0, 
0x1ba21,0x1.ba21p+0, 
0x1ba22,0x1.ba22p+0, 
0x1ba23,0x1.ba23p+0, 
0x1ba24,0x1.ba24p+0, 
0x1ba25,0x1.ba25p+0, 
0x1ba26,0x1.ba26p+0, 
0x1ba27,0x1.ba27p+0, 
0x1ba28,0x1.ba28p+0, 
0x1ba29,0x1.ba29p+0, 
0x1ba2a,0x1.ba2ap+0, 
0x1ba2b,0x1.ba2bp+0, 
0x1ba2c,0x1.ba2cp+0, 
0x1ba2d,0x1.ba2dp+0, 
0x1ba2e,0x1.ba2ep+0, 
0x1ba2f,0x1.ba2fp+0, 
0x1ba30,0x1.ba3p+0, 
0x1ba31,0x1.ba31p+0, 
0x1ba32,0x1.ba32p+0, 
0x1ba33,0x1.ba33p+0, 
0x1ba34,0x1.ba34p+0, 
0x1ba35,0x1.ba35p+0, 
0x1ba36,0x1.ba36p+0, 
0x1ba37,0x1.ba37p+0, 
0x1ba38,0x1.ba38p+0, 
0x1ba39,0x1.ba39p+0, 
0x1ba3a,0x1.ba3ap+0, 
0x1ba3b,0x1.ba3bp+0, 
0x1ba3c,0x1.ba3cp+0, 
0x1ba3d,0x1.ba3dp+0, 
0x1ba3e,0x1.ba3ep+0, 
0x1ba3f,0x1.ba3fp+0, 
0x1ba40,0x1.ba4p+0, 
0x1ba41,0x1.ba41p+0, 
0x1ba42,0x1.ba42p+0, 
0x1ba43,0x1.ba43p+0, 
0x1ba44,0x1.ba44p+0, 
0x1ba45,0x1.ba45p+0, 
0x1ba46,0x1.ba46p+0, 
0x1ba47,0x1.ba47p+0, 
0x1ba48,0x1.ba48p+0, 
0x1ba49,0x1.ba49p+0, 
0x1ba4a,0x1.ba4ap+0, 
0x1ba4b,0x1.ba4bp+0, 
0x1ba4c,0x1.ba4cp+0, 
0x1ba4d,0x1.ba4dp+0, 
0x1ba4e,0x1.ba4ep+0, 
0x1ba4f,0x1.ba4fp+0, 
0x1ba50,0x1.ba5p+0, 
0x1ba51,0x1.ba51p+0, 
0x1ba52,0x1.ba52p+0, 
0x1ba53,0x1.ba53p+0, 
0x1ba54,0x1.ba54p+0, 
0x1ba55,0x1.ba55p+0, 
0x1ba56,0x1.ba56p+0, 
0x1ba57,0x1.ba57p+0, 
0x1ba58,0x1.ba58p+0, 
0x1ba59,0x1.ba59p+0, 
0x1ba5a,0x1.ba5ap+0, 
0x1ba5b,0x1.ba5bp+0, 
0x1ba5c,0x1.ba5cp+0, 
0x1ba5d,0x1.ba5dp+0, 
0x1ba5e,0x1.ba5ep+0, 
0x1ba5f,0x1.ba5fp+0, 
0x1ba60,0x1.ba6p+0, 
0x1ba61,0x1.ba61p+0, 
0x1ba62,0x1.ba62p+0, 
0x1ba63,0x1.ba63p+0, 
0x1ba64,0x1.ba64p+0, 
0x1ba65,0x1.ba65p+0, 
0x1ba66,0x1.ba66p+0, 
0x1ba67,0x1.ba67p+0, 
0x1ba68,0x1.ba68p+0, 
0x1ba69,0x1.ba69p+0, 
0x1ba6a,0x1.ba6ap+0, 
0x1ba6b,0x1.ba6bp+0, 
0x1ba6c,0x1.ba6cp+0, 
0x1ba6d,0x1.ba6dp+0, 
0x1ba6e,0x1.ba6ep+0, 
0x1ba6f,0x1.ba6fp+0, 
0x1ba70,0x1.ba7p+0, 
0x1ba71,0x1.ba71p+0, 
0x1ba72,0x1.ba72p+0, 
0x1ba73,0x1.ba73p+0, 
0x1ba74,0x1.ba74p+0, 
0x1ba75,0x1.ba75p+0, 
0x1ba76,0x1.ba76p+0, 
0x1ba77,0x1.ba77p+0, 
0x1ba78,0x1.ba78p+0, 
0x1ba79,0x1.ba79p+0, 
0x1ba7a,0x1.ba7ap+0, 
0x1ba7b,0x1.ba7bp+0, 
0x1ba7c,0x1.ba7cp+0, 
0x1ba7d,0x1.ba7dp+0, 
0x1ba7e,0x1.ba7ep+0, 
0x1ba7f,0x1.ba7fp+0, 
0x1ba80,0x1.ba8p+0, 
0x1ba81,0x1.ba81p+0, 
0x1ba82,0x1.ba82p+0, 
0x1ba83,0x1.ba83p+0, 
0x1ba84,0x1.ba84p+0, 
0x1ba85,0x1.ba85p+0, 
0x1ba86,0x1.ba86p+0, 
0x1ba87,0x1.ba87p+0, 
0x1ba88,0x1.ba88p+0, 
0x1ba89,0x1.ba89p+0, 
0x1ba8a,0x1.ba8ap+0, 
0x1ba8b,0x1.ba8bp+0, 
0x1ba8c,0x1.ba8cp+0, 
0x1ba8d,0x1.ba8dp+0, 
0x1ba8e,0x1.ba8ep+0, 
0x1ba8f,0x1.ba8fp+0, 
0x1ba90,0x1.ba9p+0, 
0x1ba91,0x1.ba91p+0, 
0x1ba92,0x1.ba92p+0, 
0x1ba93,0x1.ba93p+0, 
0x1ba94,0x1.ba94p+0, 
0x1ba95,0x1.ba95p+0, 
0x1ba96,0x1.ba96p+0, 
0x1ba97,0x1.ba97p+0, 
0x1ba98,0x1.ba98p+0, 
0x1ba99,0x1.ba99p+0, 
0x1ba9a,0x1.ba9ap+0, 
0x1ba9b,0x1.ba9bp+0, 
0x1ba9c,0x1.ba9cp+0, 
0x1ba9d,0x1.ba9dp+0, 
0x1ba9e,0x1.ba9ep+0, 
0x1ba9f,0x1.ba9fp+0, 
0x1baa0,0x1.baap+0, 
0x1baa1,0x1.baa1p+0, 
0x1baa2,0x1.baa2p+0, 
0x1baa3,0x1.baa3p+0, 
0x1baa4,0x1.baa4p+0, 
0x1baa5,0x1.baa5p+0, 
0x1baa6,0x1.baa6p+0, 
0x1baa7,0x1.baa7p+0, 
0x1baa8,0x1.baa8p+0, 
0x1baa9,0x1.baa9p+0, 
0x1baaa,0x1.baaap+0, 
0x1baab,0x1.baabp+0, 
0x1baac,0x1.baacp+0, 
0x1baad,0x1.baadp+0, 
0x1baae,0x1.baaep+0, 
0x1baaf,0x1.baafp+0, 
0x1bab0,0x1.babp+0, 
0x1bab1,0x1.bab1p+0, 
0x1bab2,0x1.bab2p+0, 
0x1bab3,0x1.bab3p+0, 
0x1bab4,0x1.bab4p+0, 
0x1bab5,0x1.bab5p+0, 
0x1bab6,0x1.bab6p+0, 
0x1bab7,0x1.bab7p+0, 
0x1bab8,0x1.bab8p+0, 
0x1bab9,0x1.bab9p+0, 
0x1baba,0x1.babap+0, 
0x1babb,0x1.babbp+0, 
0x1babc,0x1.babcp+0, 
0x1babd,0x1.babdp+0, 
0x1babe,0x1.babep+0, 
0x1babf,0x1.babfp+0, 
0x1bac0,0x1.bacp+0, 
0x1bac1,0x1.bac1p+0, 
0x1bac2,0x1.bac2p+0, 
0x1bac3,0x1.bac3p+0, 
0x1bac4,0x1.bac4p+0, 
0x1bac5,0x1.bac5p+0, 
0x1bac6,0x1.bac6p+0, 
0x1bac7,0x1.bac7p+0, 
0x1bac8,0x1.bac8p+0, 
0x1bac9,0x1.bac9p+0, 
0x1baca,0x1.bacap+0, 
0x1bacb,0x1.bacbp+0, 
0x1bacc,0x1.baccp+0, 
0x1bacd,0x1.bacdp+0, 
0x1bace,0x1.bacep+0, 
0x1bacf,0x1.bacfp+0, 
0x1bad0,0x1.badp+0, 
0x1bad1,0x1.bad1p+0, 
0x1bad2,0x1.bad2p+0, 
0x1bad3,0x1.bad3p+0, 
0x1bad4,0x1.bad4p+0, 
0x1bad5,0x1.bad5p+0, 
0x1bad6,0x1.bad6p+0, 
0x1bad7,0x1.bad7p+0, 
0x1bad8,0x1.bad8p+0, 
0x1bad9,0x1.bad9p+0, 
0x1bada,0x1.badap+0, 
0x1badb,0x1.badbp+0, 
0x1badc,0x1.badcp+0, 
0x1badd,0x1.baddp+0, 
0x1bade,0x1.badep+0, 
0x1badf,0x1.badfp+0, 
0x1bae0,0x1.baep+0, 
0x1bae1,0x1.bae1p+0, 
0x1bae2,0x1.bae2p+0, 
0x1bae3,0x1.bae3p+0, 
0x1bae4,0x1.bae4p+0, 
0x1bae5,0x1.bae5p+0, 
0x1bae6,0x1.bae6p+0, 
0x1bae7,0x1.bae7p+0, 
0x1bae8,0x1.bae8p+0, 
0x1bae9,0x1.bae9p+0, 
0x1baea,0x1.baeap+0, 
