codepoint,value,subnormal
0xc038,0x1.38p-64, 
0xc039,0x1.39p-64, 
0xc03a,0x1.3ap-64, 
0xc03b,0x1.3bp-64, 
0xc03c,0x1.3cp-64, 
0xc03d,0x1.3dp-64, 
0xc03e,0x1.3ep-64, 
0xc03f,0x1.3fp-64, 
0xc040,0x1.4p-64, 
0xc041,0x1.41p-64, 
0xc042,0x1.42p-64, 
0xc043,0x1.43p-64, 
0xc044,0x1.44p-64, 
0xc045,0x1.45p-64, 
0xc046,0x1.46p-64, 
0xc047,0x1.47p-64, 
0xc048,0x1.48p-64, 
0xc049,0x1.49p-64, 
0xc04a,0x1.4ap-64, 
0xc04b,0x1.4bp-64, 
0xc04c,0x1.4cp-64, 
0xc04d,0x1.4dp-64, 
0xc04e,0x1.4ep-64, 
0xc04f,0x1.4fp-64, 
0xc050,0x1.5p-64, 
0xc051,0x1.51p-64, 
0xc052,0x1.52p-64, 
0xc053,0x1.53p-64, 
0xc054,0x1.54p-64, 
0xc055,0x1.55p-64, 
0xc056,0x1.56p-64, 
0xc057,0x1.57p-64, 
0xc058,0x1.58p-64, 
0xc059,0x1.59p-64, 
0xc05a,0x1.5ap-64, 
0xc05b,0x1.5bp-64, 
0xc05c,0x1.5cp-64, 
0xc05d,0x1.5dp-64, 
0xc05e,0x1.5ep-64, 
0xc05f,0x1.5fp-64, 
0xc060,0x1.6p-64, 
0xc061,0x1.61p-64, 
0xc062,0x1.62p-64, 
0xc063,0x1.63p-64, 
0xc064,0x1.64p-64, 
0xc065,0x1.65p-64, 
0xc066,0x1.66p-64, 
0xc067,0x1.67p-64, 
0xc068,0x1.68p-64, 
0xc069,0x1.69p-64, 
0xc06a,0x1.6ap-64, 
0xc06b,0x1.6bp-64, 
0xc06c,0x1.6cp-64, 
0xc06d,0x1.6dp-64, 
0xc06e,0x1.6ep-64, 
0xc06f,0x1.6fp-64, 
0xc070,0x1.7p-64, 
0xc071,0x1.71p-64, 
0xc072,0x1.72p-64, 
0xc073,0x1.73p-64, 
0xc074,0x1.74p-64, 
0xc075,0x1.75p-64, 
0xc076,0x1.76p-64, 
0xc077,0x1.77p-64, 
0xc078,0x1.78p-64, 
0xc079,0x1.79p-64, 
0xc07a,0x1.7ap-64, 
0xc07b,0x1.7bp-64, 
0xc07c,0x1.7cp-64, 
0xc07d,0x1.7dp-64, 
0xc07e,0x1.7ep-64, 
0xc07f,0x1.7fp-64, 
0xc080,0x1.8p-64, 
0xc081,0x1.81p-64, 
0xc082,0x1.82p-64, 
0xc083,0x1.83p-64, 
0xc084,0x1.84p-64, 
0xc085,0x1.85p-64, 
0xc086,0x1.86p-64, 
0xc087,0x1.87p-64, 
0xc088,0x1.88p-64, 
0xc089,0x1.89p-64, 
0xc08a,0x1.8ap-64, 
0xc08b,0x1.8bp-64, 
0xc08c,0x1.8cp-64, 
0xc08d,0x1.8dp-64, 
0xc08e,0x1.8ep-64, 
0xc08f,0x1.8fp-64, 
0xc090,0x1.9p-64, 
0xc091,0x1.91p-64, 
0xc092,0x1.92p-64, 
0xc093,0x1.93p-64, 
0xc094,0x1.94p-64, 
0xc095,0x1.95p-64, 
0xc096,0x1.96p-64, 
0xc097,0x1.97p-64, 
0xc098,0x1.98p-64, 
0xc099,0x1.99p-64, 
0xc09a,0x1.9ap-64, 
0xc09b,0x1.9bp-64, 
0xc09c,0x1.9cp-64, 
0xc09d,0x1.9dp-64, 
0xc09e,0x1.9ep-64, 
0xc09f,0x1.9fp-64, 
0xc0a0,0x1.ap-64, 
0xc0a1,0x1.a1p-64, 
0xc0a2,0x1.a2p-64, 
0xc0a3,0x1.a3p-64, 
0xc0a4,0x1.a4p-64, 
0xc0a5,0x1.a5p-64, 
0xc0a6,0x1.a6p-64, 
0xc0a7,0x1.a7p-64, 
0xc0a8,0x1.a8p-64, 
0xc0a9,0x1.a9p-64, 
0xc0aa,0x1.aap-64, 
0xc0ab,0x1.abp-64, 
0xc0ac,0x1.acp-64, 
0xc0ad,0x1.adp-64, 
0xc0ae,0x1.aep-64, 
0xc0af,0x1.afp-64, 
0xc0b0,0x1.bp-64, 
0xc0b1,0x1.b1p-64, 
0xc0b2,0x1.b2p-64, 
0xc0b3,0x1.b3p-64, 
0xc0b4,0x1.b4p-64, 
0xc0b5,0x1.b5p-64, 
0xc0b6,0x1.b6p-64, 
0xc0b7,0x1.b7p-64, 
0xc0b8,0x1.b8p-64, 
0xc0b9,0x1.b9p-64, 
0xc0ba,0x1.bap-64, 
0xc0bb,0x1.bbp-64, 
0xc0bc,0x1.bcp-64, 
0xc0bd,0x1.bdp-64, 
0xc0be,0x1.bep-64, 
0xc0bf,0x1.bfp-64, 
0xc0c0,0x1.cp-64, 
0xc0c1,0x1.c1p-64, 
0xc0c2,0x1.c2p-64, 
0xc0c3,0x1.c3p-64, 
0xc0c4,0x1.c4p-64, 
0xc0c5,0x1.c5p-64, 
0xc0c6,0x1.c6p-64, 
0xc0c7,0x1.c7p-64, 
0xc0c8,0x1.c8p-64, 
0xc0c9,0x1.c9p-64, 
0xc0ca,0x1.cap-64, 
0xc0cb,0x1.cbp-64, 
0xc0cc,0x1.ccp-64, 
0xc0cd,0x1.cdp-64, 
0xc0ce,0x1.cep-64, 
0xc0cf,0x1.cfp-64, 
0xc0d0,0x1.dp-64, 
0xc0d1,0x1.d1p-64, 
0xc0d2,0x1.d2p-64, 
0xc0d3,0x1.d3p-64, 
0xc0d4,0x1.d4p-64, 
0xc0d5,0x1.d5p-64, 
0xc0d6,0x1.d6p-64, 
0xc0d7,0x1.d7p-64, 
0xc0d8,0x1.d8p-64, 
0xc0d9,0x1.d9p-64, 
0xc0da,0x1.dap-64, 
0xc0db,0x1.dbp-64, 
0xc0dc,0x1.dcp-64, 
0xc0dd,0x1.ddp-64, 
0xc0de,0x1.dep-64, 
0xc0df,0x1.dfp-64, 
0xc0e0,0x1.ep-64, 
0xc0e1,0x1.e1p-64, 
0xc0e2,0x1.e2p-64, 
0xc0e3,0x1.e3p-64, 
0xc0e4,0x1.e4p-64, 
0xc0e5,0x1.e5p-64, 
0xc0e6,0x1.e6p-64, 
0xc0e7,0x1.e7p-64, 
0xc0e8,0x1.e8p-64, 
0xc0e9,0x1.e9p-64, 
0xc0ea,0x1.eap-64, 
0xc0eb,0x1.ebp-64, 
0xc0ec,0x1.ecp-64, 
0xc0ed,0x1.edp-64, 
0xc0ee,0x1.eep-64, 
0xc0ef,0x1.efp-64, 
0xc0f0,0x1.fp-64, 
0xc0f1,0x1.f1p-64, 
0xc0f2,0x1.f2p-64, 
0xc0f3,0x1.f3p-64, 
0xc0f4,0x1.f4p-64, 
0xc0f5,0x1.f5p-64, 
0xc0f6,0x1.f6p-64, 
0xc0f7,0x1.f7p-64, 
0xc0f8,0x1.f8p-64, 
0xc0f9,0x1.f9p-64, 
0xc0fa,0x1.fap-64, 
0xc0fb,0x1.fbp-64, 
0xc0fc,0x1.fcp-64, 
0xc0fd,0x1.fdp-64, 
0xc0fe,0x1.fep-64, 
0xc0ff,0x1.ffp-64, 
0xc100,0x1p-63, 
0xc101,0x1.01p-63, 
0xc102,0x1.02p-63, 
0xc103,0x1.03p-63, 
0xc104,0x1.04p-63, 
0xc105,0x1.05p-63, 
0xc106,0x1.06p-63, 
0xc107,0x1.07p-63, 
0xc108,0x1.08p-63, 
0xc109,0x1.09p-63, 
0xc10a,0x1.0ap-63, 
0xc10b,0x1.0bp-63, 
0xc10c,0x1.0cp-63, 
0xc10d,0x1.0dp-63, 
0xc10e,0x1.0ep-63, 
0xc10f,0x1.0fp-63, 
0xc110,0x1.1p-63, 
0xc111,0x1.11p-63, 
0xc112,0x1.12p-63, 
0xc113,0x1.13p-63, 
0xc114,0x1.14p-63, 
0xc115,0x1.15p-63, 
0xc116,0x1.16p-63, 
0xc117,0x1.17p-63, 
0xc118,0x1.18p-63, 
0xc119,0x1.19p-63, 
0xc11a,0x1.1ap-63, 
0xc11b,0x1.1bp-63, 
0xc11c,0x1.1cp-63, 
0xc11d,0x1.1dp-63, 
0xc11e,0x1.1ep-63, 
0xc11f,0x1.1fp-63, 
0xc120,0x1.2p-63, 
0xc121,0x1.21p-63, 
0xc122,0x1.22p-63, 
0xc123,0x1.23p-63, 
0xc124,0x1.24p-63, 
0xc125,0x1.25p-63, 
0xc126,0x1.26p-63, 
0xc127,0x1.27p-63, 
0xc128,0x1.28p-63, 
0xc129,0x1.29p-63, 
0xc12a,0x1.2ap-63, 
0xc12b,0x1.2bp-63, 
0xc12c,0x1.2cp-63, 
0xc12d,0x1.2dp-63, 
0xc12e,0x1.2ep-63, 
0xc12f,0x1.2fp-63, 
0xc130,0x1.3p-63, 
0xc131,0x1.31p-63, 
0xc132,0x1.32p-63, 
0xc133,0x1.33p-63, 
0xc134,0x1.34p-63, 
0xc135,0x1.35p-63, 
0xc136,0x1.36p-63, 
0xc137,0x1.37p-63, 
0xc138,0x1.38p-63, 
0xc139,0x1.39p-63, 
0xc13a,0x1.3ap-63, 
0xc13b,0x1.3bp-63, 
0xc13c,0x1.3cp-63, 
0xc13d,0x1.3dp-63, 
0xc13e,0x1.3ep-63, 
0xc13f,0x1.3fp-63, 
0xc140,0x1.4p-63, 
0xc141,0x1.41p-63, 
0xc142,0x1.42p-63, 
0xc143,0x1.43p-63, 
0xc144,0x1.44p-63, 
0xc145,0x1.45p-63, 
0xc146,0x1.46p-63, 
0xc147,0x1.47p-63, 
0xc148,0x1.48p-63, 
0xc149,0x1.49p-63, 
0xc14a,0x1.4ap-63, 
0xc14b,0x1.4bp-63, 
0xc14c,0x1.4cp-63, 
0xc14d,0x1.4dp-63, 
0xc14e,0x1.4ep-63, 
0xc14f,0x1.4fp-63, 
0xc150,0x1.5p-63, 
0xc151,0x1.51p-63, 
0xc152,0x1.52p-63, 
0xc153,0x1.53p-63, 
0xc154,0x1.54p-63, 
0xc155,0x1.55p-63, 
0xc156,0x1.56p-63, 
0xc157,0x1.57p-63, 
0xc158,0x1.58p-63, 
0xc159,0x1.59p-63, 
0xc15a,0x1.5ap-63, 
0xc15b,0x1.5bp-63, 
0xc15c,0x1.5cp-63, 
0xc15d,0x1.5dp-63, 
0xc15e,0x1.5ep-63, 
0xc15f,0x1.5fp-63, 
0xc160,0x1.6p-63, 
0xc161,0x1.61p-63, 
0xc162,0x1.62p-63, 
0xc163,0x1.63p-63, 
0xc164,0x1.64p-63, 
0xc165,0x1.65p-63, 
0xc166,0x1.66p-63, 
0xc167,0x1.67p-63, 
0xc168,0x1.68p-63, 
0xc169,0x1.69p-63, 
0xc16a,0x1.6ap-63, 
0xc16b,0x1.6bp-63, 
0xc16c,0x1.6cp-63, 
0xc16d,0x1.6dp-63, 
0xc16e,0x1.6ep-63, 
0xc16f,0x1.6fp-63, 
0xc170,0x1.7p-63, 
0xc171,0x1.71p-63, 
0xc172,0x1.72p-63, 
0xc173,0x1.73p-63, 
0xc174,0x1.74p-63, 
0xc175,0x1.75p-63, 
0xc176,0x1.76p-63, 
0xc177,0x1.77p-63, 
0xc178,0x1.78p-63, 
0xc179,0x1.79p-63, 
0xc17a,0x1.7ap-63, 
0xc17b,0x1.7bp-63, 
0xc17c,0x1.7cp-63, 
0xc17d,0x1.7dp-63, 
0xc17e,0x1.7ep-63, 
0xc17f,0x1.7fp-63, 
0xc180,0x1.8p-63, 
0xc181,0x1.81p-63, 
0xc182,0x1.82p-63, 
0xc183,0x1.83p-63, 
0xc184,0x1.84p-63, 
0xc185,0x1.85p-63, 
0xc186,0x1.86p-63, 
0xc187,0x1.87p-63, 
0xc188,0x1.88p-63, 
0xc189,0x1.89p-63, 
0xc18a,0x1.8ap-63, 
0xc18b,0x1.8bp-63, 
0xc18c,0x1.8cp-63, 
0xc18d,0x1.8dp-63, 
0xc18e,0x1.8ep-63, 
0xc18f,0x1.8fp-63, 
0xc190,0x1.9p-63, 
0xc191,0x1.91p-63, 
0xc192,0x1.92p-63, 
0xc193,0x1.93p-63, 
0xc194,0x1.94p-63, 
0xc195,0x1.95p-63, 
0xc196,0x1.96p-63, 
0xc197,0x1.97p-63, 
0xc198,0x1.98p-63, 
0xc199,0x1.99p-63, 
0xc19a,0x1.9ap-63, 
0xc19b,0x1.9bp-63, 
0xc19c,0x1.9cp-63, 
0xc19d,0x1.9dp-63, 
0xc19e,0x1.9ep-63, 
0xc19f,0x1.9fp-63, 
0xc1a0,0x1.ap-63, 
0xc1a1,0x1.a1p-63, 
0xc1a2,0x1.a2p-63, 
0xc1a3,0x1.a3p-63, 
0xc1a4,0x1.a4p-63, 
0xc1a5,0x1.a5p-63, 
0xc1a6,0x1.a6p-63, 
0xc1a7,0x1.a7p-63, 
0xc1a8,0x1.a8p-63, 
0xc1a9,0x1.a9p-63, 
0xc1aa,0x1.aap-63, 
0xc1ab,0x1.abp-63, 
0xc1ac,0x1.acp-63, 
0xc1ad,0x1.adp-63, 
0xc1ae,0x1.aep-63, 
0xc1af,0x1.afp-63, 
0xc1b0,0x1.bp-63, 
0xc1b1,0x1.b1p-63, 
0xc1b2,0x1.b2p-63, 
0xc1b3,0x1.b3p-63, 
0xc1b4,0x1.b4p-63, 
0xc1b5,0x1.b5p-63, 
0xc1b6,0x1.b6p-63, 
0xc1b7,0x1.b7p-63, 
0xc1b8,0x1.b8p-63, 
0xc1b9,0x1.b9p-63, 
0xc1ba,0x1.bap-63, 
0xc1bb,0x1.bbp-63, 
0xc1bc,0x1.bcp-63, 
0xc1bd,0x1.bdp-63, 
0xc1be,0x1.bep-63, 
0xc1bf,0x1.bfp-63, 
0xc1c0,0x1.cp-63, 
0xc1c1,0x1.c1p-63, 
0xc1c2,0x1.c2p-63, 
0xc1c3,0x1.c3p-63, 
0xc1c4,0x1.c4p-63, 
0xc1c5,0x1.c5p-63, 
0xc1c6,0x1.c6p-63, 
0xc1c7,0x1.c7p-63, 
0xc1c8,0x1.c8p-63, 
0xc1c9,0x1.c9p-63, 
0xc1ca,0x1.cap-63, 
0xc1cb,0x1.cbp-63, 
0xc1cc,0x1.ccp-63, 
0xc1cd,0x1.cdp-63, 
0xc1ce,0x1.cep-63, 
0xc1cf,0x1.cfp-63, 
0xc1d0,0x1.dp-63, 
0xc1d1,0x1.d1p-63, 
0xc1d2,0x1.d2p-63, 
0xc1d3,0x1.d3p-63, 
0xc1d4,0x1.d4p-63, 
0xc1d5,0x1.d5p-63, 
0xc1d6,0x1.d6p-63, 
0xc1d7,0x1.d7p-63, 
0xc1d8,0x1.d8p-63, 
0xc1d9,0x1.d9p-63, 
0xc1da,0x1.dap-63, 
0xc1db,0x1.dbp-63, 
0xc1dc,0x1.dcp-63, 
0xc1dd,0x1.ddp-63, 
0xc1de,0x1.dep-63, 
0xc1df,0x1.dfp-63, 
0xc1e0,0x1.ep-63, 
0xc1e1,0x1.e1p-63, 
0xc1e2,0x1.e2p-63, 
0xc1e3,0x1.e3p-63, 
0xc1e4,0x1.e4p-63, 
0xc1e5,0x1.e5p-63, 
0xc1e6,0x1.e6p-63, 
0xc1e7,0x1.e7p-63, 
0xc1e8,0x1.e8p-63, 
0xc1e9,0x1.e9p-63, 
0xc1ea,0x1.eap-63, 
0xc1eb,0x1.ebp-63, 
0xc1ec,0x1.ecp-63, 
0xc1ed,0x1.edp-63, 
0xc1ee,0x1.eep-63, 
0xc1ef,0x1.efp-63, 
0xc1f0,0x1.fp-63, 
0xc1f1,0x1.f1p-63, 
0xc1f2,0x1.f2p-63, 
0xc1f3,0x1.f3p-63, 
0xc1f4,0x1.f4p-63, 
0xc1f5,0x1.f5p-63, 
0xc1f6,0x1.f6p-63, 
0xc1f7,0x1.f7p-63, 
0xc1f8,0x1.f8p-63, 
0xc1f9,0x1.f9p-63, 
0xc1fa,0x1.fap-63, 
0xc1fb,0x1.fbp-63, 
0xc1fc,0x1.fcp-63, 
0xc1fd,0x1.fdp-63, 
0xc1fe,0x1.fep-63, 
0xc1ff,0x1.ffp-63, 
0xc200,0x1p-62, 
0xc201,0x1.01p-62, 
0xc202,0x1.02p-62, 
0xc203,0x1.03p-62, 
0xc204,0x1.04p-62, 
0xc205,0x1.05p-62, 
0xc206,0x1.06p-62, 
0xc207,0x1.07p-62, 
0xc208,0x1.08p-62, 
0xc209,0x1.09p-62, 
0xc20a,0x1.0ap-62, 
0xc20b,0x1.0bp-62, 
0xc20c,0x1.0cp-62, 
0xc20d,0x1.0dp-62, 
0xc20e,0x1.0ep-62, 
0xc20f,0x1.0fp-62, 
0xc210,0x1.1p-62, 
0xc211,0x1.11p-62, 
0xc212,0x1.12p-62, 
0xc213,0x1.13p-62, 
0xc214,0x1.14p-62, 
0xc215,0x1.15p-62, 
0xc216,0x1.16p-62, 
0xc217,0x1.17p-62, 
0xc218,0x1.18p-62, 
0xc219,0x1.19p-62, 
0xc21a,0x1.1ap-62, 
0xc21b,0x1.1bp-62, 
0xc21c,0x1.1cp-62, 
0xc21d,0x1.1dp-62, 
0xc21e,0x1.1ep-62, 
0xc21f,0x1.1fp-62, 
0xc220,0x1.2p-62, 
0xc221,0x1.21p-62, 
0xc222,0x1.22p-62, 
0xc223,0x1.23p-62, 
0xc224,0x1.24p-62, 
0xc225,0x1.25p-62, 
0xc226,0x1.26p-62, 
0xc227,0x1.27p-62, 
0xc228,0x1.28p-62, 
0xc229,0x1.29p-62, 
0xc22a,0x1.2ap-62, 
0xc22b,0x1.2bp-62, 
0xc22c,0x1.2cp-62, 
0xc22d,0x1.2dp-62, 
0xc22e,0x1.2ep-62, 
0xc22f,0x1.2fp-62, 
0xc230,0x1.3p-62, 
0xc231,0x1.31p-62, 
0xc232,0x1.32p-62, 
0xc233,0x1.33p-62, 
0xc234,0x1.34p-62, 
0xc235,0x1.35p-62, 
0xc236,0x1.36p-62, 
0xc237,0x1.37p-62, 
0xc238,0x1.38p-62, 
0xc239,0x1.39p-62, 
0xc23a,0x1.3ap-62, 
0xc23b,0x1.3bp-62, 
0xc23c,0x1.3cp-62, 
0xc23d,0x1.3dp-62, 
0xc23e,0x1.3ep-62, 
0xc23f,0x1.3fp-62, 
0xc240,0x1.4p-62, 
0xc241,0x1.41p-62, 
0xc242,0x1.42p-62, 
0xc243,0x1.43p-62, 
0xc244,0x1.44p-62, 
0xc245,0x1.45p-62, 
0xc246,0x1.46p-62, 
0xc247,0x1.47p-62, 
0xc248,0x1.48p-62, 
0xc249,0x1.49p-62, 
0xc24a,0x1.4ap-62, 
0xc24b,0x1.4bp-62, 
0xc24c,0x1.4cp-62, 
0xc24d,0x1.4dp-62, 
0xc24e,0x1.4ep-62, 
0xc24f,0x1.4fp-62, 
0xc250,0x1.5p-62, 
0xc251,0x1.51p-62, 
0xc252,0x1.52p-62, 
0xc253,0x1.53p-62, 
0xc254,0x1.54p-62, 
0xc255,0x1.55p-62, 
0xc256,0x1.56p-62, 
0xc257,0x1.57p-62, 
0xc258,0x1.58p-62, 
0xc259,0x1.59p-62, 
0xc25a,0x1.5ap-62, 
0xc25b,0x1.5bp-62, 
0xc25c,0x1.5cp-62, 
0xc25d,0x1.5dp-62, 
0xc25e,0x1.5ep-62, 
0xc25f,0x1.5fp-62, 
0xc260,0x1.6p-62, 
0xc261,0x1.61p-62, 
0xc262,0x1.62p-62, 
0xc263,0x1.63p-62, 
0xc264,0x1.64p-62, 
0xc265,0x1.65p-62, 
0xc266,0x1.66p-62, 
0xc267,0x1.67p-62, 
0xc268,0x1.68p-62, 
0xc269,0x1.69p-62, 
0xc26a,0x1.6ap-62, 
0xc26b,0x1.6bp-62, 
0xc26c,0x1.6cp-62, 
0xc26d,0x1.6dp-62, 
0xc26e,0x1.6ep-62, 
0xc26f,0x1.6fp-62, 
0xc270,0x1.7p-62, 
0xc271,0x1.71p-62, 
0xc272,0x1.72p-62, 
0xc273,0x1.73p-62, 
0xc274,0x1.74p-62, 
0xc275,0x1.75p-62, 
0xc276,0x1.76p-62, 
0xc277,0x1.77p-62, 
0xc278,0x1.78p-62, 
0xc279,0x1.79p-62, 
0xc27a,0x1.7ap-62, 
0xc27b,0x1.7bp-62, 
0xc27c,0x1.7cp-62, 
0xc27d,0x1.7dp-62, 
0xc27e,0x1.7ep-62, 
0xc27f,0x1.7fp-62, 
0xc280,0x1.8p-62, 
0xc281,0x1.81p-62, 
0xc282,0x1.82p-62, 
0xc283,0x1.83p-62, 
0xc284,0x1.84p-62, 
0xc285,0x1.85p-62, 
0xc286,0x1.86p-62, 
0xc287,0x1.87p-62, 
0xc288,0x1.88p-62, 
0xc289,0x1.89p-62, 
0xc28a,0x1.8ap-62, 
0xc28b,0x1.8bp-62, 
0xc28c,0x1.8cp-62, 
0xc28d,0x1.8dp-62, 
0xc28e,0x1.8ep-62, 
0xc28f,0x1.8fp-62, 
0xc290,0x1.9p-62, 
0xc291,0x1.91p-62, 
0xc292,0x1.92p-62, 
0xc293,0x1.93p-62, 
0xc294,0x1.94p-62, 
0xc295,0x1.95p-62, 
0xc296,0x1.96p-62, 
0xc297,0x1.97p-62, 
0xc298,0x1.98p-62, 
0xc299,0x1.99p-62, 
0xc29a,0x1.9ap-62, 
0xc29b,0x1.9bp-62, 
0xc29c,0x1.9cp-62, 
0xc29d,0x1.9dp-62, 
0xc29e,0x1.9ep-62, 
0xc29f,0x1.9fp-62, 
0xc2a0,0x1.ap-62, 
0xc2a1,0x1.a1p-62, 
0xc2a2,0x1.a2p-62, 
0xc2a3,0x1.a3p-62, 
0xc2a4,0x1.a4p-62, 
0xc2a5,0x1.a5p-62, 
0xc2a6,0x1.a6p-62, 
0xc2a7,0x1.a7p-62, 
0xc2a8,0x1.a8p-62, 
0xc2a9,0x1.a9p-62, 
0xc2aa,0x1.aap-62, 
0xc2ab,0x1.abp-62, 
0xc2ac,0x1.acp-62, 
0xc2ad,0x1.adp-62, 
0xc2ae,0x1.aep-62, 
0xc2af,0x1.afp-62, 
0xc2b0,0x1.bp-62, 
0xc2b1,0x1.b1p-62, 
0xc2b2,0x1.b2p-62, 
0xc2b3,0x1.b3p-62, 
0xc2b4,0x1.b4p-62, 
0xc2b5,0x1.b5p-62, 
0xc2b6,0x1.b6p-62, 
0xc2b7,0x1.b7p-62, 
0xc2b8,0x1.b8p-62, 
0xc2b9,0x1.b9p-62, 
0xc2ba,0x1.bap-62, 
0xc2bb,0x1.bbp-62, 
0xc2bc,0x1.bcp-62, 
0xc2bd,0x1.bdp-62, 
0xc2be,0x1.bep-62, 
0xc2bf,0x1.bfp-62, 
0xc2c0,0x1.cp-62, 
0xc2c1,0x1.c1p-62, 
0xc2c2,0x1.c2p-62, 
0xc2c3,0x1.c3p-62, 
0xc2c4,0x1.c4p-62, 
0xc2c5,0x1.c5p-62, 
0xc2c6,0x1.c6p-62, 
0xc2c7,0x1.c7p-62, 
0xc2c8,0x1.c8p-62, 
0xc2c9,0x1.c9p-62, 
0xc2ca,0x1.cap-62, 
0xc2cb,0x1.cbp-62, 
0xc2cc,0x1.ccp-62, 
0xc2cd,0x1.cdp-62, 
0xc2ce,0x1.cep-62, 
0xc2cf,0x1.cfp-62, 
0xc2d0,0x1.dp-62, 
0xc2d1,0x1.d1p-62, 
0xc2d2,0x1.d2p-62, 
0xc2d3,0x1.d3p-62, 
0xc2d4,0x1.d4p-62, 
0xc2d5,0x1.d5p-62, 
0xc2d6,0x1.d6p-62, 
0xc2d7,0x1.d7p-62, 
0xc2d8,0x1.d8p-62, 
0xc2d9,0x1.d9p-62, 
0xc2da,0x1.dap-62, 
0xc2db,0x1.dbp-62, 
0xc2dc,0x1.dcp-62, 
0xc2dd,0x1.ddp-62, 
0xc2de,0x1.dep-62, 
0xc2df,0x1.dfp-62, 
0xc2e0,0x1.ep-62, 
0xc2e1,0x1.e1p-62, 
0xc2e2,0x1.e2p-62, 
0xc2e3,0x1.e3p-62, 
0xc2e4,0x1.e4p-62, 
0xc2e5,0x1.e5p-62, 
0xc2e6,0x1.e6p-62, 
0xc2e7,0x1.e7p-62, 
0xc2e8,0x1.e8p-62, 
0xc2e9,0x1.e9p-62, 
0xc2ea,0x1.eap-62, 
0xc2eb,0x1.ebp-62, 
0xc2ec,0x1.ecp-62, 
0xc2ed,0x1.edp-62, 
0xc2ee,0x1.eep-62, 
0xc2ef,0x1.efp-62, 
0xc2f0,0x1.fp-62, 
0xc2f1,0x1.f1p-62, 
0xc2f2,0x1.f2p-62, 
0xc2f3,0x1.f3p-62, 
0xc2f4,0x1.f4p-62, 
0xc2f5,0x1.f5p-62, 
0xc2f6,0x1.f6p-62, 
0xc2f7,0x1.f7p-62, 
0xc2f8,0x1.f8p-62, 
0xc2f9,0x1.f9p-62, 
0xc2fa,0x1.fap-62, 
0xc2fb,0x1.fbp-62, 
0xc2fc,0x1.fcp-62, 
0xc2fd,0x1.fdp-62, 
0xc2fe,0x1.fep-62, 
0xc2ff,0x1.ffp-62, 
0xc300,0x1p-61, 
0xc301,0x1.01p-61, 
0xc302,0x1.02p-61, 
0xc303,0x1.03p-61, 
0xc304,0x1.04p-61, 
0xc305,0x1.05p-61, 
0xc306,0x1.06p-61, 
0xc307,0x1.07p-61, 
0xc308,0x1.08p-61, 
0xc309,0x1.09p-61, 
0xc30a,0x1.0ap-61, 
0xc30b,0x1.0bp-61, 
0xc30c,0x1.0cp-61, 
0xc30d,0x1.0dp-61, 
0xc30e,0x1.0ep-61, 
0xc30f,0x1.0fp-61, 
0xc310,0x1.1p-61, 
0xc311,0x1.11p-61, 
0xc312,0x1.12p-61, 
0xc313,0x1.13p-61, 
0xc314,0x1.14p-61, 
0xc315,0x1.15p-61, 
0xc316,0x1.16p-61, 
0xc317,0x1.17p-61, 
0xc318,0x1.18p-61, 
0xc319,0x1.19p-61, 
0xc31a,0x1.1ap-61, 
0xc31b,0x1.1bp-61, 
0xc31c,0x1.1cp-61, 
0xc31d,0x1.1dp-61, 
0xc31e,0x1.1ep-61, 
0xc31f,0x1.1fp-61, 
0xc320,0x1.2p-61, 
0xc321,0x1.21p-61, 
0xc322,0x1.22p-61, 
0xc323,0x1.23p-61, 
0xc324,0x1.24p-61, 
0xc325,0x1.25p-61, 
0xc326,0x1.26p-61, 
0xc327,0x1.27p-61, 
0xc328,0x1.28p-61, 
0xc329,0x1.29p-61, 
0xc32a,0x1.2ap-61, 
0xc32b,0x1.2bp-61, 
0xc32c,0x1.2cp-61, 
0xc32d,0x1.2dp-61, 
0xc32e,0x1.2ep-61, 
0xc32f,0x1.2fp-61, 
0xc330,0x1.3p-61, 
0xc331,0x1.31p-61, 
0xc332,0x1.32p-61, 
0xc333,0x1.33p-61, 
0xc334,0x1.34p-61, 
0xc335,0x1.35p-61, 
0xc336,0x1.36p-61, 
0xc337,0x1.37p-61, 
0xc338,0x1.38p-61, 
0xc339,0x1.39p-61, 
0xc33a,0x1.3ap-61, 
0xc33b,0x1.3bp-61, 
0xc33c,0x1.3cp-61, 
0xc33d,0x1.3dp-61, 
0xc33e,0x1.3ep-61, 
0xc33f,0x1.3fp-61, 
0xc340,0x1.4p-61, 
0xc341,0x1.41p-61, 
0xc342,0x1.42p-61, 
0xc343,0x1.43p-61, 
0xc344,0x1.44p-61, 
0xc345,0x1.45p-61, 
0xc346,0x1.46p-61, 
0xc347,0x1.47p-61, 
0xc348,0x1.48p-61, 
0xc349,0x1.49p-61, 
0xc34a,0x1.4ap-61, 
0xc34b,0x1.4bp-61, 
0xc34c,0x1.4cp-61, 
0xc34d,0x1.4dp-61, 
0xc34e,0x1.4ep-61, 
0xc34f,0x1.4fp-61, 
0xc350,0x1.5p-61, 
0xc351,0x1.51p-61, 
0xc352,0x1.52p-61, 
0xc353,0x1.53p-61, 
0xc354,0x1.54p-61, 
0xc355,0x1.55p-61, 
0xc356,0x1.56p-61, 
0xc357,0x1.57p-61, 
0xc358,0x1.58p-61, 
0xc359,0x1.59p-61, 
