codepoint,value,subnormal
0x035f,0x1.fp+21, 
0x0360,0x1p+22, 
0x0361,0x1.1p+22, 
0x0362,0x1.2p+22, 
0x0363,0x1.3p+22, 
0x0364,0x1.4p+22, 
0x0365,0x1.5p+22, 
0x0366,0x1.6p+22, 
0x0367,0x1.7p+22, 
0x0368,0x1.8p+22, 
0x0369,0x1.9p+22, 
0x036a,0x1.ap+22, 
0x036b,0x1.bp+22, 
0x036c,0x1.cp+22, 
0x036d,0x1.dp+22, 
0x036e,0x1.ep+22, 
0x036f,0x1.fp+22, 
0x0370,0x1p+23, 
0x0371,0x1.1p+23, 
0x0372,0x1.2p+23, 
0x0373,0x1.3p+23, 
0x0374,0x1.4p+23, 
0x0375,0x1.5p+23, 
0x0376,0x1.6p+23, 
0x0377,0x1.7p+23, 
0x0378,0x1.8p+23, 
0x0379,0x1.9p+23, 
0x037a,0x1.ap+23, 
0x037b,0x1.bp+23, 
0x037c,0x1.cp+23, 
0x037d,0x1.dp+23, 
0x037e,0x1.ep+23, 
0x037f,0x1.fp+23, 
0x0380,0x1p+24, 
0x0381,0x1.1p+24, 
0x0382,0x1.2p+24, 
0x0383,0x1.3p+24, 
0x0384,0x1.4p+24, 
0x0385,0x1.5p+24, 
0x0386,0x1.6p+24, 
0x0387,0x1.7p+24, 
0x0388,0x1.8p+24, 
0x0389,0x1.9p+24, 
0x038a,0x1.ap+24, 
0x038b,0x1.bp+24, 
0x038c,0x1.cp+24, 
0x038d,0x1.dp+24, 
0x038e,0x1.ep+24, 
0x038f,0x1.fp+24, 
0x0390,0x1p+25, 
0x0391,0x1.1p+25, 
0x0392,0x1.2p+25, 
0x0393,0x1.3p+25, 
0x0394,0x1.4p+25, 
0x0395,0x1.5p+25, 
0x0396,0x1.6p+25, 
0x0397,0x1.7p+25, 
0x0398,0x1.8p+25, 
0x0399,0x1.9p+25, 
0x039a,0x1.ap+25, 
0x039b,0x1.bp+25, 
0x039c,0x1.cp+25, 
0x039d,0x1.dp+25, 
0x039e,0x1.ep+25, 
0x039f,0x1.fp+25, 
0x03a0,0x1p+26, 
0x03a1,0x1.1p+26, 
0x03a2,0x1.2p+26, 
0x03a3,0x1.3p+26, 
0x03a4,0x1.4p+26, 
0x03a5,0x1.5p+26, 
0x03a6,0x1.6p+26, 
0x03a7,0x1.7p+26, 
0x03a8,0x1.8p+26, 
0x03a9,0x1.9p+26, 
0x03aa,0x1.ap+26, 
0x03ab,0x1.bp+26, 
0x03ac,0x1.cp+26, 
0x03ad,0x1.dp+26, 
0x03ae,0x1.ep+26, 
0x03af,0x1.fp+26, 
0x03b0,0x1p+27, 
0x03b1,0x1.1p+27, 
0x03b2,0x1.2p+27, 
0x03b3,0x1.3p+27, 
0x03b4,0x1.4p+27, 
0x03b5,0x1.5p+27, 
0x03b6,0x1.6p+27, 
0x03b7,0x1.7p+27, 
0x03b8,0x1.8p+27, 
0x03b9,0x1.9p+27, 
0x03ba,0x1.ap+27, 
0x03bb,0x1.bp+27, 
0x03bc,0x1.cp+27, 
0x03bd,0x1.dp+27, 
0x03be,0x1.ep+27, 
0x03bf,0x1.fp+27, 
0x03c0,0x1p+28, 
0x03c1,0x1.1p+28, 
0x03c2,0x1.2p+28, 
0x03c3,0x1.3p+28, 
0x03c4,0x1.4p+28, 
0x03c5,0x1.5p+28, 
0x03c6,0x1.6p+28, 
0x03c7,0x1.7p+28, 
0x03c8,0x1.8p+28, 
0x03c9,0x1.9p+28, 
0x03ca,0x1.ap+28, 
0x03cb,0x1.bp+28, 
0x03cc,0x1.cp+28, 
0x03cd,0x1.dp+28, 
0x03ce,0x1.ep+28, 
0x03cf,0x1.fp+28, 
0x03d0,0x1p+29, 
0x03d1,0x1.1p+29, 
0x03d2,0x1.2p+29, 
0x03d3,0x1.3p+29, 
0x03d4,0x1.4p+29, 
0x03d5,0x1.5p+29, 
0x03d6,0x1.6p+29, 
0x03d7,0x1.7p+29, 
0x03d8,0x1.8p+29, 
0x03d9,0x1.9p+29, 
0x03da,0x1.ap+29, 
0x03db,0x1.bp+29, 
0x03dc,0x1.cp+29, 
0x03dd,0x1.dp+29, 
0x03de,0x1.ep+29, 
0x03df,0x1.fp+29, 
0x03e0,0x1p+30, 
0x03e1,0x1.1p+30, 
0x03e2,0x1.2p+30, 
0x03e3,0x1.3p+30, 
0x03e4,0x1.4p+30, 
0x03e5,0x1.5p+30, 
0x03e6,0x1.6p+30, 
0x03e7,0x1.7p+30, 
0x03e8,0x1.8p+30, 
0x03e9,0x1.9p+30, 
0x03ea,0x1.ap+30, 
0x03eb,0x1.bp+30, 
0x03ec,0x1.cp+30, 
0x03ed,0x1.dp+30, 
0x03ee,0x1.ep+30, 
0x03ef,0x1.fp+30, 
0x03f0,0x1p+31, 
0x03f1,0x1.1p+31, 
0x03f2,0x1.2p+31, 
0x03f3,0x1.3p+31, 
0x03f4,0x1.4p+31, 
0x03f5,0x1.5p+31, 
0x03f6,0x1.6p+31, 
0x03f7,0x1.7p+31, 
0x03f8,0x1.8p+31, 
0x03f9,0x1.9p+31, 
0x03fa,0x1.ap+31, 
0x03fb,0x1.bp+31, 
0x03fc,0x1.cp+31, 
0x03fd,0x1.dp+31, 
0x03fe,0x1.ep+31, 
0x03ff,Inf, 
0x0400,Inf, 
0x0401,-0x0.2p-32,!
0x0402,-0x0.4p-32,!
0x0403,-0x0.6p-32,!
0x0404,-0x0.8p-32,!
0x0405,-0x0.ap-32,!
0x0406,-0x0.cp-32,!
0x0407,-0x0.ep-32,!
0x0408,-0x0.1p-28,!
0x0409,-0x0.12p-28,!
0x040a,-0x0.14p-28,!
0x040b,-0x0.16p-28,!
0x040c,-0x0.18p-28,!
0x040d,-0x0.1ap-28,!
0x040e,-0x0.1cp-28,!
0x040f,-0x0.1ep-28,!
0x0410,-0x1p-31, 
0x0411,-0x1.1p-31, 
0x0412,-0x1.2p-31, 
0x0413,-0x1.3p-31, 
0x0414,-0x1.4p-31, 
0x0415,-0x1.5p-31, 
0x0416,-0x1.6p-31, 
0x0417,-0x1.7p-31, 
0x0418,-0x1.8p-31, 
0x0419,-0x1.9p-31, 
0x041a,-0x1.ap-31, 
0x041b,-0x1.bp-31, 
0x041c,-0x1.cp-31, 
0x041d,-0x1.dp-31, 
0x041e,-0x1.ep-31, 
0x041f,-0x1.fp-31, 
0x0420,-0x1p-30, 
0x0421,-0x1.1p-30, 
0x0422,-0x1.2p-30, 
0x0423,-0x1.3p-30, 
0x0424,-0x1.4p-30, 
0x0425,-0x1.5p-30, 
0x0426,-0x1.6p-30, 
0x0427,-0x1.7p-30, 
0x0428,-0x1.8p-30, 
0x0429,-0x1.9p-30, 
0x042a,-0x1.ap-30, 
0x042b,-0x1.bp-30, 
0x042c,-0x1.cp-30, 
0x042d,-0x1.dp-30, 
0x042e,-0x1.ep-30, 
0x042f,-0x1.fp-30, 
0x0430,-0x1p-29, 
0x0431,-0x1.1p-29, 
0x0432,-0x1.2p-29, 
0x0433,-0x1.3p-29, 
0x0434,-0x1.4p-29, 
0x0435,-0x1.5p-29, 
0x0436,-0x1.6p-29, 
0x0437,-0x1.7p-29, 
0x0438,-0x1.8p-29, 
0x0439,-0x1.9p-29, 
0x043a,-0x1.ap-29, 
0x043b,-0x1.bp-29, 
0x043c,-0x1.cp-29, 
0x043d,-0x1.dp-29, 
0x043e,-0x1.ep-29, 
0x043f,-0x1.fp-29, 
0x0440,-0x1p-28, 
0x0441,-0x1.1p-28, 
0x0442,-0x1.2p-28, 
0x0443,-0x1.3p-28, 
0x0444,-0x1.4p-28, 
0x0445,-0x1.5p-28, 
0x0446,-0x1.6p-28, 
0x0447,-0x1.7p-28, 
0x0448,-0x1.8p-28, 
0x0449,-0x1.9p-28, 
0x044a,-0x1.ap-28, 
0x044b,-0x1.bp-28, 
0x044c,-0x1.cp-28, 
0x044d,-0x1.dp-28, 
0x044e,-0x1.ep-28, 
0x044f,-0x1.fp-28, 
0x0450,-0x1p-27, 
0x0451,-0x1.1p-27, 
0x0452,-0x1.2p-27, 
0x0453,-0x1.3p-27, 
0x0454,-0x1.4p-27, 
0x0455,-0x1.5p-27, 
0x0456,-0x1.6p-27, 
0x0457,-0x1.7p-27, 
0x0458,-0x1.8p-27, 
0x0459,-0x1.9p-27, 
0x045a,-0x1.ap-27, 
0x045b,-0x1.bp-27, 
0x045c,-0x1.cp-27, 
0x045d,-0x1.dp-27, 
0x045e,-0x1.ep-27, 
0x045f,-0x1.fp-27, 
0x0460,-0x1p-26, 
0x0461,-0x1.1p-26, 
0x0462,-0x1.2p-26, 
0x0463,-0x1.3p-26, 
0x0464,-0x1.4p-26, 
0x0465,-0x1.5p-26, 
0x0466,-0x1.6p-26, 
0x0467,-0x1.7p-26, 
0x0468,-0x1.8p-26, 
0x0469,-0x1.9p-26, 
0x046a,-0x1.ap-26, 
0x046b,-0x1.bp-26, 
0x046c,-0x1.cp-26, 
0x046d,-0x1.dp-26, 
0x046e,-0x1.ep-26, 
0x046f,-0x1.fp-26, 
0x0470,-0x1p-25, 
0x0471,-0x1.1p-25, 
0x0472,-0x1.2p-25, 
0x0473,-0x1.3p-25, 
0x0474,-0x1.4p-25, 
0x0475,-0x1.5p-25, 
0x0476,-0x1.6p-25, 
0x0477,-0x1.7p-25, 
0x0478,-0x1.8p-25, 
0x0479,-0x1.9p-25, 
0x047a,-0x1.ap-25, 
0x047b,-0x1.bp-25, 
0x047c,-0x1.cp-25, 
0x047d,-0x1.dp-25, 
0x047e,-0x1.ep-25, 
0x047f,-0x1.fp-25, 
0x0480,-0x1p-24, 
0x0481,-0x1.1p-24, 
0x0482,-0x1.2p-24, 
0x0483,-0x1.3p-24, 
0x0484,-0x1.4p-24, 
0x0485,-0x1.5p-24, 
0x0486,-0x1.6p-24, 
0x0487,-0x1.7p-24, 
0x0488,-0x1.8p-24, 
0x0489,-0x1.9p-24, 
0x048a,-0x1.ap-24, 
0x048b,-0x1.bp-24, 
0x048c,-0x1.cp-24, 
0x048d,-0x1.dp-24, 
0x048e,-0x1.ep-24, 
0x048f,-0x1.fp-24, 
0x0490,-0x1p-23, 
0x0491,-0x1.1p-23, 
0x0492,-0x1.2p-23, 
0x0493,-0x1.3p-23, 
0x0494,-0x1.4p-23, 
0x0495,-0x1.5p-23, 
0x0496,-0x1.6p-23, 
0x0497,-0x1.7p-23, 
0x0498,-0x1.8p-23, 
0x0499,-0x1.9p-23, 
0x049a,-0x1.ap-23, 
0x049b,-0x1.bp-23, 
0x049c,-0x1.cp-23, 
0x049d,-0x1.dp-23, 
0x049e,-0x1.ep-23, 
0x049f,-0x1.fp-23, 
0x04a0,-0x1p-22, 
0x04a1,-0x1.1p-22, 
0x04a2,-0x1.2p-22, 
0x04a3,-0x1.3p-22, 
0x04a4,-0x1.4p-22, 
0x04a5,-0x1.5p-22, 
0x04a6,-0x1.6p-22, 
0x04a7,-0x1.7p-22, 
0x04a8,-0x1.8p-22, 
0x04a9,-0x1.9p-22, 
0x04aa,-0x1.ap-22, 
0x04ab,-0x1.bp-22, 
0x04ac,-0x1.cp-22, 
0x04ad,-0x1.dp-22, 
0x04ae,-0x1.ep-22, 
0x04af,-0x1.fp-22, 
0x04b0,-0x1p-21, 
0x04b1,-0x1.1p-21, 
0x04b2,-0x1.2p-21, 
0x04b3,-0x1.3p-21, 
0x04b4,-0x1.4p-21, 
0x04b5,-0x1.5p-21, 
0x04b6,-0x1.6p-21, 
0x04b7,-0x1.7p-21, 
0x04b8,-0x1.8p-21, 
0x04b9,-0x1.9p-21, 
0x04ba,-0x1.ap-21, 
0x04bb,-0x1.bp-21, 
0x04bc,-0x1.cp-21, 
0x04bd,-0x1.dp-21, 
0x04be,-0x1.ep-21, 
0x04bf,-0x1.fp-21, 
0x04c0,-0x1p-20, 
0x04c1,-0x1.1p-20, 
0x04c2,-0x1.2p-20, 
0x04c3,-0x1.3p-20, 
0x04c4,-0x1.4p-20, 
0x04c5,-0x1.5p-20, 
0x04c6,-0x1.6p-20, 
0x04c7,-0x1.7p-20, 
0x04c8,-0x1.8p-20, 
0x04c9,-0x1.9p-20, 
0x04ca,-0x1.ap-20, 
0x04cb,-0x1.bp-20, 
0x04cc,-0x1.cp-20, 
0x04cd,-0x1.dp-20, 
0x04ce,-0x1.ep-20, 
0x04cf,-0x1.fp-20, 
0x04d0,-0x1p-19, 
0x04d1,-0x1.1p-19, 
0x04d2,-0x1.2p-19, 
0x04d3,-0x1.3p-19, 
0x04d4,-0x1.4p-19, 
0x04d5,-0x1.5p-19, 
0x04d6,-0x1.6p-19, 
0x04d7,-0x1.7p-19, 
0x04d8,-0x1.8p-19, 
0x04d9,-0x1.9p-19, 
0x04da,-0x1.ap-19, 
0x04db,-0x1.bp-19, 
0x04dc,-0x1.cp-19, 
0x04dd,-0x1.dp-19, 
0x04de,-0x1.ep-19, 
0x04df,-0x1.fp-19, 
0x04e0,-0x1p-18, 
0x04e1,-0x1.1p-18, 
0x04e2,-0x1.2p-18, 
0x04e3,-0x1.3p-18, 
0x04e4,-0x1.4p-18, 
0x04e5,-0x1.5p-18, 
0x04e6,-0x1.6p-18, 
0x04e7,-0x1.7p-18, 
0x04e8,-0x1.8p-18, 
0x04e9,-0x1.9p-18, 
0x04ea,-0x1.ap-18, 
0x04eb,-0x1.bp-18, 
0x04ec,-0x1.cp-18, 
0x04ed,-0x1.dp-18, 
0x04ee,-0x1.ep-18, 
0x04ef,-0x1.fp-18, 
0x04f0,-0x1p-17, 
0x04f1,-0x1.1p-17, 
0x04f2,-0x1.2p-17, 
0x04f3,-0x1.3p-17, 
0x04f4,-0x1.4p-17, 
0x04f5,-0x1.5p-17, 
0x04f6,-0x1.6p-17, 
0x04f7,-0x1.7p-17, 
0x04f8,-0x1.8p-17, 
0x04f9,-0x1.9p-17, 
0x04fa,-0x1.ap-17, 
0x04fb,-0x1.bp-17, 
0x04fc,-0x1.cp-17, 
0x04fd,-0x1.dp-17, 
0x04fe,-0x1.ep-17, 
0x04ff,-0x1.fp-17, 
0x0500,-0x1p-16, 
0x0501,-0x1.1p-16, 
0x0502,-0x1.2p-16, 
0x0503,-0x1.3p-16, 
0x0504,-0x1.4p-16, 
0x0505,-0x1.5p-16, 
0x0506,-0x1.6p-16, 
0x0507,-0x1.7p-16, 
0x0508,-0x1.8p-16, 
0x0509,-0x1.9p-16, 
0x050a,-0x1.ap-16, 
0x050b,-0x1.bp-16, 
0x050c,-0x1.cp-16, 
0x050d,-0x1.dp-16, 
0x050e,-0x1.ep-16, 
0x050f,-0x1.fp-16, 
0x0510,-0x1p-15, 
0x0511,-0x1.1p-15, 
0x0512,-0x1.2p-15, 
0x0513,-0x1.3p-15, 
0x0514,-0x1.4p-15, 
0x0515,-0x1.5p-15, 
0x0516,-0x1.6p-15, 
0x0517,-0x1.7p-15, 
0x0518,-0x1.8p-15, 
0x0519,-0x1.9p-15, 
0x051a,-0x1.ap-15, 
0x051b,-0x1.bp-15, 
0x051c,-0x1.cp-15, 
0x051d,-0x1.dp-15, 
0x051e,-0x1.ep-15, 
0x051f,-0x1.fp-15, 
0x0520,-0x1p-14, 
0x0521,-0x1.1p-14, 
0x0522,-0x1.2p-14, 
0x0523,-0x1.3p-14, 
0x0524,-0x1.4p-14, 
0x0525,-0x1.5p-14, 
0x0526,-0x1.6p-14, 
0x0527,-0x1.7p-14, 
0x0528,-0x1.8p-14, 
0x0529,-0x1.9p-14, 
0x052a,-0x1.ap-14, 
0x052b,-0x1.bp-14, 
0x052c,-0x1.cp-14, 
0x052d,-0x1.dp-14, 
0x052e,-0x1.ep-14, 
0x052f,-0x1.fp-14, 
0x0530,-0x1p-13, 
0x0531,-0x1.1p-13, 
0x0532,-0x1.2p-13, 
0x0533,-0x1.3p-13, 
0x0534,-0x1.4p-13, 
0x0535,-0x1.5p-13, 
0x0536,-0x1.6p-13, 
0x0537,-0x1.7p-13, 
0x0538,-0x1.8p-13, 
0x0539,-0x1.9p-13, 
0x053a,-0x1.ap-13, 
0x053b,-0x1.bp-13, 
0x053c,-0x1.cp-13, 
0x053d,-0x1.dp-13, 
0x053e,-0x1.ep-13, 
0x053f,-0x1.fp-13, 
0x0540,-0x1p-12, 
0x0541,-0x1.1p-12, 
0x0542,-0x1.2p-12, 
0x0543,-0x1.3p-12, 
0x0544,-0x1.4p-12, 
0x0545,-0x1.5p-12, 
0x0546,-0x1.6p-12, 
0x0547,-0x1.7p-12, 
0x0548,-0x1.8p-12, 
0x0549,-0x1.9p-12, 
0x054a,-0x1.ap-12, 
0x054b,-0x1.bp-12, 
0x054c,-0x1.cp-12, 
0x054d,-0x1.dp-12, 
0x054e,-0x1.ep-12, 
0x054f,-0x1.fp-12, 
0x0550,-0x1p-11, 
0x0551,-0x1.1p-11, 
0x0552,-0x1.2p-11, 
0x0553,-0x1.3p-11, 
0x0554,-0x1.4p-11, 
0x0555,-0x1.5p-11, 
0x0556,-0x1.6p-11, 
0x0557,-0x1.7p-11, 
0x0558,-0x1.8p-11, 
0x0559,-0x1.9p-11, 
0x055a,-0x1.ap-11, 
0x055b,-0x1.bp-11, 
0x055c,-0x1.cp-11, 
0x055d,-0x1.dp-11, 
0x055e,-0x1.ep-11, 
0x055f,-0x1.fp-11, 
0x0560,-0x1p-10, 
0x0561,-0x1.1p-10, 
0x0562,-0x1.2p-10, 
0x0563,-0x1.3p-10, 
0x0564,-0x1.4p-10, 
0x0565,-0x1.5p-10, 
0x0566,-0x1.6p-10, 
0x0567,-0x1.7p-10, 
0x0568,-0x1.8p-10, 
0x0569,-0x1.9p-10, 
0x056a,-0x1.ap-10, 
0x056b,-0x1.bp-10, 
0x056c,-0x1.cp-10, 
0x056d,-0x1.dp-10, 
0x056e,-0x1.ep-10, 
0x056f,-0x1.fp-10, 
0x0570,-0x1p-9, 
0x0571,-0x1.1p-9, 
0x0572,-0x1.2p-9, 
0x0573,-0x1.3p-9, 
0x0574,-0x1.4p-9, 
0x0575,-0x1.5p-9, 
0x0576,-0x1.6p-9, 
0x0577,-0x1.7p-9, 
0x0578,-0x1.8p-9, 
0x0579,-0x1.9p-9, 
0x057a,-0x1.ap-9, 
0x057b,-0x1.bp-9, 
0x057c,-0x1.cp-9, 
0x057d,-0x1.dp-9, 
0x057e,-0x1.ep-9, 
0x057f,-0x1.fp-9, 
0x0580,-0x1p-8, 
0x0581,-0x1.1p-8, 
0x0582,-0x1.2p-8, 
0x0583,-0x1.3p-8, 
0x0584,-0x1.4p-8, 
0x0585,-0x1.5p-8, 
0x0586,-0x1.6p-8, 
0x0587,-0x1.7p-8, 
0x0588,-0x1.8p-8, 
0x0589,-0x1.9p-8, 
0x058a,-0x1.ap-8, 
0x058b,-0x1.bp-8, 
0x058c,-0x1.cp-8, 
0x058d,-0x1.dp-8, 
0x058e,-0x1.ep-8, 
0x058f,-0x1.fp-8, 
0x0590,-0x1p-7, 
0x0591,-0x1.1p-7, 
0x0592,-0x1.2p-7, 
0x0593,-0x1.3p-7, 
0x0594,-0x1.4p-7, 
0x0595,-0x1.5p-7, 
0x0596,-0x1.6p-7, 
0x0597,-0x1.7p-7, 
0x0598,-0x1.8p-7, 
0x0599,-0x1.9p-7, 
0x059a,-0x1.ap-7, 
0x059b,-0x1.bp-7, 
0x059c,-0x1.cp-7, 
0x059d,-0x1.dp-7, 
0x059e,-0x1.ep-7, 
0x059f,-0x1.fp-7, 
0x05a0,-0x1p-6, 
0x05a1,-0x1.1p-6, 
0x05a2,-0x1.2p-6, 
0x05a3,-0x1.3p-6, 
0x05a4,-0x1.4p-6, 
0x05a5,-0x1.5p-6, 
0x05a6,-0x1.6p-6, 
0x05a7,-0x1.7p-6, 
0x05a8,-0x1.8p-6, 
0x05a9,-0x1.9p-6, 
0x05aa,-0x1.ap-6, 
0x05ab,-0x1.bp-6, 
0x05ac,-0x1.cp-6, 
0x05ad,-0x1.dp-6, 
0x05ae,-0x1.ep-6, 
0x05af,-0x1.fp-6, 
0x05b0,-0x1p-5, 
0x05b1,-0x1.1p-5, 
0x05b2,-0x1.2p-5, 
0x05b3,-0x1.3p-5, 
0x05b4,-0x1.4p-5, 
0x05b5,-0x1.5p-5, 
0x05b6,-0x1.6p-5, 
0x05b7,-0x1.7p-5, 
0x05b8,-0x1.8p-5, 
0x05b9,-0x1.9p-5, 
0x05ba,-0x1.ap-5, 
0x05bb,-0x1.bp-5, 
0x05bc,-0x1.cp-5, 
0x05bd,-0x1.dp-5, 
0x05be,-0x1.ep-5, 
0x05bf,-0x1.fp-5, 
0x05c0,-0x1p-4, 
0x05c1,-0x1.1p-4, 
0x05c2,-0x1.2p-4, 
0x05c3,-0x1.3p-4, 
0x05c4,-0x1.4p-4, 
0x05c5,-0x1.5p-4, 
0x05c6,-0x1.6p-4, 
0x05c7,-0x1.7p-4, 
0x05c8,-0x1.8p-4, 
0x05c9,-0x1.9p-4, 
0x05ca,-0x1.ap-4, 
0x05cb,-0x1.bp-4, 
0x05cc,-0x1.cp-4, 
0x05cd,-0x1.dp-4, 
0x05ce,-0x1.ep-4, 
0x05cf,-0x1.fp-4, 
0x05d0,-0x1p-3, 
0x05d1,-0x1.1p-3, 
0x05d2,-0x1.2p-3, 
0x05d3,-0x1.3p-3, 
0x05d4,-0x1.4p-3, 
0x05d5,-0x1.5p-3, 
0x05d6,-0x1.6p-3, 
0x05d7,-0x1.7p-3, 
0x05d8,-0x1.8p-3, 
0x05d9,-0x1.9p-3, 
0x05da,-0x1.ap-3, 
0x05db,-0x1.bp-3, 
0x05dc,-0x1.cp-3, 
0x05dd,-0x1.dp-3, 
0x05de,-0x1.ep-3, 
0x05df,-0x1.fp-3, 
0x05e0,-0x1p-2, 
0x05e1,-0x1.1p-2, 
0x05e2,-0x1.2p-2, 
0x05e3,-0x1.3p-2, 
0x05e4,-0x1.4p-2, 
0x05e5,-0x1.5p-2, 
0x05e6,-0x1.6p-2, 
0x05e7,-0x1.7p-2, 
0x05e8,-0x1.8p-2, 
0x05e9,-0x1.9p-2, 
0x05ea,-0x1.ap-2, 
0x05eb,-0x1.bp-2, 
0x05ec,-0x1.cp-2, 
0x05ed,-0x1.dp-2, 
0x05ee,-0x1.ep-2, 
0x05ef,-0x1.fp-2, 
0x05f0,-0x1p-1, 
0x05f1,-0x1.1p-1, 
0x05f2,-0x1.2p-1, 
0x05f3,-0x1.3p-1, 
0x05f4,-0x1.4p-1, 
0x05f5,-0x1.5p-1, 
0x05f6,-0x1.6p-1, 
0x05f7,-0x1.7p-1, 
0x05f8,-0x1.8p-1, 
0x05f9,-0x1.9p-1, 
0x05fa,-0x1.ap-1, 
0x05fb,-0x1.bp-1, 
0x05fc,-0x1.cp-1, 
0x05fd,-0x1.dp-1, 
0x05fe,-0x1.ep-1, 
0x05ff,-0x1.fp-1, 
0x0600,-0x1p+0, 
0x0601,-0x1.1p+0, 
0x0602,-0x1.2p+0, 
0x0603,-0x1.3p+0, 
0x0604,-0x1.4p+0, 
0x0605,-0x1.5p+0, 
0x0606,-0x1.6p+0, 
0x0607,-0x1.7p+0, 
0x0608,-0x1.8p+0, 
0x0609,-0x1.9p+0, 
0x060a,-0x1.ap+0, 
0x060b,-0x1.bp+0, 
0x060c,-0x1.cp+0, 
0x060d,-0x1.dp+0, 
0x060e,-0x1.ep+0, 
0x060f,-0x1.fp+0, 
0x0610,-0x1p+1, 
0x0611,-0x1.1p+1, 
0x0612,-0x1.2p+1, 
0x0613,-0x1.3p+1, 
0x0614,-0x1.4p+1, 
0x0615,-0x1.5p+1, 
0x0616,-0x1.6p+1, 
0x0617,-0x1.7p+1, 
0x0618,-0x1.8p+1, 
0x0619,-0x1.9p+1, 
0x061a,-0x1.ap+1, 
0x061b,-0x1.bp+1, 
0x061c,-0x1.cp+1, 
0x061d,-0x1.dp+1, 
0x061e,-0x1.ep+1, 
0x061f,-0x1.fp+1, 
0x0620,-0x1p+2, 
0x0621,-0x1.1p+2, 
0x0622,-0x1.2p+2, 
0x0623,-0x1.3p+2, 
0x0624,-0x1.4p+2, 
0x0625,-0x1.5p+2, 
0x0626,-0x1.6p+2, 
0x0627,-0x1.7p+2, 
0x0628,-0x1.8p+2, 
0x0629,-0x1.9p+2, 
0x062a,-0x1.ap+2, 
0x062b,-0x1.bp+2, 
0x062c,-0x1.cp+2, 
0x062d,-0x1.dp+2, 
0x062e,-0x1.ep+2, 
0x062f,-0x1.fp+2, 
0x0630,-0x1p+3, 
0x0631,-0x1.1p+3, 
0x0632,-0x1.2p+3, 
0x0633,-0x1.3p+3, 
0x0634,-0x1.4p+3, 
0x0635,-0x1.5p+3, 
0x0636,-0x1.6p+3, 
0x0637,-0x1.7p+3, 
0x0638,-0x1.8p+3, 
0x0639,-0x1.9p+3, 
0x063a,-0x1.ap+3, 
0x063b,-0x1.bp+3, 
0x063c,-0x1.cp+3, 
0x063d,-0x1.dp+3, 
0x063e,-0x1.ep+3, 
0x063f,-0x1.fp+3, 
0x0640,-0x1p+4, 
0x0641,-0x1.1p+4, 
0x0642,-0x1.2p+4, 
0x0643,-0x1.3p+4, 
0x0644,-0x1.4p+4, 
0x0645,-0x1.5p+4, 
0x0646,-0x1.6p+4, 
0x0647,-0x1.7p+4, 
0x0648,-0x1.8p+4, 
0x0649,-0x1.9p+4, 
0x064a,-0x1.ap+4, 
0x064b,-0x1.bp+4, 
0x064c,-0x1.cp+4, 
0x064d,-0x1.dp+4, 
0x064e,-0x1.ep+4, 
0x064f,-0x1.fp+4, 
0x0650,-0x1p+5, 
0x0651,-0x1.1p+5, 
0x0652,-0x1.2p+5, 
0x0653,-0x1.3p+5, 
0x0654,-0x1.4p+5, 
0x0655,-0x1.5p+5, 
0x0656,-0x1.6p+5, 
0x0657,-0x1.7p+5, 
0x0658,-0x1.8p+5, 
0x0659,-0x1.9p+5, 
0x065a,-0x1.ap+5, 
0x065b,-0x1.bp+5, 
0x065c,-0x1.cp+5, 
0x065d,-0x1.dp+5, 
0x065e,-0x1.ep+5, 
0x065f,-0x1.fp+5, 
0x0660,-0x1p+6, 
0x0661,-0x1.1p+6, 
0x0662,-0x1.2p+6, 
0x0663,-0x1.3p+6, 
0x0664,-0x1.4p+6, 
0x0665,-0x1.5p+6, 
0x0666,-0x1.6p+6, 
0x0667,-0x1.7p+6, 
0x0668,-0x1.8p+6, 
0x0669,-0x1.9p+6, 
0x066a,-0x1.ap+6, 
0x066b,-0x1.bp+6, 
0x066c,-0x1.cp+6, 
0x066d,-0x1.dp+6, 
0x066e,-0x1.ep+6, 
0x066f,-0x1.fp+6, 
0x0670,-0x1p+7, 
0x0671,-0x1.1p+7, 
0x0672,-0x1.2p+7, 
0x0673,-0x1.3p+7, 
0x0674,-0x1.4p+7, 
0x0675,-0x1.5p+7, 
0x0676,-0x1.6p+7, 
0x0677,-0x1.7p+7, 
0x0678,-0x1.8p+7, 
0x0679,-0x1.9p+7, 
0x067a,-0x1.ap+7, 
0x067b,-0x1.bp+7, 
0x067c,-0x1.cp+7, 
0x067d,-0x1.dp+7, 
0x067e,-0x1.ep+7, 
0x067f,-0x1.fp+7, 
0x0680,-0x1p+8, 
0x0681,-0x1.1p+8, 
0x0682,-0x1.2p+8, 
0x0683,-0x1.3p+8, 
0x0684,-0x1.4p+8, 
0x0685,-0x1.5p+8, 
0x0686,-0x1.6p+8, 
0x0687,-0x1.7p+8, 
0x0688,-0x1.8p+8, 
0x0689,-0x1.9p+8, 
0x068a,-0x1.ap+8, 
0x068b,-0x1.bp+8, 
0x068c,-0x1.cp+8, 
0x068d,-0x1.dp+8, 
0x068e,-0x1.ep+8, 
0x068f,-0x1.fp+8, 
0x0690,-0x1p+9, 
0x0691,-0x1.1p+9, 
0x0692,-0x1.2p+9, 
0x0693,-0x1.3p+9, 
0x0694,-0x1.4p+9, 
