codepoint,sprintf_a,subnormal
0x0d2e,0x0.697p+0,*
0x0d2f,0x0.6978p+0,*
0x0d30,0x0.698p+0,*
0x0d31,0x0.6988p+0,*
0x0d32,0x0.699p+0,*
0x0d33,0x0.6998p+0,*
0x0d34,0x0.69ap+0,*
0x0d35,0x0.69a8p+0,*
0x0d36,0x0.69bp+0,*
0x0d37,0x0.69b8p+0,*
0x0d38,0x0.69cp+0,*
0x0d39,0x0.69c8p+0,*
0x0d3a,0x0.69dp+0,*
0x0d3b,0x0.69d8p+0,*
0x0d3c,0x0.69ep+0,*
0x0d3d,0x0.69e8p+0,*
0x0d3e,0x0.69fp+0,*
0x0d3f,0x0.69f8p+0,*
0x0d40,0x0.6ap+0,*
0x0d41,0x0.6a08p+0,*
0x0d42,0x0.6a1p+0,*
0x0d43,0x0.6a18p+0,*
0x0d44,0x0.6a2p+0,*
0x0d45,0x0.6a28p+0,*
0x0d46,0x0.6a3p+0,*
0x0d47,0x0.6a38p+0,*
0x0d48,0x0.6a4p+0,*
0x0d49,0x0.6a48p+0,*
0x0d4a,0x0.6a5p+0,*
0x0d4b,0x0.6a58p+0,*
0x0d4c,0x0.6a6p+0,*
0x0d4d,0x0.6a68p+0,*
0x0d4e,0x0.6a7p+0,*
0x0d4f,0x0.6a78p+0,*
0x0d50,0x0.6a8p+0,*
0x0d51,0x0.6a88p+0,*
0x0d52,0x0.6a9p+0,*
0x0d53,0x0.6a98p+0,*
0x0d54,0x0.6aap+0,*
0x0d55,0x0.6aa8p+0,*
0x0d56,0x0.6abp+0,*
0x0d57,0x0.6ab8p+0,*
0x0d58,0x0.6acp+0,*
0x0d59,0x0.6ac8p+0,*
0x0d5a,0x0.6adp+0,*
0x0d5b,0x0.6ad8p+0,*
0x0d5c,0x0.6aep+0,*
0x0d5d,0x0.6ae8p+0,*
0x0d5e,0x0.6afp+0,*
0x0d5f,0x0.6af8p+0,*
0x0d60,0x0.6bp+0,*
0x0d61,0x0.6b08p+0,*
0x0d62,0x0.6b1p+0,*
0x0d63,0x0.6b18p+0,*
0x0d64,0x0.6b2p+0,*
0x0d65,0x0.6b28p+0,*
0x0d66,0x0.6b3p+0,*
0x0d67,0x0.6b38p+0,*
0x0d68,0x0.6b4p+0,*
0x0d69,0x0.6b48p+0,*
0x0d6a,0x0.6b5p+0,*
0x0d6b,0x0.6b58p+0,*
0x0d6c,0x0.6b6p+0,*
0x0d6d,0x0.6b68p+0,*
0x0d6e,0x0.6b7p+0,*
0x0d6f,0x0.6b78p+0,*
0x0d70,0x0.6b8p+0,*
0x0d71,0x0.6b88p+0,*
0x0d72,0x0.6b9p+0,*
0x0d73,0x0.6b98p+0,*
0x0d74,0x0.6bap+0,*
0x0d75,0x0.6ba8p+0,*
0x0d76,0x0.6bbp+0,*
0x0d77,0x0.6bb8p+0,*
0x0d78,0x0.6bcp+0,*
0x0d79,0x0.6bc8p+0,*
0x0d7a,0x0.6bdp+0,*
0x0d7b,0x0.6bd8p+0,*
0x0d7c,0x0.6bep+0,*
0x0d7d,0x0.6be8p+0,*
0x0d7e,0x0.6bfp+0,*
0x0d7f,0x0.6bf8p+0,*
0x0d80,0x0.6cp+0,*
0x0d81,0x0.6c08p+0,*
0x0d82,0x0.6c1p+0,*
0x0d83,0x0.6c18p+0,*
0x0d84,0x0.6c2p+0,*
0x0d85,0x0.6c28p+0,*
0x0d86,0x0.6c3p+0,*
0x0d87,0x0.6c38p+0,*
0x0d88,0x0.6c4p+0,*
0x0d89,0x0.6c48p+0,*
0x0d8a,0x0.6c5p+0,*
0x0d8b,0x0.6c58p+0,*
0x0d8c,0x0.6c6p+0,*
0x0d8d,0x0.6c68p+0,*
0x0d8e,0x0.6c7p+0,*
0x0d8f,0x0.6c78p+0,*
0x0d90,0x0.6c8p+0,*
0x0d91,0x0.6c88p+0,*
0x0d92,0x0.6c9p+0,*
0x0d93,0x0.6c98p+0,*
0x0d94,0x0.6cap+0,*
0x0d95,0x0.6ca8p+0,*
0x0d96,0x0.6cbp+0,*
0x0d97,0x0.6cb8p+0,*
0x0d98,0x0.6ccp+0,*
0x0d99,0x0.6cc8p+0,*
0x0d9a,0x0.6cdp+0,*
0x0d9b,0x0.6cd8p+0,*
0x0d9c,0x0.6cep+0,*
0x0d9d,0x0.6ce8p+0,*
0x0d9e,0x0.6cfp+0,*
0x0d9f,0x0.6cf8p+0,*
0x0da0,0x0.6dp+0,*
0x0da1,0x0.6d08p+0,*
0x0da2,0x0.6d1p+0,*
0x0da3,0x0.6d18p+0,*
0x0da4,0x0.6d2p+0,*
0x0da5,0x0.6d28p+0,*
0x0da6,0x0.6d3p+0,*
0x0da7,0x0.6d38p+0,*
0x0da8,0x0.6d4p+0,*
0x0da9,0x0.6d48p+0,*
0x0daa,0x0.6d5p+0,*
0x0dab,0x0.6d58p+0,*
0x0dac,0x0.6d6p+0,*
0x0dad,0x0.6d68p+0,*
0x0dae,0x0.6d7p+0,*
0x0daf,0x0.6d78p+0,*
0x0db0,0x0.6d8p+0,*
0x0db1,0x0.6d88p+0,*
0x0db2,0x0.6d9p+0,*
0x0db3,0x0.6d98p+0,*
0x0db4,0x0.6dap+0,*
0x0db5,0x0.6da8p+0,*
0x0db6,0x0.6dbp+0,*
0x0db7,0x0.6db8p+0,*
0x0db8,0x0.6dcp+0,*
0x0db9,0x0.6dc8p+0,*
0x0dba,0x0.6ddp+0,*
0x0dbb,0x0.6dd8p+0,*
0x0dbc,0x0.6dep+0,*
0x0dbd,0x0.6de8p+0,*
0x0dbe,0x0.6dfp+0,*
0x0dbf,0x0.6df8p+0,*
0x0dc0,0x0.6ep+0,*
0x0dc1,0x0.6e08p+0,*
0x0dc2,0x0.6e1p+0,*
0x0dc3,0x0.6e18p+0,*
0x0dc4,0x0.6e2p+0,*
0x0dc5,0x0.6e28p+0,*
0x0dc6,0x0.6e3p+0,*
0x0dc7,0x0.6e38p+0,*
0x0dc8,0x0.6e4p+0,*
0x0dc9,0x0.6e48p+0,*
0x0dca,0x0.6e5p+0,*
0x0dcb,0x0.6e58p+0,*
0x0dcc,0x0.6e6p+0,*
0x0dcd,0x0.6e68p+0,*
0x0dce,0x0.6e7p+0,*
0x0dcf,0x0.6e78p+0,*
0x0dd0,0x0.6e8p+0,*
0x0dd1,0x0.6e88p+0,*
0x0dd2,0x0.6e9p+0,*
0x0dd3,0x0.6e98p+0,*
0x0dd4,0x0.6eap+0,*
0x0dd5,0x0.6ea8p+0,*
0x0dd6,0x0.6ebp+0,*
0x0dd7,0x0.6eb8p+0,*
0x0dd8,0x0.6ecp+0,*
0x0dd9,0x0.6ec8p+0,*
0x0dda,0x0.6edp+0,*
0x0ddb,0x0.6ed8p+0,*
0x0ddc,0x0.6eep+0,*
0x0ddd,0x0.6ee8p+0,*
0x0dde,0x0.6efp+0,*
0x0ddf,0x0.6ef8p+0,*
0x0de0,0x0.6fp+0,*
0x0de1,0x0.6f08p+0,*
0x0de2,0x0.6f1p+0,*
0x0de3,0x0.6f18p+0,*
0x0de4,0x0.6f2p+0,*
0x0de5,0x0.6f28p+0,*
0x0de6,0x0.6f3p+0,*
0x0de7,0x0.6f38p+0,*
0x0de8,0x0.6f4p+0,*
0x0de9,0x0.6f48p+0,*
0x0dea,0x0.6f5p+0,*
0x0deb,0x0.6f58p+0,*
0x0dec,0x0.6f6p+0,*
0x0ded,0x0.6f68p+0,*
0x0dee,0x0.6f7p+0,*
0x0def,0x0.6f78p+0,*
0x0df0,0x0.6f8p+0,*
0x0df1,0x0.6f88p+0,*
0x0df2,0x0.6f9p+0,*
0x0df3,0x0.6f98p+0,*
0x0df4,0x0.6fap+0,*
0x0df5,0x0.6fa8p+0,*
0x0df6,0x0.6fbp+0,*
0x0df7,0x0.6fb8p+0,*
0x0df8,0x0.6fcp+0,*
0x0df9,0x0.6fc8p+0,*
0x0dfa,0x0.6fdp+0,*
0x0dfb,0x0.6fd8p+0,*
0x0dfc,0x0.6fep+0,*
0x0dfd,0x0.6fe8p+0,*
0x0dfe,0x0.6ffp+0,*
0x0dff,0x0.6ff8p+0,*
0x0e00,0x0.7p+0,*
0x0e01,0x0.7008p+0,*
0x0e02,0x0.701p+0,*
0x0e03,0x0.7018p+0,*
0x0e04,0x0.702p+0,*
0x0e05,0x0.7028p+0,*
0x0e06,0x0.703p+0,*
0x0e07,0x0.7038p+0,*
0x0e08,0x0.704p+0,*
0x0e09,0x0.7048p+0,*
0x0e0a,0x0.705p+0,*
0x0e0b,0x0.7058p+0,*
0x0e0c,0x0.706p+0,*
0x0e0d,0x0.7068p+0,*
0x0e0e,0x0.707p+0,*
0x0e0f,0x0.7078p+0,*
0x0e10,0x0.708p+0,*
0x0e11,0x0.7088p+0,*
0x0e12,0x0.709p+0,*
0x0e13,0x0.7098p+0,*
0x0e14,0x0.70ap+0,*
0x0e15,0x0.70a8p+0,*
0x0e16,0x0.70bp+0,*
0x0e17,0x0.70b8p+0,*
0x0e18,0x0.70cp+0,*
0x0e19,0x0.70c8p+0,*
0x0e1a,0x0.70dp+0,*
0x0e1b,0x0.70d8p+0,*
0x0e1c,0x0.70ep+0,*
0x0e1d,0x0.70e8p+0,*
0x0e1e,0x0.70fp+0,*
0x0e1f,0x0.70f8p+0,*
0x0e20,0x0.71p+0,*
0x0e21,0x0.7108p+0,*
0x0e22,0x0.711p+0,*
0x0e23,0x0.7118p+0,*
0x0e24,0x0.712p+0,*
0x0e25,0x0.7128p+0,*
0x0e26,0x0.713p+0,*
0x0e27,0x0.7138p+0,*
0x0e28,0x0.714p+0,*
0x0e29,0x0.7148p+0,*
0x0e2a,0x0.715p+0,*
0x0e2b,0x0.7158p+0,*
0x0e2c,0x0.716p+0,*
0x0e2d,0x0.7168p+0,*
0x0e2e,0x0.717p+0,*
0x0e2f,0x0.7178p+0,*
0x0e30,0x0.718p+0,*
0x0e31,0x0.7188p+0,*
0x0e32,0x0.719p+0,*
0x0e33,0x0.7198p+0,*
0x0e34,0x0.71ap+0,*
0x0e35,0x0.71a8p+0,*
0x0e36,0x0.71bp+0,*
0x0e37,0x0.71b8p+0,*
0x0e38,0x0.71cp+0,*
0x0e39,0x0.71c8p+0,*
0x0e3a,0x0.71dp+0,*
0x0e3b,0x0.71d8p+0,*
0x0e3c,0x0.71ep+0,*
0x0e3d,0x0.71e8p+0,*
0x0e3e,0x0.71fp+0,*
0x0e3f,0x0.71f8p+0,*
0x0e40,0x0.72p+0,*
0x0e41,0x0.7208p+0,*
0x0e42,0x0.721p+0,*
0x0e43,0x0.7218p+0,*
0x0e44,0x0.722p+0,*
0x0e45,0x0.7228p+0,*
0x0e46,0x0.723p+0,*
0x0e47,0x0.7238p+0,*
0x0e48,0x0.724p+0,*
0x0e49,0x0.7248p+0,*
0x0e4a,0x0.725p+0,*
0x0e4b,0x0.7258p+0,*
0x0e4c,0x0.726p+0,*
0x0e4d,0x0.7268p+0,*
0x0e4e,0x0.727p+0,*
0x0e4f,0x0.7278p+0,*
0x0e50,0x0.728p+0,*
0x0e51,0x0.7288p+0,*
0x0e52,0x0.729p+0,*
0x0e53,0x0.7298p+0,*
0x0e54,0x0.72ap+0,*
0x0e55,0x0.72a8p+0,*
0x0e56,0x0.72bp+0,*
0x0e57,0x0.72b8p+0,*
0x0e58,0x0.72cp+0,*
0x0e59,0x0.72c8p+0,*
0x0e5a,0x0.72dp+0,*
0x0e5b,0x0.72d8p+0,*
0x0e5c,0x0.72ep+0,*
0x0e5d,0x0.72e8p+0,*
0x0e5e,0x0.72fp+0,*
0x0e5f,0x0.72f8p+0,*
0x0e60,0x0.73p+0,*
0x0e61,0x0.7308p+0,*
0x0e62,0x0.731p+0,*
0x0e63,0x0.7318p+0,*
0x0e64,0x0.732p+0,*
0x0e65,0x0.7328p+0,*
0x0e66,0x0.733p+0,*
0x0e67,0x0.7338p+0,*
0x0e68,0x0.734p+0,*
0x0e69,0x0.7348p+0,*
0x0e6a,0x0.735p+0,*
0x0e6b,0x0.7358p+0,*
0x0e6c,0x0.736p+0,*
0x0e6d,0x0.7368p+0,*
0x0e6e,0x0.737p+0,*
0x0e6f,0x0.7378p+0,*
0x0e70,0x0.738p+0,*
0x0e71,0x0.7388p+0,*
0x0e72,0x0.739p+0,*
0x0e73,0x0.7398p+0,*
0x0e74,0x0.73ap+0,*
0x0e75,0x0.73a8p+0,*
0x0e76,0x0.73bp+0,*
0x0e77,0x0.73b8p+0,*
0x0e78,0x0.73cp+0,*
0x0e79,0x0.73c8p+0,*
0x0e7a,0x0.73dp+0,*
0x0e7b,0x0.73d8p+0,*
0x0e7c,0x0.73ep+0,*
0x0e7d,0x0.73e8p+0,*
0x0e7e,0x0.73fp+0,*
0x0e7f,0x0.73f8p+0,*
0x0e80,0x0.74p+0,*
0x0e81,0x0.7408p+0,*
0x0e82,0x0.741p+0,*
0x0e83,0x0.7418p+0,*
0x0e84,0x0.742p+0,*
0x0e85,0x0.7428p+0,*
0x0e86,0x0.743p+0,*
0x0e87,0x0.7438p+0,*
0x0e88,0x0.744p+0,*
0x0e89,0x0.7448p+0,*
0x0e8a,0x0.745p+0,*
0x0e8b,0x0.7458p+0,*
0x0e8c,0x0.746p+0,*
0x0e8d,0x0.7468p+0,*
0x0e8e,0x0.747p+0,*
0x0e8f,0x0.7478p+0,*
0x0e90,0x0.748p+0,*
0x0e91,0x0.7488p+0,*
0x0e92,0x0.749p+0,*
0x0e93,0x0.7498p+0,*
0x0e94,0x0.74ap+0,*
0x0e95,0x0.74a8p+0,*
0x0e96,0x0.74bp+0,*
0x0e97,0x0.74b8p+0,*
0x0e98,0x0.74cp+0,*
0x0e99,0x0.74c8p+0,*
0x0e9a,0x0.74dp+0,*
0x0e9b,0x0.74d8p+0,*
0x0e9c,0x0.74ep+0,*
0x0e9d,0x0.74e8p+0,*
0x0e9e,0x0.74fp+0,*
0x0e9f,0x0.74f8p+0,*
0x0ea0,0x0.75p+0,*
0x0ea1,0x0.7508p+0,*
0x0ea2,0x0.751p+0,*
0x0ea3,0x0.7518p+0,*
0x0ea4,0x0.752p+0,*
0x0ea5,0x0.7528p+0,*
0x0ea6,0x0.753p+0,*
0x0ea7,0x0.7538p+0,*
0x0ea8,0x0.754p+0,*
0x0ea9,0x0.7548p+0,*
0x0eaa,0x0.755p+0,*
0x0eab,0x0.7558p+0,*
0x0eac,0x0.756p+0,*
0x0ead,0x0.7568p+0,*
0x0eae,0x0.757p+0,*
0x0eaf,0x0.7578p+0,*
0x0eb0,0x0.758p+0,*
0x0eb1,0x0.7588p+0,*
0x0eb2,0x0.759p+0,*
0x0eb3,0x0.7598p+0,*
0x0eb4,0x0.75ap+0,*
0x0eb5,0x0.75a8p+0,*
0x0eb6,0x0.75bp+0,*
0x0eb7,0x0.75b8p+0,*
0x0eb8,0x0.75cp+0,*
0x0eb9,0x0.75c8p+0,*
0x0eba,0x0.75dp+0,*
0x0ebb,0x0.75d8p+0,*
0x0ebc,0x0.75ep+0,*
0x0ebd,0x0.75e8p+0,*
0x0ebe,0x0.75fp+0,*
0x0ebf,0x0.75f8p+0,*
0x0ec0,0x0.76p+0,*
0x0ec1,0x0.7608p+0,*
0x0ec2,0x0.761p+0,*
0x0ec3,0x0.7618p+0,*
0x0ec4,0x0.762p+0,*
0x0ec5,0x0.7628p+0,*
0x0ec6,0x0.763p+0,*
0x0ec7,0x0.7638p+0,*
0x0ec8,0x0.764p+0,*
0x0ec9,0x0.7648p+0,*
0x0eca,0x0.765p+0,*
0x0ecb,0x0.7658p+0,*
0x0ecc,0x0.766p+0,*
0x0ecd,0x0.7668p+0,*
0x0ece,0x0.767p+0,*
0x0ecf,0x0.7678p+0,*
0x0ed0,0x0.768p+0,*
0x0ed1,0x0.7688p+0,*
0x0ed2,0x0.769p+0,*
0x0ed3,0x0.7698p+0,*
0x0ed4,0x0.76ap+0,*
0x0ed5,0x0.76a8p+0,*
0x0ed6,0x0.76bp+0,*
0x0ed7,0x0.76b8p+0,*
0x0ed8,0x0.76cp+0,*
0x0ed9,0x0.76c8p+0,*
0x0eda,0x0.76dp+0,*
0x0edb,0x0.76d8p+0,*
0x0edc,0x0.76ep+0,*
0x0edd,0x0.76e8p+0,*
0x0ede,0x0.76fp+0,*
0x0edf,0x0.76f8p+0,*
0x0ee0,0x0.77p+0,*
0x0ee1,0x0.7708p+0,*
0x0ee2,0x0.771p+0,*
0x0ee3,0x0.7718p+0,*
0x0ee4,0x0.772p+0,*
0x0ee5,0x0.7728p+0,*
0x0ee6,0x0.773p+0,*
0x0ee7,0x0.7738p+0,*
0x0ee8,0x0.774p+0,*
0x0ee9,0x0.7748p+0,*
0x0eea,0x0.775p+0,*
0x0eeb,0x0.7758p+0,*
0x0eec,0x0.776p+0,*
0x0eed,0x0.7768p+0,*
0x0eee,0x0.777p+0,*
0x0eef,0x0.7778p+0,*
0x0ef0,0x0.778p+0,*
0x0ef1,0x0.7788p+0,*
0x0ef2,0x0.779p+0,*
0x0ef3,0x0.7798p+0,*
0x0ef4,0x0.77ap+0,*
0x0ef5,0x0.77a8p+0,*
0x0ef6,0x0.77bp+0,*
0x0ef7,0x0.77b8p+0,*
0x0ef8,0x0.77cp+0,*
0x0ef9,0x0.77c8p+0,*
0x0efa,0x0.77dp+0,*
0x0efb,0x0.77d8p+0,*
0x0efc,0x0.77ep+0,*
0x0efd,0x0.77e8p+0,*
0x0efe,0x0.77fp+0,*
0x0eff,0x0.77f8p+0,*
0x0f00,0x0.78p+0,*
0x0f01,0x0.7808p+0,*
0x0f02,0x0.781p+0,*
0x0f03,0x0.7818p+0,*
0x0f04,0x0.782p+0,*
0x0f05,0x0.7828p+0,*
0x0f06,0x0.783p+0,*
0x0f07,0x0.7838p+0,*
0x0f08,0x0.784p+0,*
0x0f09,0x0.7848p+0,*
0x0f0a,0x0.785p+0,*
0x0f0b,0x0.7858p+0,*
0x0f0c,0x0.786p+0,*
0x0f0d,0x0.7868p+0,*
0x0f0e,0x0.787p+0,*
0x0f0f,0x0.7878p+0,*
0x0f10,0x0.788p+0,*
0x0f11,0x0.7888p+0,*
0x0f12,0x0.789p+0,*
0x0f13,0x0.7898p+0,*
0x0f14,0x0.78ap+0,*
0x0f15,0x0.78a8p+0,*
0x0f16,0x0.78bp+0,*
0x0f17,0x0.78b8p+0,*
0x0f18,0x0.78cp+0,*
0x0f19,0x0.78c8p+0,*
0x0f1a,0x0.78dp+0,*
0x0f1b,0x0.78d8p+0,*
0x0f1c,0x0.78ep+0,*
0x0f1d,0x0.78e8p+0,*
0x0f1e,0x0.78fp+0,*
0x0f1f,0x0.78f8p+0,*
0x0f20,0x0.79p+0,*
0x0f21,0x0.7908p+0,*
0x0f22,0x0.791p+0,*
0x0f23,0x0.7918p+0,*
0x0f24,0x0.792p+0,*
0x0f25,0x0.7928p+0,*
0x0f26,0x0.793p+0,*
0x0f27,0x0.7938p+0,*
0x0f28,0x0.794p+0,*
0x0f29,0x0.7948p+0,*
0x0f2a,0x0.795p+0,*
0x0f2b,0x0.7958p+0,*
0x0f2c,0x0.796p+0,*
0x0f2d,0x0.7968p+0,*
0x0f2e,0x0.797p+0,*
0x0f2f,0x0.7978p+0,*
0x0f30,0x0.798p+0,*
0x0f31,0x0.7988p+0,*
0x0f32,0x0.799p+0,*
0x0f33,0x0.7998p+0,*
0x0f34,0x0.79ap+0,*
0x0f35,0x0.79a8p+0,*
0x0f36,0x0.79bp+0,*
0x0f37,0x0.79b8p+0,*
0x0f38,0x0.79cp+0,*
0x0f39,0x0.79c8p+0,*
0x0f3a,0x0.79dp+0,*
0x0f3b,0x0.79d8p+0,*
0x0f3c,0x0.79ep+0,*
0x0f3d,0x0.79e8p+0,*
0x0f3e,0x0.79fp+0,*
0x0f3f,0x0.79f8p+0,*
0x0f40,0x0.7ap+0,*
0x0f41,0x0.7a08p+0,*
0x0f42,0x0.7a1p+0,*
0x0f43,0x0.7a18p+0,*
0x0f44,0x0.7a2p+0,*
0x0f45,0x0.7a28p+0,*
0x0f46,0x0.7a3p+0,*
0x0f47,0x0.7a38p+0,*
0x0f48,0x0.7a4p+0,*
0x0f49,0x0.7a48p+0,*
0x0f4a,0x0.7a5p+0,*
0x0f4b,0x0.7a58p+0,*
0x0f4c,0x0.7a6p+0,*
0x0f4d,0x0.7a68p+0,*
0x0f4e,0x0.7a7p+0,*
0x0f4f,0x0.7a78p+0,*
0x0f50,0x0.7a8p+0,*
0x0f51,0x0.7a88p+0,*
0x0f52,0x0.7a9p+0,*
0x0f53,0x0.7a98p+0,*
0x0f54,0x0.7aap+0,*
0x0f55,0x0.7aa8p+0,*
0x0f56,0x0.7abp+0,*
0x0f57,0x0.7ab8p+0,*
0x0f58,0x0.7acp+0,*
0x0f59,0x0.7ac8p+0,*
0x0f5a,0x0.7adp+0,*
0x0f5b,0x0.7ad8p+0,*
0x0f5c,0x0.7aep+0,*
0x0f5d,0x0.7ae8p+0,*
0x0f5e,0x0.7afp+0,*
0x0f5f,0x0.7af8p+0,*
0x0f60,0x0.7bp+0,*
0x0f61,0x0.7b08p+0,*
0x0f62,0x0.7b1p+0,*
0x0f63,0x0.7b18p+0,*
0x0f64,0x0.7b2p+0,*
0x0f65,0x0.7b28p+0,*
0x0f66,0x0.7b3p+0,*
0x0f67,0x0.7b38p+0,*
0x0f68,0x0.7b4p+0,*
0x0f69,0x0.7b48p+0,*
0x0f6a,0x0.7b5p+0,*
0x0f6b,0x0.7b58p+0,*
0x0f6c,0x0.7b6p+0,*
0x0f6d,0x0.7b68p+0,*
0x0f6e,0x0.7b7p+0,*
0x0f6f,0x0.7b78p+0,*
0x0f70,0x0.7b8p+0,*
0x0f71,0x0.7b88p+0,*
0x0f72,0x0.7b9p+0,*
0x0f73,0x0.7b98p+0,*
0x0f74,0x0.7bap+0,*
0x0f75,0x0.7ba8p+0,*
0x0f76,0x0.7bbp+0,*
0x0f77,0x0.7bb8p+0,*
0x0f78,0x0.7bcp+0,*
0x0f79,0x0.7bc8p+0,*
0x0f7a,0x0.7bdp+0,*
0x0f7b,0x0.7bd8p+0,*
0x0f7c,0x0.7bep+0,*
0x0f7d,0x0.7be8p+0,*
0x0f7e,0x0.7bfp+0,*
0x0f7f,0x0.7bf8p+0,*
0x0f80,0x0.7cp+0,*
0x0f81,0x0.7c08p+0,*
0x0f82,0x0.7c1p+0,*
0x0f83,0x0.7c18p+0,*
0x0f84,0x0.7c2p+0,*
0x0f85,0x0.7c28p+0,*
0x0f86,0x0.7c3p+0,*
0x0f87,0x0.7c38p+0,*
0x0f88,0x0.7c4p+0,*
0x0f89,0x0.7c48p+0,*
0x0f8a,0x0.7c5p+0,*
0x0f8b,0x0.7c58p+0,*
0x0f8c,0x0.7c6p+0,*
0x0f8d,0x0.7c68p+0,*
0x0f8e,0x0.7c7p+0,*
0x0f8f,0x0.7c78p+0,*
0x0f90,0x0.7c8p+0,*
0x0f91,0x0.7c88p+0,*
0x0f92,0x0.7c9p+0,*
0x0f93,0x0.7c98p+0,*
0x0f94,0x0.7cap+0,*
0x0f95,0x0.7ca8p+0,*
0x0f96,0x0.7cbp+0,*
0x0f97,0x0.7cb8p+0,*
0x0f98,0x0.7ccp+0,*
0x0f99,0x0.7cc8p+0,*
0x0f9a,0x0.7cdp+0,*
0x0f9b,0x0.7cd8p+0,*
0x0f9c,0x0.7cep+0,*
0x0f9d,0x0.7ce8p+0,*
0x0f9e,0x0.7cfp+0,*
0x0f9f,0x0.7cf8p+0,*
0x0fa0,0x0.7dp+0,*
0x0fa1,0x0.7d08p+0,*
0x0fa2,0x0.7d1p+0,*
0x0fa3,0x0.7d18p+0,*
0x0fa4,0x0.7d2p+0,*
0x0fa5,0x0.7d28p+0,*
0x0fa6,0x0.7d3p+0,*
0x0fa7,0x0.7d38p+0,*
0x0fa8,0x0.7d4p+0,*
0x0fa9,0x0.7d48p+0,*
0x0faa,0x0.7d5p+0,*
0x0fab,0x0.7d58p+0,*
0x0fac,0x0.7d6p+0,*
0x0fad,0x0.7d68p+0,*
0x0fae,0x0.7d7p+0,*
0x0faf,0x0.7d78p+0,*
0x0fb0,0x0.7d8p+0,*
0x0fb1,0x0.7d88p+0,*
0x0fb2,0x0.7d9p+0,*
0x0fb3,0x0.7d98p+0,*
0x0fb4,0x0.7dap+0,*
0x0fb5,0x0.7da8p+0,*
0x0fb6,0x0.7dbp+0,*
0x0fb7,0x0.7db8p+0,*
0x0fb8,0x0.7dcp+0,*
0x0fb9,0x0.7dc8p+0,*
0x0fba,0x0.7ddp+0,*
0x0fbb,0x0.7dd8p+0,*
0x0fbc,0x0.7dep+0,*
0x0fbd,0x0.7de8p+0,*
0x0fbe,0x0.7dfp+0,*
0x0fbf,0x0.7df8p+0,*
0x0fc0,0x0.7ep+0,*
0x0fc1,0x0.7e08p+0,*
0x0fc2,0x0.7e1p+0,*
0x0fc3,0x0.7e18p+0,*
0x0fc4,0x0.7e2p+0,*
0x0fc5,0x0.7e28p+0,*
0x0fc6,0x0.7e3p+0,*
0x0fc7,0x0.7e38p+0,*
0x0fc8,0x0.7e4p+0,*
0x0fc9,0x0.7e48p+0,*
0x0fca,0x0.7e5p+0,*
0x0fcb,0x0.7e58p+0,*
0x0fcc,0x0.7e6p+0,*
0x0fcd,0x0.7e68p+0,*
0x0fce,0x0.7e7p+0,*
0x0fcf,0x0.7e78p+0,*
0x0fd0,0x0.7e8p+0,*
0x0fd1,0x0.7e88p+0,*
0x0fd2,0x0.7e9p+0,*
0x0fd3,0x0.7e98p+0,*
0x0fd4,0x0.7eap+0,*
0x0fd5,0x0.7ea8p+0,*
0x0fd6,0x0.7ebp+0,*
0x0fd7,0x0.7eb8p+0,*
0x0fd8,0x0.7ecp+0,*
0x0fd9,0x0.7ec8p+0,*
0x0fda,0x0.7edp+0,*
0x0fdb,0x0.7ed8p+0,*
0x0fdc,0x0.7eep+0,*
0x0fdd,0x0.7ee8p+0,*
0x0fde,0x0.7efp+0,*
0x0fdf,0x0.7ef8p+0,*
0x0fe0,0x0.7fp+0,*
0x0fe1,0x0.7f08p+0,*
0x0fe2,0x0.7f1p+0,*
0x0fe3,0x0.7f18p+0,*
0x0fe4,0x0.7f2p+0,*
0x0fe5,0x0.7f28p+0,*
0x0fe6,0x0.7f3p+0,*
0x0fe7,0x0.7f38p+0,*
0x0fe8,0x0.7f4p+0,*
0x0fe9,0x0.7f48p+0,*
0x0fea,0x0.7f5p+0,*
0x0feb,0x0.7f58p+0,*
0x0fec,0x0.7f6p+0,*
0x0fed,0x0.7f68p+0,*
0x0fee,0x0.7f7p+0,*
0x0fef,0x0.7f78p+0,*
0x0ff0,0x0.7f8p+0,*
0x0ff1,0x0.7f88p+0,*
0x0ff2,0x0.7f9p+0,*
0x0ff3,0x0.7f98p+0,*
0x0ff4,0x0.7fap+0,*
0x0ff5,0x0.7fa8p+0,*
0x0ff6,0x0.7fbp+0,*
0x0ff7,0x0.7fb8p+0,*
0x0ff8,0x0.7fcp+0,*
0x0ff9,0x0.7fc8p+0,*
0x0ffa,0x0.7fdp+0,*
0x0ffb,0x0.7fd8p+0,*
0x0ffc,0x0.7fep+0,*
0x0ffd,0x0.7fe8p+0,*
0x0ffe,0x0.7ffp+0,*
0x0fff,0x0.7ff8p+0,*
0x1000,0x0.8p+0,*
0x1001,0x0.8008p+0,*
0x1002,0x0.801p+0,*
0x1003,0x0.8018p+0,*
0x1004,0x0.802p+0,*
0x1005,0x0.8028p+0,*
0x1006,0x0.803p+0,*
0x1007,0x0.8038p+0,*
0x1008,0x0.804p+0,*
0x1009,0x0.8048p+0,*
0x100a,0x0.805p+0,*
0x100b,0x0.8058p+0,*
0x100c,0x0.806p+0,*
0x100d,0x0.8068p+0,*
0x100e,0x0.807p+0,*
0x100f,0x0.8078p+0,*
