codepoint,value,subnormal
0x2845,0x1.114p-22, 
0x2846,0x1.118p-22, 
0x2847,0x1.11cp-22, 
0x2848,0x1.12p-22, 
0x2849,0x1.124p-22, 
0x284a,0x1.128p-22, 
0x284b,0x1.12cp-22, 
0x284c,0x1.13p-22, 
0x284d,0x1.134p-22, 
0x284e,0x1.138p-22, 
0x284f,0x1.13cp-22, 
0x2850,0x1.14p-22, 
0x2851,0x1.144p-22, 
0x2852,0x1.148p-22, 
0x2853,0x1.14cp-22, 
0x2854,0x1.15p-22, 
0x2855,0x1.154p-22, 
0x2856,0x1.158p-22, 
0x2857,0x1.15cp-22, 
0x2858,0x1.16p-22, 
0x2859,0x1.164p-22, 
0x285a,0x1.168p-22, 
0x285b,0x1.16cp-22, 
0x285c,0x1.17p-22, 
0x285d,0x1.174p-22, 
0x285e,0x1.178p-22, 
0x285f,0x1.17cp-22, 
0x2860,0x1.18p-22, 
0x2861,0x1.184p-22, 
0x2862,0x1.188p-22, 
0x2863,0x1.18cp-22, 
0x2864,0x1.19p-22, 
0x2865,0x1.194p-22, 
0x2866,0x1.198p-22, 
0x2867,0x1.19cp-22, 
0x2868,0x1.1ap-22, 
0x2869,0x1.1a4p-22, 
0x286a,0x1.1a8p-22, 
0x286b,0x1.1acp-22, 
0x286c,0x1.1bp-22, 
0x286d,0x1.1b4p-22, 
0x286e,0x1.1b8p-22, 
0x286f,0x1.1bcp-22, 
0x2870,0x1.1cp-22, 
0x2871,0x1.1c4p-22, 
0x2872,0x1.1c8p-22, 
0x2873,0x1.1ccp-22, 
0x2874,0x1.1dp-22, 
0x2875,0x1.1d4p-22, 
0x2876,0x1.1d8p-22, 
0x2877,0x1.1dcp-22, 
0x2878,0x1.1ep-22, 
0x2879,0x1.1e4p-22, 
0x287a,0x1.1e8p-22, 
0x287b,0x1.1ecp-22, 
0x287c,0x1.1fp-22, 
0x287d,0x1.1f4p-22, 
0x287e,0x1.1f8p-22, 
0x287f,0x1.1fcp-22, 
0x2880,0x1.2p-22, 
0x2881,0x1.204p-22, 
0x2882,0x1.208p-22, 
0x2883,0x1.20cp-22, 
0x2884,0x1.21p-22, 
0x2885,0x1.214p-22, 
0x2886,0x1.218p-22, 
0x2887,0x1.21cp-22, 
0x2888,0x1.22p-22, 
0x2889,0x1.224p-22, 
0x288a,0x1.228p-22, 
0x288b,0x1.22cp-22, 
0x288c,0x1.23p-22, 
0x288d,0x1.234p-22, 
0x288e,0x1.238p-22, 
0x288f,0x1.23cp-22, 
0x2890,0x1.24p-22, 
0x2891,0x1.244p-22, 
0x2892,0x1.248p-22, 
0x2893,0x1.24cp-22, 
0x2894,0x1.25p-22, 
0x2895,0x1.254p-22, 
0x2896,0x1.258p-22, 
0x2897,0x1.25cp-22, 
0x2898,0x1.26p-22, 
0x2899,0x1.264p-22, 
0x289a,0x1.268p-22, 
0x289b,0x1.26cp-22, 
0x289c,0x1.27p-22, 
0x289d,0x1.274p-22, 
0x289e,0x1.278p-22, 
0x289f,0x1.27cp-22, 
0x28a0,0x1.28p-22, 
0x28a1,0x1.284p-22, 
0x28a2,0x1.288p-22, 
0x28a3,0x1.28cp-22, 
0x28a4,0x1.29p-22, 
0x28a5,0x1.294p-22, 
0x28a6,0x1.298p-22, 
0x28a7,0x1.29cp-22, 
0x28a8,0x1.2ap-22, 
0x28a9,0x1.2a4p-22, 
0x28aa,0x1.2a8p-22, 
0x28ab,0x1.2acp-22, 
0x28ac,0x1.2bp-22, 
0x28ad,0x1.2b4p-22, 
0x28ae,0x1.2b8p-22, 
0x28af,0x1.2bcp-22, 
0x28b0,0x1.2cp-22, 
0x28b1,0x1.2c4p-22, 
0x28b2,0x1.2c8p-22, 
0x28b3,0x1.2ccp-22, 
0x28b4,0x1.2dp-22, 
0x28b5,0x1.2d4p-22, 
0x28b6,0x1.2d8p-22, 
0x28b7,0x1.2dcp-22, 
0x28b8,0x1.2ep-22, 
0x28b9,0x1.2e4p-22, 
0x28ba,0x1.2e8p-22, 
0x28bb,0x1.2ecp-22, 
0x28bc,0x1.2fp-22, 
0x28bd,0x1.2f4p-22, 
0x28be,0x1.2f8p-22, 
0x28bf,0x1.2fcp-22, 
0x28c0,0x1.3p-22, 
0x28c1,0x1.304p-22, 
0x28c2,0x1.308p-22, 
0x28c3,0x1.30cp-22, 
0x28c4,0x1.31p-22, 
0x28c5,0x1.314p-22, 
0x28c6,0x1.318p-22, 
0x28c7,0x1.31cp-22, 
0x28c8,0x1.32p-22, 
0x28c9,0x1.324p-22, 
0x28ca,0x1.328p-22, 
0x28cb,0x1.32cp-22, 
0x28cc,0x1.33p-22, 
0x28cd,0x1.334p-22, 
0x28ce,0x1.338p-22, 
0x28cf,0x1.33cp-22, 
0x28d0,0x1.34p-22, 
0x28d1,0x1.344p-22, 
0x28d2,0x1.348p-22, 
0x28d3,0x1.34cp-22, 
0x28d4,0x1.35p-22, 
0x28d5,0x1.354p-22, 
0x28d6,0x1.358p-22, 
0x28d7,0x1.35cp-22, 
0x28d8,0x1.36p-22, 
0x28d9,0x1.364p-22, 
0x28da,0x1.368p-22, 
0x28db,0x1.36cp-22, 
0x28dc,0x1.37p-22, 
0x28dd,0x1.374p-22, 
0x28de,0x1.378p-22, 
0x28df,0x1.37cp-22, 
0x28e0,0x1.38p-22, 
0x28e1,0x1.384p-22, 
0x28e2,0x1.388p-22, 
0x28e3,0x1.38cp-22, 
0x28e4,0x1.39p-22, 
0x28e5,0x1.394p-22, 
0x28e6,0x1.398p-22, 
0x28e7,0x1.39cp-22, 
0x28e8,0x1.3ap-22, 
0x28e9,0x1.3a4p-22, 
0x28ea,0x1.3a8p-22, 
0x28eb,0x1.3acp-22, 
0x28ec,0x1.3bp-22, 
0x28ed,0x1.3b4p-22, 
0x28ee,0x1.3b8p-22, 
0x28ef,0x1.3bcp-22, 
0x28f0,0x1.3cp-22, 
0x28f1,0x1.3c4p-22, 
0x28f2,0x1.3c8p-22, 
0x28f3,0x1.3ccp-22, 
0x28f4,0x1.3dp-22, 
0x28f5,0x1.3d4p-22, 
0x28f6,0x1.3d8p-22, 
0x28f7,0x1.3dcp-22, 
0x28f8,0x1.3ep-22, 
0x28f9,0x1.3e4p-22, 
0x28fa,0x1.3e8p-22, 
0x28fb,0x1.3ecp-22, 
0x28fc,0x1.3fp-22, 
0x28fd,0x1.3f4p-22, 
0x28fe,0x1.3f8p-22, 
0x28ff,0x1.3fcp-22, 
0x2900,0x1.4p-22, 
0x2901,0x1.404p-22, 
0x2902,0x1.408p-22, 
0x2903,0x1.40cp-22, 
0x2904,0x1.41p-22, 
0x2905,0x1.414p-22, 
0x2906,0x1.418p-22, 
0x2907,0x1.41cp-22, 
0x2908,0x1.42p-22, 
0x2909,0x1.424p-22, 
0x290a,0x1.428p-22, 
0x290b,0x1.42cp-22, 
0x290c,0x1.43p-22, 
0x290d,0x1.434p-22, 
0x290e,0x1.438p-22, 
0x290f,0x1.43cp-22, 
0x2910,0x1.44p-22, 
0x2911,0x1.444p-22, 
0x2912,0x1.448p-22, 
0x2913,0x1.44cp-22, 
0x2914,0x1.45p-22, 
0x2915,0x1.454p-22, 
0x2916,0x1.458p-22, 
0x2917,0x1.45cp-22, 
0x2918,0x1.46p-22, 
0x2919,0x1.464p-22, 
0x291a,0x1.468p-22, 
0x291b,0x1.46cp-22, 
0x291c,0x1.47p-22, 
0x291d,0x1.474p-22, 
0x291e,0x1.478p-22, 
0x291f,0x1.47cp-22, 
0x2920,0x1.48p-22, 
0x2921,0x1.484p-22, 
0x2922,0x1.488p-22, 
0x2923,0x1.48cp-22, 
0x2924,0x1.49p-22, 
0x2925,0x1.494p-22, 
0x2926,0x1.498p-22, 
0x2927,0x1.49cp-22, 
0x2928,0x1.4ap-22, 
0x2929,0x1.4a4p-22, 
0x292a,0x1.4a8p-22, 
0x292b,0x1.4acp-22, 
0x292c,0x1.4bp-22, 
0x292d,0x1.4b4p-22, 
0x292e,0x1.4b8p-22, 
0x292f,0x1.4bcp-22, 
0x2930,0x1.4cp-22, 
0x2931,0x1.4c4p-22, 
0x2932,0x1.4c8p-22, 
0x2933,0x1.4ccp-22, 
0x2934,0x1.4dp-22, 
0x2935,0x1.4d4p-22, 
0x2936,0x1.4d8p-22, 
0x2937,0x1.4dcp-22, 
0x2938,0x1.4ep-22, 
0x2939,0x1.4e4p-22, 
0x293a,0x1.4e8p-22, 
0x293b,0x1.4ecp-22, 
0x293c,0x1.4fp-22, 
0x293d,0x1.4f4p-22, 
0x293e,0x1.4f8p-22, 
0x293f,0x1.4fcp-22, 
0x2940,0x1.5p-22, 
0x2941,0x1.504p-22, 
0x2942,0x1.508p-22, 
0x2943,0x1.50cp-22, 
0x2944,0x1.51p-22, 
0x2945,0x1.514p-22, 
0x2946,0x1.518p-22, 
0x2947,0x1.51cp-22, 
0x2948,0x1.52p-22, 
0x2949,0x1.524p-22, 
0x294a,0x1.528p-22, 
0x294b,0x1.52cp-22, 
0x294c,0x1.53p-22, 
0x294d,0x1.534p-22, 
0x294e,0x1.538p-22, 
0x294f,0x1.53cp-22, 
0x2950,0x1.54p-22, 
0x2951,0x1.544p-22, 
0x2952,0x1.548p-22, 
0x2953,0x1.54cp-22, 
0x2954,0x1.55p-22, 
0x2955,0x1.554p-22, 
0x2956,0x1.558p-22, 
0x2957,0x1.55cp-22, 
0x2958,0x1.56p-22, 
0x2959,0x1.564p-22, 
0x295a,0x1.568p-22, 
0x295b,0x1.56cp-22, 
0x295c,0x1.57p-22, 
0x295d,0x1.574p-22, 
0x295e,0x1.578p-22, 
0x295f,0x1.57cp-22, 
0x2960,0x1.58p-22, 
0x2961,0x1.584p-22, 
0x2962,0x1.588p-22, 
0x2963,0x1.58cp-22, 
0x2964,0x1.59p-22, 
0x2965,0x1.594p-22, 
0x2966,0x1.598p-22, 
0x2967,0x1.59cp-22, 
0x2968,0x1.5ap-22, 
0x2969,0x1.5a4p-22, 
0x296a,0x1.5a8p-22, 
0x296b,0x1.5acp-22, 
0x296c,0x1.5bp-22, 
0x296d,0x1.5b4p-22, 
0x296e,0x1.5b8p-22, 
0x296f,0x1.5bcp-22, 
0x2970,0x1.5cp-22, 
0x2971,0x1.5c4p-22, 
0x2972,0x1.5c8p-22, 
0x2973,0x1.5ccp-22, 
0x2974,0x1.5dp-22, 
0x2975,0x1.5d4p-22, 
0x2976,0x1.5d8p-22, 
0x2977,0x1.5dcp-22, 
0x2978,0x1.5ep-22, 
0x2979,0x1.5e4p-22, 
0x297a,0x1.5e8p-22, 
0x297b,0x1.5ecp-22, 
0x297c,0x1.5fp-22, 
0x297d,0x1.5f4p-22, 
0x297e,0x1.5f8p-22, 
0x297f,0x1.5fcp-22, 
0x2980,0x1.6p-22, 
0x2981,0x1.604p-22, 
0x2982,0x1.608p-22, 
0x2983,0x1.60cp-22, 
0x2984,0x1.61p-22, 
0x2985,0x1.614p-22, 
0x2986,0x1.618p-22, 
0x2987,0x1.61cp-22, 
0x2988,0x1.62p-22, 
0x2989,0x1.624p-22, 
0x298a,0x1.628p-22, 
0x298b,0x1.62cp-22, 
0x298c,0x1.63p-22, 
0x298d,0x1.634p-22, 
0x298e,0x1.638p-22, 
0x298f,0x1.63cp-22, 
0x2990,0x1.64p-22, 
0x2991,0x1.644p-22, 
0x2992,0x1.648p-22, 
0x2993,0x1.64cp-22, 
0x2994,0x1.65p-22, 
0x2995,0x1.654p-22, 
0x2996,0x1.658p-22, 
0x2997,0x1.65cp-22, 
0x2998,0x1.66p-22, 
0x2999,0x1.664p-22, 
0x299a,0x1.668p-22, 
0x299b,0x1.66cp-22, 
0x299c,0x1.67p-22, 
0x299d,0x1.674p-22, 
0x299e,0x1.678p-22, 
0x299f,0x1.67cp-22, 
0x29a0,0x1.68p-22, 
0x29a1,0x1.684p-22, 
0x29a2,0x1.688p-22, 
0x29a3,0x1.68cp-22, 
0x29a4,0x1.69p-22, 
0x29a5,0x1.694p-22, 
0x29a6,0x1.698p-22, 
0x29a7,0x1.69cp-22, 
0x29a8,0x1.6ap-22, 
0x29a9,0x1.6a4p-22, 
0x29aa,0x1.6a8p-22, 
0x29ab,0x1.6acp-22, 
0x29ac,0x1.6bp-22, 
0x29ad,0x1.6b4p-22, 
0x29ae,0x1.6b8p-22, 
0x29af,0x1.6bcp-22, 
0x29b0,0x1.6cp-22, 
0x29b1,0x1.6c4p-22, 
0x29b2,0x1.6c8p-22, 
0x29b3,0x1.6ccp-22, 
0x29b4,0x1.6dp-22, 
0x29b5,0x1.6d4p-22, 
0x29b6,0x1.6d8p-22, 
0x29b7,0x1.6dcp-22, 
0x29b8,0x1.6ep-22, 
0x29b9,0x1.6e4p-22, 
0x29ba,0x1.6e8p-22, 
0x29bb,0x1.6ecp-22, 
0x29bc,0x1.6fp-22, 
0x29bd,0x1.6f4p-22, 
0x29be,0x1.6f8p-22, 
0x29bf,0x1.6fcp-22, 
0x29c0,0x1.7p-22, 
0x29c1,0x1.704p-22, 
0x29c2,0x1.708p-22, 
0x29c3,0x1.70cp-22, 
0x29c4,0x1.71p-22, 
0x29c5,0x1.714p-22, 
0x29c6,0x1.718p-22, 
0x29c7,0x1.71cp-22, 
0x29c8,0x1.72p-22, 
0x29c9,0x1.724p-22, 
0x29ca,0x1.728p-22, 
0x29cb,0x1.72cp-22, 
0x29cc,0x1.73p-22, 
0x29cd,0x1.734p-22, 
0x29ce,0x1.738p-22, 
0x29cf,0x1.73cp-22, 
0x29d0,0x1.74p-22, 
0x29d1,0x1.744p-22, 
0x29d2,0x1.748p-22, 
0x29d3,0x1.74cp-22, 
0x29d4,0x1.75p-22, 
0x29d5,0x1.754p-22, 
0x29d6,0x1.758p-22, 
0x29d7,0x1.75cp-22, 
0x29d8,0x1.76p-22, 
0x29d9,0x1.764p-22, 
0x29da,0x1.768p-22, 
0x29db,0x1.76cp-22, 
0x29dc,0x1.77p-22, 
0x29dd,0x1.774p-22, 
0x29de,0x1.778p-22, 
0x29df,0x1.77cp-22, 
0x29e0,0x1.78p-22, 
0x29e1,0x1.784p-22, 
0x29e2,0x1.788p-22, 
0x29e3,0x1.78cp-22, 
0x29e4,0x1.79p-22, 
0x29e5,0x1.794p-22, 
0x29e6,0x1.798p-22, 
0x29e7,0x1.79cp-22, 
0x29e8,0x1.7ap-22, 
0x29e9,0x1.7a4p-22, 
0x29ea,0x1.7a8p-22, 
0x29eb,0x1.7acp-22, 
0x29ec,0x1.7bp-22, 
0x29ed,0x1.7b4p-22, 
0x29ee,0x1.7b8p-22, 
0x29ef,0x1.7bcp-22, 
0x29f0,0x1.7cp-22, 
0x29f1,0x1.7c4p-22, 
0x29f2,0x1.7c8p-22, 
0x29f3,0x1.7ccp-22, 
0x29f4,0x1.7dp-22, 
0x29f5,0x1.7d4p-22, 
0x29f6,0x1.7d8p-22, 
0x29f7,0x1.7dcp-22, 
0x29f8,0x1.7ep-22, 
0x29f9,0x1.7e4p-22, 
0x29fa,0x1.7e8p-22, 
0x29fb,0x1.7ecp-22, 
0x29fc,0x1.7fp-22, 
0x29fd,0x1.7f4p-22, 
0x29fe,0x1.7f8p-22, 
0x29ff,0x1.7fcp-22, 
0x2a00,0x1.8p-22, 
0x2a01,0x1.804p-22, 
0x2a02,0x1.808p-22, 
0x2a03,0x1.80cp-22, 
0x2a04,0x1.81p-22, 
0x2a05,0x1.814p-22, 
0x2a06,0x1.818p-22, 
0x2a07,0x1.81cp-22, 
0x2a08,0x1.82p-22, 
0x2a09,0x1.824p-22, 
0x2a0a,0x1.828p-22, 
0x2a0b,0x1.82cp-22, 
0x2a0c,0x1.83p-22, 
0x2a0d,0x1.834p-22, 
0x2a0e,0x1.838p-22, 
0x2a0f,0x1.83cp-22, 
0x2a10,0x1.84p-22, 
0x2a11,0x1.844p-22, 
0x2a12,0x1.848p-22, 
0x2a13,0x1.84cp-22, 
0x2a14,0x1.85p-22, 
0x2a15,0x1.854p-22, 
0x2a16,0x1.858p-22, 
0x2a17,0x1.85cp-22, 
0x2a18,0x1.86p-22, 
0x2a19,0x1.864p-22, 
0x2a1a,0x1.868p-22, 
0x2a1b,0x1.86cp-22, 
0x2a1c,0x1.87p-22, 
0x2a1d,0x1.874p-22, 
0x2a1e,0x1.878p-22, 
0x2a1f,0x1.87cp-22, 
0x2a20,0x1.88p-22, 
0x2a21,0x1.884p-22, 
0x2a22,0x1.888p-22, 
0x2a23,0x1.88cp-22, 
0x2a24,0x1.89p-22, 
0x2a25,0x1.894p-22, 
0x2a26,0x1.898p-22, 
0x2a27,0x1.89cp-22, 
0x2a28,0x1.8ap-22, 
0x2a29,0x1.8a4p-22, 
0x2a2a,0x1.8a8p-22, 
0x2a2b,0x1.8acp-22, 
0x2a2c,0x1.8bp-22, 
0x2a2d,0x1.8b4p-22, 
0x2a2e,0x1.8b8p-22, 
0x2a2f,0x1.8bcp-22, 
0x2a30,0x1.8cp-22, 
0x2a31,0x1.8c4p-22, 
0x2a32,0x1.8c8p-22, 
0x2a33,0x1.8ccp-22, 
0x2a34,0x1.8dp-22, 
0x2a35,0x1.8d4p-22, 
0x2a36,0x1.8d8p-22, 
0x2a37,0x1.8dcp-22, 
0x2a38,0x1.8ep-22, 
0x2a39,0x1.8e4p-22, 
0x2a3a,0x1.8e8p-22, 
0x2a3b,0x1.8ecp-22, 
0x2a3c,0x1.8fp-22, 
0x2a3d,0x1.8f4p-22, 
0x2a3e,0x1.8f8p-22, 
0x2a3f,0x1.8fcp-22, 
0x2a40,0x1.9p-22, 
0x2a41,0x1.904p-22, 
0x2a42,0x1.908p-22, 
0x2a43,0x1.90cp-22, 
0x2a44,0x1.91p-22, 
0x2a45,0x1.914p-22, 
0x2a46,0x1.918p-22, 
0x2a47,0x1.91cp-22, 
0x2a48,0x1.92p-22, 
0x2a49,0x1.924p-22, 
0x2a4a,0x1.928p-22, 
0x2a4b,0x1.92cp-22, 
0x2a4c,0x1.93p-22, 
0x2a4d,0x1.934p-22, 
0x2a4e,0x1.938p-22, 
0x2a4f,0x1.93cp-22, 
0x2a50,0x1.94p-22, 
0x2a51,0x1.944p-22, 
0x2a52,0x1.948p-22, 
0x2a53,0x1.94cp-22, 
0x2a54,0x1.95p-22, 
0x2a55,0x1.954p-22, 
0x2a56,0x1.958p-22, 
0x2a57,0x1.95cp-22, 
0x2a58,0x1.96p-22, 
0x2a59,0x1.964p-22, 
0x2a5a,0x1.968p-22, 
0x2a5b,0x1.96cp-22, 
0x2a5c,0x1.97p-22, 
0x2a5d,0x1.974p-22, 
0x2a5e,0x1.978p-22, 
0x2a5f,0x1.97cp-22, 
0x2a60,0x1.98p-22, 
0x2a61,0x1.984p-22, 
0x2a62,0x1.988p-22, 
0x2a63,0x1.98cp-22, 
0x2a64,0x1.99p-22, 
0x2a65,0x1.994p-22, 
0x2a66,0x1.998p-22, 
0x2a67,0x1.99cp-22, 
0x2a68,0x1.9ap-22, 
0x2a69,0x1.9a4p-22, 
0x2a6a,0x1.9a8p-22, 
0x2a6b,0x1.9acp-22, 
0x2a6c,0x1.9bp-22, 
0x2a6d,0x1.9b4p-22, 
0x2a6e,0x1.9b8p-22, 
0x2a6f,0x1.9bcp-22, 
0x2a70,0x1.9cp-22, 
0x2a71,0x1.9c4p-22, 
0x2a72,0x1.9c8p-22, 
0x2a73,0x1.9ccp-22, 
0x2a74,0x1.9dp-22, 
0x2a75,0x1.9d4p-22, 
0x2a76,0x1.9d8p-22, 
0x2a77,0x1.9dcp-22, 
0x2a78,0x1.9ep-22, 
0x2a79,0x1.9e4p-22, 
0x2a7a,0x1.9e8p-22, 
0x2a7b,0x1.9ecp-22, 
0x2a7c,0x1.9fp-22, 
0x2a7d,0x1.9f4p-22, 
0x2a7e,0x1.9f8p-22, 
0x2a7f,0x1.9fcp-22, 
0x2a80,0x1.ap-22, 
0x2a81,0x1.a04p-22, 
0x2a82,0x1.a08p-22, 
0x2a83,0x1.a0cp-22, 
0x2a84,0x1.a1p-22, 
0x2a85,0x1.a14p-22, 
0x2a86,0x1.a18p-22, 
0x2a87,0x1.a1cp-22, 
0x2a88,0x1.a2p-22, 
0x2a89,0x1.a24p-22, 
0x2a8a,0x1.a28p-22, 
0x2a8b,0x1.a2cp-22, 
0x2a8c,0x1.a3p-22, 
0x2a8d,0x1.a34p-22, 
0x2a8e,0x1.a38p-22, 
0x2a8f,0x1.a3cp-22, 
0x2a90,0x1.a4p-22, 
0x2a91,0x1.a44p-22, 
0x2a92,0x1.a48p-22, 
0x2a93,0x1.a4cp-22, 
0x2a94,0x1.a5p-22, 
0x2a95,0x1.a54p-22, 
0x2a96,0x1.a58p-22, 
0x2a97,0x1.a5cp-22, 
0x2a98,0x1.a6p-22, 
0x2a99,0x1.a64p-22, 
0x2a9a,0x1.a68p-22, 
0x2a9b,0x1.a6cp-22, 
0x2a9c,0x1.a7p-22, 
0x2a9d,0x1.a74p-22, 
0x2a9e,0x1.a78p-22, 
0x2a9f,0x1.a7cp-22, 
0x2aa0,0x1.a8p-22, 
0x2aa1,0x1.a84p-22, 
0x2aa2,0x1.a88p-22, 
0x2aa3,0x1.a8cp-22, 
0x2aa4,0x1.a9p-22, 
0x2aa5,0x1.a94p-22, 
0x2aa6,0x1.a98p-22, 
0x2aa7,0x1.a9cp-22, 
0x2aa8,0x1.aap-22, 
0x2aa9,0x1.aa4p-22, 
0x2aaa,0x1.aa8p-22, 
0x2aab,0x1.aacp-22, 
0x2aac,0x1.abp-22, 
0x2aad,0x1.ab4p-22, 
0x2aae,0x1.ab8p-22, 
0x2aaf,0x1.abcp-22, 
0x2ab0,0x1.acp-22, 
0x2ab1,0x1.ac4p-22, 
0x2ab2,0x1.ac8p-22, 
0x2ab3,0x1.accp-22, 
0x2ab4,0x1.adp-22, 
0x2ab5,0x1.ad4p-22, 
0x2ab6,0x1.ad8p-22, 
0x2ab7,0x1.adcp-22, 
0x2ab8,0x1.aep-22, 
0x2ab9,0x1.ae4p-22, 
0x2aba,0x1.ae8p-22, 
0x2abb,0x1.aecp-22, 
0x2abc,0x1.afp-22, 
0x2abd,0x1.af4p-22, 
0x2abe,0x1.af8p-22, 
0x2abf,0x1.afcp-22, 
0x2ac0,0x1.bp-22, 
0x2ac1,0x1.b04p-22, 
0x2ac2,0x1.b08p-22, 
0x2ac3,0x1.b0cp-22, 
0x2ac4,0x1.b1p-22, 
0x2ac5,0x1.b14p-22, 
0x2ac6,0x1.b18p-22, 
0x2ac7,0x1.b1cp-22, 
0x2ac8,0x1.b2p-22, 
0x2ac9,0x1.b24p-22, 
0x2aca,0x1.b28p-22, 
0x2acb,0x1.b2cp-22, 
0x2acc,0x1.b3p-22, 
0x2acd,0x1.b34p-22, 
0x2ace,0x1.b38p-22, 
0x2acf,0x1.b3cp-22, 
0x2ad0,0x1.b4p-22, 
0x2ad1,0x1.b44p-22, 
0x2ad2,0x1.b48p-22, 
0x2ad3,0x1.b4cp-22, 
0x2ad4,0x1.b5p-22, 
0x2ad5,0x1.b54p-22, 
0x2ad6,0x1.b58p-22, 
0x2ad7,0x1.b5cp-22, 
0x2ad8,0x1.b6p-22, 
0x2ad9,0x1.b64p-22, 
0x2ada,0x1.b68p-22, 
0x2adb,0x1.b6cp-22, 
0x2adc,0x1.b7p-22, 
0x2add,0x1.b74p-22, 
0x2ade,0x1.b78p-22, 
0x2adf,0x1.b7cp-22, 
0x2ae0,0x1.b8p-22, 
0x2ae1,0x1.b84p-22, 
0x2ae2,0x1.b88p-22, 
0x2ae3,0x1.b8cp-22, 
0x2ae4,0x1.b9p-22, 
0x2ae5,0x1.b94p-22, 
0x2ae6,0x1.b98p-22, 
0x2ae7,0x1.b9cp-22, 
0x2ae8,0x1.bap-22, 
0x2ae9,0x1.ba4p-22, 
0x2aea,0x1.ba8p-22, 
0x2aeb,0x1.bacp-22, 
0x2aec,0x1.bbp-22, 
0x2aed,0x1.bb4p-22, 
0x2aee,0x1.bb8p-22, 
0x2aef,0x1.bbcp-22, 
0x2af0,0x1.bcp-22, 
0x2af1,0x1.bc4p-22, 
0x2af2,0x1.bc8p-22, 
0x2af3,0x1.bccp-22, 
0x2af4,0x1.bdp-22, 
0x2af5,0x1.bd4p-22, 
0x2af6,0x1.bd8p-22, 
0x2af7,0x1.bdcp-22, 
0x2af8,0x1.bep-22, 
0x2af9,0x1.be4p-22, 
0x2afa,0x1.be8p-22, 
0x2afb,0x1.becp-22, 
0x2afc,0x1.bfp-22, 
0x2afd,0x1.bf4p-22, 
0x2afe,0x1.bf8p-22, 
0x2aff,0x1.bfcp-22, 
0x2b00,0x1.cp-22, 
0x2b01,0x1.c04p-22, 
0x2b02,0x1.c08p-22, 
0x2b03,0x1.c0cp-22, 
0x2b04,0x1.c1p-22, 
0x2b05,0x1.c14p-22, 
0x2b06,0x1.c18p-22, 
0x2b07,0x1.c1cp-22, 
0x2b08,0x1.c2p-22, 
0x2b09,0x1.c24p-22, 
0x2b0a,0x1.c28p-22, 
0x2b0b,0x1.c2cp-22, 
0x2b0c,0x1.c3p-22, 
0x2b0d,0x1.c34p-22, 
0x2b0e,0x1.c38p-22, 
0x2b0f,0x1.c3cp-22, 
0x2b10,0x1.c4p-22, 
0x2b11,0x1.c44p-22, 
0x2b12,0x1.c48p-22, 
0x2b13,0x1.c4cp-22, 
0x2b14,0x1.c5p-22, 
0x2b15,0x1.c54p-22, 
0x2b16,0x1.c58p-22, 
0x2b17,0x1.c5cp-22, 
0x2b18,0x1.c6p-22, 
0x2b19,0x1.c64p-22, 
0x2b1a,0x1.c68p-22, 
0x2b1b,0x1.c6cp-22, 
0x2b1c,0x1.c7p-22, 
0x2b1d,0x1.c74p-22, 
0x2b1e,0x1.c78p-22, 
0x2b1f,0x1.c7cp-22, 
0x2b20,0x1.c8p-22, 
0x2b21,0x1.c84p-22, 
0x2b22,0x1.c88p-22, 
0x2b23,0x1.c8cp-22, 
0x2b24,0x1.c9p-22, 
0x2b25,0x1.c94p-22, 
0x2b26,0x1.c98p-22, 
0x2b27,0x1.c9cp-22, 
0x2b28,0x1.cap-22, 
0x2b29,0x1.ca4p-22, 
0x2b2a,0x1.ca8p-22, 
0x2b2b,0x1.cacp-22, 
0x2b2c,0x1.cbp-22, 
0x2b2d,0x1.cb4p-22, 
0x2b2e,0x1.cb8p-22, 
0x2b2f,0x1.cbcp-22, 
0x2b30,0x1.ccp-22, 
0x2b31,0x1.cc4p-22, 
0x2b32,0x1.cc8p-22, 
0x2b33,0x1.cccp-22, 
0x2b34,0x1.cdp-22, 
0x2b35,0x1.cd4p-22, 
0x2b36,0x1.cd8p-22, 
0x2b37,0x1.cdcp-22, 
0x2b38,0x1.cep-22, 
0x2b39,0x1.ce4p-22, 
0x2b3a,0x1.ce8p-22, 
0x2b3b,0x1.cecp-22, 
0x2b3c,0x1.cfp-22, 
0x2b3d,0x1.cf4p-22, 
0x2b3e,0x1.cf8p-22, 
0x2b3f,0x1.cfcp-22, 
0x2b40,0x1.dp-22, 
0x2b41,0x1.d04p-22, 
0x2b42,0x1.d08p-22, 
0x2b43,0x1.d0cp-22, 
0x2b44,0x1.d1p-22, 
0x2b45,0x1.d14p-22, 
0x2b46,0x1.d18p-22, 
0x2b47,0x1.d1cp-22, 
0x2b48,0x1.d2p-22, 
0x2b49,0x1.d24p-22, 
0x2b4a,0x1.d28p-22, 
0x2b4b,0x1.d2cp-22, 
0x2b4c,0x1.d3p-22, 
0x2b4d,0x1.d34p-22, 
0x2b4e,0x1.d38p-22, 
0x2b4f,0x1.d3cp-22, 
0x2b50,0x1.d4p-22, 
0x2b51,0x1.d44p-22, 
0x2b52,0x1.d48p-22, 
0x2b53,0x1.d4cp-22, 
0x2b54,0x1.d5p-22, 
0x2b55,0x1.d54p-22, 
0x2b56,0x1.d58p-22, 
