codepoint,values,subnormal
0x1ab74,-0x1.b74p+2, 
0x1ab75,-0x1.b75p+2, 
0x1ab76,-0x1.b76p+2, 
0x1ab77,-0x1.b77p+2, 
0x1ab78,-0x1.b78p+2, 
0x1ab79,-0x1.b79p+2, 
0x1ab7a,-0x1.b7ap+2, 
0x1ab7b,-0x1.b7bp+2, 
0x1ab7c,-0x1.b7cp+2, 
0x1ab7d,-0x1.b7dp+2, 
0x1ab7e,-0x1.b7ep+2, 
0x1ab7f,-0x1.b7fp+2, 
0x1ab80,-0x1.b8p+2, 
0x1ab81,-0x1.b81p+2, 
0x1ab82,-0x1.b82p+2, 
0x1ab83,-0x1.b83p+2, 
0x1ab84,-0x1.b84p+2, 
0x1ab85,-0x1.b85p+2, 
0x1ab86,-0x1.b86p+2, 
0x1ab87,-0x1.b87p+2, 
0x1ab88,-0x1.b88p+2, 
0x1ab89,-0x1.b89p+2, 
0x1ab8a,-0x1.b8ap+2, 
0x1ab8b,-0x1.b8bp+2, 
0x1ab8c,-0x1.b8cp+2, 
0x1ab8d,-0x1.b8dp+2, 
0x1ab8e,-0x1.b8ep+2, 
0x1ab8f,-0x1.b8fp+2, 
0x1ab90,-0x1.b9p+2, 
0x1ab91,-0x1.b91p+2, 
0x1ab92,-0x1.b92p+2, 
0x1ab93,-0x1.b93p+2, 
0x1ab94,-0x1.b94p+2, 
0x1ab95,-0x1.b95p+2, 
0x1ab96,-0x1.b96p+2, 
0x1ab97,-0x1.b97p+2, 
0x1ab98,-0x1.b98p+2, 
0x1ab99,-0x1.b99p+2, 
0x1ab9a,-0x1.b9ap+2, 
0x1ab9b,-0x1.b9bp+2, 
0x1ab9c,-0x1.b9cp+2, 
0x1ab9d,-0x1.b9dp+2, 
0x1ab9e,-0x1.b9ep+2, 
0x1ab9f,-0x1.b9fp+2, 
0x1aba0,-0x1.bap+2, 
0x1aba1,-0x1.ba1p+2, 
0x1aba2,-0x1.ba2p+2, 
0x1aba3,-0x1.ba3p+2, 
0x1aba4,-0x1.ba4p+2, 
0x1aba5,-0x1.ba5p+2, 
0x1aba6,-0x1.ba6p+2, 
0x1aba7,-0x1.ba7p+2, 
0x1aba8,-0x1.ba8p+2, 
0x1aba9,-0x1.ba9p+2, 
0x1abaa,-0x1.baap+2, 
0x1abab,-0x1.babp+2, 
0x1abac,-0x1.bacp+2, 
0x1abad,-0x1.badp+2, 
0x1abae,-0x1.baep+2, 
0x1abaf,-0x1.bafp+2, 
0x1abb0,-0x1.bbp+2, 
0x1abb1,-0x1.bb1p+2, 
0x1abb2,-0x1.bb2p+2, 
0x1abb3,-0x1.bb3p+2, 
0x1abb4,-0x1.bb4p+2, 
0x1abb5,-0x1.bb5p+2, 
0x1abb6,-0x1.bb6p+2, 
0x1abb7,-0x1.bb7p+2, 
0x1abb8,-0x1.bb8p+2, 
0x1abb9,-0x1.bb9p+2, 
0x1abba,-0x1.bbap+2, 
0x1abbb,-0x1.bbbp+2, 
0x1abbc,-0x1.bbcp+2, 
0x1abbd,-0x1.bbdp+2, 
0x1abbe,-0x1.bbep+2, 
0x1abbf,-0x1.bbfp+2, 
0x1abc0,-0x1.bcp+2, 
0x1abc1,-0x1.bc1p+2, 
0x1abc2,-0x1.bc2p+2, 
0x1abc3,-0x1.bc3p+2, 
0x1abc4,-0x1.bc4p+2, 
0x1abc5,-0x1.bc5p+2, 
0x1abc6,-0x1.bc6p+2, 
0x1abc7,-0x1.bc7p+2, 
0x1abc8,-0x1.bc8p+2, 
0x1abc9,-0x1.bc9p+2, 
0x1abca,-0x1.bcap+2, 
0x1abcb,-0x1.bcbp+2, 
0x1abcc,-0x1.bccp+2, 
0x1abcd,-0x1.bcdp+2, 
0x1abce,-0x1.bcep+2, 
0x1abcf,-0x1.bcfp+2, 
0x1abd0,-0x1.bdp+2, 
0x1abd1,-0x1.bd1p+2, 
0x1abd2,-0x1.bd2p+2, 
0x1abd3,-0x1.bd3p+2, 
0x1abd4,-0x1.bd4p+2, 
0x1abd5,-0x1.bd5p+2, 
0x1abd6,-0x1.bd6p+2, 
0x1abd7,-0x1.bd7p+2, 
0x1abd8,-0x1.bd8p+2, 
0x1abd9,-0x1.bd9p+2, 
0x1abda,-0x1.bdap+2, 
0x1abdb,-0x1.bdbp+2, 
0x1abdc,-0x1.bdcp+2, 
0x1abdd,-0x1.bddp+2, 
0x1abde,-0x1.bdep+2, 
0x1abdf,-0x1.bdfp+2, 
0x1abe0,-0x1.bep+2, 
0x1abe1,-0x1.be1p+2, 
0x1abe2,-0x1.be2p+2, 
0x1abe3,-0x1.be3p+2, 
0x1abe4,-0x1.be4p+2, 
0x1abe5,-0x1.be5p+2, 
0x1abe6,-0x1.be6p+2, 
0x1abe7,-0x1.be7p+2, 
0x1abe8,-0x1.be8p+2, 
0x1abe9,-0x1.be9p+2, 
0x1abea,-0x1.beap+2, 
0x1abeb,-0x1.bebp+2, 
0x1abec,-0x1.becp+2, 
0x1abed,-0x1.bedp+2, 
0x1abee,-0x1.beep+2, 
0x1abef,-0x1.befp+2, 
0x1abf0,-0x1.bfp+2, 
0x1abf1,-0x1.bf1p+2, 
0x1abf2,-0x1.bf2p+2, 
0x1abf3,-0x1.bf3p+2, 
0x1abf4,-0x1.bf4p+2, 
0x1abf5,-0x1.bf5p+2, 
0x1abf6,-0x1.bf6p+2, 
0x1abf7,-0x1.bf7p+2, 
0x1abf8,-0x1.bf8p+2, 
0x1abf9,-0x1.bf9p+2, 
0x1abfa,-0x1.bfap+2, 
0x1abfb,-0x1.bfbp+2, 
0x1abfc,-0x1.bfcp+2, 
0x1abfd,-0x1.bfdp+2, 
0x1abfe,-0x1.bfep+2, 
0x1abff,-0x1.bffp+2, 
0x1ac00,-0x1.cp+2, 
0x1ac01,-0x1.c01p+2, 
0x1ac02,-0x1.c02p+2, 
0x1ac03,-0x1.c03p+2, 
0x1ac04,-0x1.c04p+2, 
0x1ac05,-0x1.c05p+2, 
0x1ac06,-0x1.c06p+2, 
0x1ac07,-0x1.c07p+2, 
0x1ac08,-0x1.c08p+2, 
0x1ac09,-0x1.c09p+2, 
0x1ac0a,-0x1.c0ap+2, 
0x1ac0b,-0x1.c0bp+2, 
0x1ac0c,-0x1.c0cp+2, 
0x1ac0d,-0x1.c0dp+2, 
0x1ac0e,-0x1.c0ep+2, 
0x1ac0f,-0x1.c0fp+2, 
0x1ac10,-0x1.c1p+2, 
0x1ac11,-0x1.c11p+2, 
0x1ac12,-0x1.c12p+2, 
0x1ac13,-0x1.c13p+2, 
0x1ac14,-0x1.c14p+2, 
0x1ac15,-0x1.c15p+2, 
0x1ac16,-0x1.c16p+2, 
0x1ac17,-0x1.c17p+2, 
0x1ac18,-0x1.c18p+2, 
0x1ac19,-0x1.c19p+2, 
0x1ac1a,-0x1.c1ap+2, 
0x1ac1b,-0x1.c1bp+2, 
0x1ac1c,-0x1.c1cp+2, 
0x1ac1d,-0x1.c1dp+2, 
0x1ac1e,-0x1.c1ep+2, 
0x1ac1f,-0x1.c1fp+2, 
0x1ac20,-0x1.c2p+2, 
0x1ac21,-0x1.c21p+2, 
0x1ac22,-0x1.c22p+2, 
0x1ac23,-0x1.c23p+2, 
0x1ac24,-0x1.c24p+2, 
0x1ac25,-0x1.c25p+2, 
0x1ac26,-0x1.c26p+2, 
0x1ac27,-0x1.c27p+2, 
0x1ac28,-0x1.c28p+2, 
0x1ac29,-0x1.c29p+2, 
0x1ac2a,-0x1.c2ap+2, 
0x1ac2b,-0x1.c2bp+2, 
0x1ac2c,-0x1.c2cp+2, 
0x1ac2d,-0x1.c2dp+2, 
0x1ac2e,-0x1.c2ep+2, 
0x1ac2f,-0x1.c2fp+2, 
0x1ac30,-0x1.c3p+2, 
0x1ac31,-0x1.c31p+2, 
0x1ac32,-0x1.c32p+2, 
0x1ac33,-0x1.c33p+2, 
0x1ac34,-0x1.c34p+2, 
0x1ac35,-0x1.c35p+2, 
0x1ac36,-0x1.c36p+2, 
0x1ac37,-0x1.c37p+2, 
0x1ac38,-0x1.c38p+2, 
0x1ac39,-0x1.c39p+2, 
0x1ac3a,-0x1.c3ap+2, 
0x1ac3b,-0x1.c3bp+2, 
0x1ac3c,-0x1.c3cp+2, 
0x1ac3d,-0x1.c3dp+2, 
0x1ac3e,-0x1.c3ep+2, 
0x1ac3f,-0x1.c3fp+2, 
0x1ac40,-0x1.c4p+2, 
0x1ac41,-0x1.c41p+2, 
0x1ac42,-0x1.c42p+2, 
0x1ac43,-0x1.c43p+2, 
0x1ac44,-0x1.c44p+2, 
0x1ac45,-0x1.c45p+2, 
0x1ac46,-0x1.c46p+2, 
0x1ac47,-0x1.c47p+2, 
0x1ac48,-0x1.c48p+2, 
0x1ac49,-0x1.c49p+2, 
0x1ac4a,-0x1.c4ap+2, 
0x1ac4b,-0x1.c4bp+2, 
0x1ac4c,-0x1.c4cp+2, 
0x1ac4d,-0x1.c4dp+2, 
0x1ac4e,-0x1.c4ep+2, 
0x1ac4f,-0x1.c4fp+2, 
0x1ac50,-0x1.c5p+2, 
0x1ac51,-0x1.c51p+2, 
0x1ac52,-0x1.c52p+2, 
0x1ac53,-0x1.c53p+2, 
0x1ac54,-0x1.c54p+2, 
0x1ac55,-0x1.c55p+2, 
0x1ac56,-0x1.c56p+2, 
0x1ac57,-0x1.c57p+2, 
0x1ac58,-0x1.c58p+2, 
0x1ac59,-0x1.c59p+2, 
0x1ac5a,-0x1.c5ap+2, 
0x1ac5b,-0x1.c5bp+2, 
0x1ac5c,-0x1.c5cp+2, 
0x1ac5d,-0x1.c5dp+2, 
0x1ac5e,-0x1.c5ep+2, 
0x1ac5f,-0x1.c5fp+2, 
0x1ac60,-0x1.c6p+2, 
0x1ac61,-0x1.c61p+2, 
0x1ac62,-0x1.c62p+2, 
0x1ac63,-0x1.c63p+2, 
0x1ac64,-0x1.c64p+2, 
0x1ac65,-0x1.c65p+2, 
0x1ac66,-0x1.c66p+2, 
0x1ac67,-0x1.c67p+2, 
0x1ac68,-0x1.c68p+2, 
0x1ac69,-0x1.c69p+2, 
0x1ac6a,-0x1.c6ap+2, 
0x1ac6b,-0x1.c6bp+2, 
0x1ac6c,-0x1.c6cp+2, 
0x1ac6d,-0x1.c6dp+2, 
0x1ac6e,-0x1.c6ep+2, 
0x1ac6f,-0x1.c6fp+2, 
0x1ac70,-0x1.c7p+2, 
0x1ac71,-0x1.c71p+2, 
0x1ac72,-0x1.c72p+2, 
0x1ac73,-0x1.c73p+2, 
0x1ac74,-0x1.c74p+2, 
0x1ac75,-0x1.c75p+2, 
0x1ac76,-0x1.c76p+2, 
0x1ac77,-0x1.c77p+2, 
0x1ac78,-0x1.c78p+2, 
0x1ac79,-0x1.c79p+2, 
0x1ac7a,-0x1.c7ap+2, 
0x1ac7b,-0x1.c7bp+2, 
0x1ac7c,-0x1.c7cp+2, 
0x1ac7d,-0x1.c7dp+2, 
0x1ac7e,-0x1.c7ep+2, 
0x1ac7f,-0x1.c7fp+2, 
0x1ac80,-0x1.c8p+2, 
0x1ac81,-0x1.c81p+2, 
0x1ac82,-0x1.c82p+2, 
0x1ac83,-0x1.c83p+2, 
0x1ac84,-0x1.c84p+2, 
0x1ac85,-0x1.c85p+2, 
0x1ac86,-0x1.c86p+2, 
0x1ac87,-0x1.c87p+2, 
0x1ac88,-0x1.c88p+2, 
0x1ac89,-0x1.c89p+2, 
0x1ac8a,-0x1.c8ap+2, 
0x1ac8b,-0x1.c8bp+2, 
0x1ac8c,-0x1.c8cp+2, 
0x1ac8d,-0x1.c8dp+2, 
0x1ac8e,-0x1.c8ep+2, 
0x1ac8f,-0x1.c8fp+2, 
0x1ac90,-0x1.c9p+2, 
0x1ac91,-0x1.c91p+2, 
0x1ac92,-0x1.c92p+2, 
0x1ac93,-0x1.c93p+2, 
0x1ac94,-0x1.c94p+2, 
0x1ac95,-0x1.c95p+2, 
0x1ac96,-0x1.c96p+2, 
0x1ac97,-0x1.c97p+2, 
0x1ac98,-0x1.c98p+2, 
0x1ac99,-0x1.c99p+2, 
0x1ac9a,-0x1.c9ap+2, 
0x1ac9b,-0x1.c9bp+2, 
0x1ac9c,-0x1.c9cp+2, 
0x1ac9d,-0x1.c9dp+2, 
0x1ac9e,-0x1.c9ep+2, 
0x1ac9f,-0x1.c9fp+2, 
0x1aca0,-0x1.cap+2, 
0x1aca1,-0x1.ca1p+2, 
0x1aca2,-0x1.ca2p+2, 
0x1aca3,-0x1.ca3p+2, 
0x1aca4,-0x1.ca4p+2, 
0x1aca5,-0x1.ca5p+2, 
0x1aca6,-0x1.ca6p+2, 
0x1aca7,-0x1.ca7p+2, 
0x1aca8,-0x1.ca8p+2, 
0x1aca9,-0x1.ca9p+2, 
0x1acaa,-0x1.caap+2, 
0x1acab,-0x1.cabp+2, 
0x1acac,-0x1.cacp+2, 
0x1acad,-0x1.cadp+2, 
0x1acae,-0x1.caep+2, 
0x1acaf,-0x1.cafp+2, 
0x1acb0,-0x1.cbp+2, 
0x1acb1,-0x1.cb1p+2, 
0x1acb2,-0x1.cb2p+2, 
0x1acb3,-0x1.cb3p+2, 
0x1acb4,-0x1.cb4p+2, 
0x1acb5,-0x1.cb5p+2, 
0x1acb6,-0x1.cb6p+2, 
0x1acb7,-0x1.cb7p+2, 
0x1acb8,-0x1.cb8p+2, 
0x1acb9,-0x1.cb9p+2, 
0x1acba,-0x1.cbap+2, 
0x1acbb,-0x1.cbbp+2, 
0x1acbc,-0x1.cbcp+2, 
0x1acbd,-0x1.cbdp+2, 
0x1acbe,-0x1.cbep+2, 
0x1acbf,-0x1.cbfp+2, 
0x1acc0,-0x1.ccp+2, 
0x1acc1,-0x1.cc1p+2, 
0x1acc2,-0x1.cc2p+2, 
0x1acc3,-0x1.cc3p+2, 
0x1acc4,-0x1.cc4p+2, 
0x1acc5,-0x1.cc5p+2, 
0x1acc6,-0x1.cc6p+2, 
0x1acc7,-0x1.cc7p+2, 
0x1acc8,-0x1.cc8p+2, 
0x1acc9,-0x1.cc9p+2, 
0x1acca,-0x1.ccap+2, 
0x1accb,-0x1.ccbp+2, 
0x1accc,-0x1.cccp+2, 
0x1accd,-0x1.ccdp+2, 
0x1acce,-0x1.ccep+2, 
0x1accf,-0x1.ccfp+2, 
0x1acd0,-0x1.cdp+2, 
0x1acd1,-0x1.cd1p+2, 
0x1acd2,-0x1.cd2p+2, 
0x1acd3,-0x1.cd3p+2, 
0x1acd4,-0x1.cd4p+2, 
0x1acd5,-0x1.cd5p+2, 
0x1acd6,-0x1.cd6p+2, 
0x1acd7,-0x1.cd7p+2, 
0x1acd8,-0x1.cd8p+2, 
0x1acd9,-0x1.cd9p+2, 
0x1acda,-0x1.cdap+2, 
0x1acdb,-0x1.cdbp+2, 
0x1acdc,-0x1.cdcp+2, 
0x1acdd,-0x1.cddp+2, 
0x1acde,-0x1.cdep+2, 
0x1acdf,-0x1.cdfp+2, 
0x1ace0,-0x1.cep+2, 
0x1ace1,-0x1.ce1p+2, 
0x1ace2,-0x1.ce2p+2, 
0x1ace3,-0x1.ce3p+2, 
0x1ace4,-0x1.ce4p+2, 
0x1ace5,-0x1.ce5p+2, 
0x1ace6,-0x1.ce6p+2, 
0x1ace7,-0x1.ce7p+2, 
0x1ace8,-0x1.ce8p+2, 
0x1ace9,-0x1.ce9p+2, 
0x1acea,-0x1.ceap+2, 
0x1aceb,-0x1.cebp+2, 
0x1acec,-0x1.cecp+2, 
0x1aced,-0x1.cedp+2, 
0x1acee,-0x1.ceep+2, 
0x1acef,-0x1.cefp+2, 
0x1acf0,-0x1.cfp+2, 
0x1acf1,-0x1.cf1p+2, 
0x1acf2,-0x1.cf2p+2, 
0x1acf3,-0x1.cf3p+2, 
0x1acf4,-0x1.cf4p+2, 
0x1acf5,-0x1.cf5p+2, 
0x1acf6,-0x1.cf6p+2, 
0x1acf7,-0x1.cf7p+2, 
0x1acf8,-0x1.cf8p+2, 
0x1acf9,-0x1.cf9p+2, 
0x1acfa,-0x1.cfap+2, 
0x1acfb,-0x1.cfbp+2, 
0x1acfc,-0x1.cfcp+2, 
0x1acfd,-0x1.cfdp+2, 
0x1acfe,-0x1.cfep+2, 
0x1acff,-0x1.cffp+2, 
0x1ad00,-0x1.dp+2, 
0x1ad01,-0x1.d01p+2, 
0x1ad02,-0x1.d02p+2, 
0x1ad03,-0x1.d03p+2, 
0x1ad04,-0x1.d04p+2, 
0x1ad05,-0x1.d05p+2, 
0x1ad06,-0x1.d06p+2, 
0x1ad07,-0x1.d07p+2, 
0x1ad08,-0x1.d08p+2, 
0x1ad09,-0x1.d09p+2, 
0x1ad0a,-0x1.d0ap+2, 
0x1ad0b,-0x1.d0bp+2, 
0x1ad0c,-0x1.d0cp+2, 
0x1ad0d,-0x1.d0dp+2, 
0x1ad0e,-0x1.d0ep+2, 
0x1ad0f,-0x1.d0fp+2, 
0x1ad10,-0x1.d1p+2, 
0x1ad11,-0x1.d11p+2, 
0x1ad12,-0x1.d12p+2, 
0x1ad13,-0x1.d13p+2, 
0x1ad14,-0x1.d14p+2, 
0x1ad15,-0x1.d15p+2, 
0x1ad16,-0x1.d16p+2, 
0x1ad17,-0x1.d17p+2, 
0x1ad18,-0x1.d18p+2, 
0x1ad19,-0x1.d19p+2, 
0x1ad1a,-0x1.d1ap+2, 
0x1ad1b,-0x1.d1bp+2, 
0x1ad1c,-0x1.d1cp+2, 
0x1ad1d,-0x1.d1dp+2, 
0x1ad1e,-0x1.d1ep+2, 
0x1ad1f,-0x1.d1fp+2, 
0x1ad20,-0x1.d2p+2, 
0x1ad21,-0x1.d21p+2, 
0x1ad22,-0x1.d22p+2, 
0x1ad23,-0x1.d23p+2, 
0x1ad24,-0x1.d24p+2, 
0x1ad25,-0x1.d25p+2, 
0x1ad26,-0x1.d26p+2, 
0x1ad27,-0x1.d27p+2, 
0x1ad28,-0x1.d28p+2, 
0x1ad29,-0x1.d29p+2, 
0x1ad2a,-0x1.d2ap+2, 
0x1ad2b,-0x1.d2bp+2, 
0x1ad2c,-0x1.d2cp+2, 
0x1ad2d,-0x1.d2dp+2, 
0x1ad2e,-0x1.d2ep+2, 
0x1ad2f,-0x1.d2fp+2, 
0x1ad30,-0x1.d3p+2, 
0x1ad31,-0x1.d31p+2, 
0x1ad32,-0x1.d32p+2, 
0x1ad33,-0x1.d33p+2, 
0x1ad34,-0x1.d34p+2, 
0x1ad35,-0x1.d35p+2, 
0x1ad36,-0x1.d36p+2, 
0x1ad37,-0x1.d37p+2, 
0x1ad38,-0x1.d38p+2, 
0x1ad39,-0x1.d39p+2, 
0x1ad3a,-0x1.d3ap+2, 
0x1ad3b,-0x1.d3bp+2, 
0x1ad3c,-0x1.d3cp+2, 
0x1ad3d,-0x1.d3dp+2, 
0x1ad3e,-0x1.d3ep+2, 
0x1ad3f,-0x1.d3fp+2, 
0x1ad40,-0x1.d4p+2, 
0x1ad41,-0x1.d41p+2, 
0x1ad42,-0x1.d42p+2, 
0x1ad43,-0x1.d43p+2, 
0x1ad44,-0x1.d44p+2, 
0x1ad45,-0x1.d45p+2, 
0x1ad46,-0x1.d46p+2, 
0x1ad47,-0x1.d47p+2, 
0x1ad48,-0x1.d48p+2, 
0x1ad49,-0x1.d49p+2, 
0x1ad4a,-0x1.d4ap+2, 
0x1ad4b,-0x1.d4bp+2, 
0x1ad4c,-0x1.d4cp+2, 
0x1ad4d,-0x1.d4dp+2, 
0x1ad4e,-0x1.d4ep+2, 
0x1ad4f,-0x1.d4fp+2, 
0x1ad50,-0x1.d5p+2, 
0x1ad51,-0x1.d51p+2, 
0x1ad52,-0x1.d52p+2, 
0x1ad53,-0x1.d53p+2, 
0x1ad54,-0x1.d54p+2, 
0x1ad55,-0x1.d55p+2, 
0x1ad56,-0x1.d56p+2, 
0x1ad57,-0x1.d57p+2, 
0x1ad58,-0x1.d58p+2, 
0x1ad59,-0x1.d59p+2, 
0x1ad5a,-0x1.d5ap+2, 
0x1ad5b,-0x1.d5bp+2, 
0x1ad5c,-0x1.d5cp+2, 
0x1ad5d,-0x1.d5dp+2, 
0x1ad5e,-0x1.d5ep+2, 
0x1ad5f,-0x1.d5fp+2, 
0x1ad60,-0x1.d6p+2, 
0x1ad61,-0x1.d61p+2, 
0x1ad62,-0x1.d62p+2, 
0x1ad63,-0x1.d63p+2, 
0x1ad64,-0x1.d64p+2, 
0x1ad65,-0x1.d65p+2, 
0x1ad66,-0x1.d66p+2, 
0x1ad67,-0x1.d67p+2, 
0x1ad68,-0x1.d68p+2, 
0x1ad69,-0x1.d69p+2, 
0x1ad6a,-0x1.d6ap+2, 
0x1ad6b,-0x1.d6bp+2, 
0x1ad6c,-0x1.d6cp+2, 
0x1ad6d,-0x1.d6dp+2, 
0x1ad6e,-0x1.d6ep+2, 
0x1ad6f,-0x1.d6fp+2, 
0x1ad70,-0x1.d7p+2, 
0x1ad71,-0x1.d71p+2, 
0x1ad72,-0x1.d72p+2, 
0x1ad73,-0x1.d73p+2, 
0x1ad74,-0x1.d74p+2, 
0x1ad75,-0x1.d75p+2, 
0x1ad76,-0x1.d76p+2, 
0x1ad77,-0x1.d77p+2, 
0x1ad78,-0x1.d78p+2, 
0x1ad79,-0x1.d79p+2, 
0x1ad7a,-0x1.d7ap+2, 
0x1ad7b,-0x1.d7bp+2, 
0x1ad7c,-0x1.d7cp+2, 
0x1ad7d,-0x1.d7dp+2, 
0x1ad7e,-0x1.d7ep+2, 
0x1ad7f,-0x1.d7fp+2, 
0x1ad80,-0x1.d8p+2, 
0x1ad81,-0x1.d81p+2, 
0x1ad82,-0x1.d82p+2, 
0x1ad83,-0x1.d83p+2, 
0x1ad84,-0x1.d84p+2, 
0x1ad85,-0x1.d85p+2, 
0x1ad86,-0x1.d86p+2, 
0x1ad87,-0x1.d87p+2, 
0x1ad88,-0x1.d88p+2, 
0x1ad89,-0x1.d89p+2, 
0x1ad8a,-0x1.d8ap+2, 
0x1ad8b,-0x1.d8bp+2, 
0x1ad8c,-0x1.d8cp+2, 
0x1ad8d,-0x1.d8dp+2, 
0x1ad8e,-0x1.d8ep+2, 
0x1ad8f,-0x1.d8fp+2, 
0x1ad90,-0x1.d9p+2, 
0x1ad91,-0x1.d91p+2, 
0x1ad92,-0x1.d92p+2, 
0x1ad93,-0x1.d93p+2, 
0x1ad94,-0x1.d94p+2, 
0x1ad95,-0x1.d95p+2, 
0x1ad96,-0x1.d96p+2, 
0x1ad97,-0x1.d97p+2, 
0x1ad98,-0x1.d98p+2, 
0x1ad99,-0x1.d99p+2, 
0x1ad9a,-0x1.d9ap+2, 
0x1ad9b,-0x1.d9bp+2, 
0x1ad9c,-0x1.d9cp+2, 
0x1ad9d,-0x1.d9dp+2, 
0x1ad9e,-0x1.d9ep+2, 
0x1ad9f,-0x1.d9fp+2, 
0x1ada0,-0x1.dap+2, 
0x1ada1,-0x1.da1p+2, 
0x1ada2,-0x1.da2p+2, 
0x1ada3,-0x1.da3p+2, 
0x1ada4,-0x1.da4p+2, 
0x1ada5,-0x1.da5p+2, 
0x1ada6,-0x1.da6p+2, 
0x1ada7,-0x1.da7p+2, 
0x1ada8,-0x1.da8p+2, 
0x1ada9,-0x1.da9p+2, 
0x1adaa,-0x1.daap+2, 
0x1adab,-0x1.dabp+2, 
0x1adac,-0x1.dacp+2, 
0x1adad,-0x1.dadp+2, 
0x1adae,-0x1.daep+2, 
0x1adaf,-0x1.dafp+2, 
0x1adb0,-0x1.dbp+2, 
0x1adb1,-0x1.db1p+2, 
0x1adb2,-0x1.db2p+2, 
0x1adb3,-0x1.db3p+2, 
0x1adb4,-0x1.db4p+2, 
0x1adb5,-0x1.db5p+2, 
0x1adb6,-0x1.db6p+2, 
0x1adb7,-0x1.db7p+2, 
0x1adb8,-0x1.db8p+2, 
0x1adb9,-0x1.db9p+2, 
0x1adba,-0x1.dbap+2, 
0x1adbb,-0x1.dbbp+2, 
0x1adbc,-0x1.dbcp+2, 
0x1adbd,-0x1.dbdp+2, 
0x1adbe,-0x1.dbep+2, 
0x1adbf,-0x1.dbfp+2, 
0x1adc0,-0x1.dcp+2, 
0x1adc1,-0x1.dc1p+2, 
0x1adc2,-0x1.dc2p+2, 
0x1adc3,-0x1.dc3p+2, 
0x1adc4,-0x1.dc4p+2, 
0x1adc5,-0x1.dc5p+2, 
0x1adc6,-0x1.dc6p+2, 
0x1adc7,-0x1.dc7p+2, 
0x1adc8,-0x1.dc8p+2, 
0x1adc9,-0x1.dc9p+2, 
0x1adca,-0x1.dcap+2, 
0x1adcb,-0x1.dcbp+2, 
0x1adcc,-0x1.dccp+2, 
0x1adcd,-0x1.dcdp+2, 
0x1adce,-0x1.dcep+2, 
0x1adcf,-0x1.dcfp+2, 
0x1add0,-0x1.ddp+2, 
0x1add1,-0x1.dd1p+2, 
0x1add2,-0x1.dd2p+2, 
0x1add3,-0x1.dd3p+2, 
0x1add4,-0x1.dd4p+2, 
0x1add5,-0x1.dd5p+2, 
0x1add6,-0x1.dd6p+2, 
0x1add7,-0x1.dd7p+2, 
0x1add8,-0x1.dd8p+2, 
0x1add9,-0x1.dd9p+2, 
0x1adda,-0x1.ddap+2, 
0x1addb,-0x1.ddbp+2, 
0x1addc,-0x1.ddcp+2, 
0x1addd,-0x1.dddp+2, 
0x1adde,-0x1.ddep+2, 
0x1addf,-0x1.ddfp+2, 
0x1ade0,-0x1.dep+2, 
0x1ade1,-0x1.de1p+2, 
0x1ade2,-0x1.de2p+2, 
0x1ade3,-0x1.de3p+2, 
0x1ade4,-0x1.de4p+2, 
0x1ade5,-0x1.de5p+2, 
0x1ade6,-0x1.de6p+2, 
0x1ade7,-0x1.de7p+2, 
0x1ade8,-0x1.de8p+2, 
0x1ade9,-0x1.de9p+2, 
0x1adea,-0x1.deap+2, 
0x1adeb,-0x1.debp+2, 
0x1adec,-0x1.decp+2, 
0x1aded,-0x1.dedp+2, 
0x1adee,-0x1.deep+2, 
0x1adef,-0x1.defp+2, 
0x1adf0,-0x1.dfp+2, 
0x1adf1,-0x1.df1p+2, 
0x1adf2,-0x1.df2p+2, 
0x1adf3,-0x1.df3p+2, 
0x1adf4,-0x1.df4p+2, 
0x1adf5,-0x1.df5p+2, 
0x1adf6,-0x1.df6p+2, 
0x1adf7,-0x1.df7p+2, 
0x1adf8,-0x1.df8p+2, 
0x1adf9,-0x1.df9p+2, 
0x1adfa,-0x1.dfap+2, 
0x1adfb,-0x1.dfbp+2, 
0x1adfc,-0x1.dfcp+2, 
0x1adfd,-0x1.dfdp+2, 
0x1adfe,-0x1.dfep+2, 
0x1adff,-0x1.dffp+2, 
0x1ae00,-0x1.ep+2, 
0x1ae01,-0x1.e01p+2, 
0x1ae02,-0x1.e02p+2, 
0x1ae03,-0x1.e03p+2, 
0x1ae04,-0x1.e04p+2, 
0x1ae05,-0x1.e05p+2, 
0x1ae06,-0x1.e06p+2, 
0x1ae07,-0x1.e07p+2, 
0x1ae08,-0x1.e08p+2, 
0x1ae09,-0x1.e09p+2, 
0x1ae0a,-0x1.e0ap+2, 
0x1ae0b,-0x1.e0bp+2, 
0x1ae0c,-0x1.e0cp+2, 
0x1ae0d,-0x1.e0dp+2, 
0x1ae0e,-0x1.e0ep+2, 
0x1ae0f,-0x1.e0fp+2, 
0x1ae10,-0x1.e1p+2, 
0x1ae11,-0x1.e11p+2, 
0x1ae12,-0x1.e12p+2, 
0x1ae13,-0x1.e13p+2, 
0x1ae14,-0x1.e14p+2, 
0x1ae15,-0x1.e15p+2, 
0x1ae16,-0x1.e16p+2, 
0x1ae17,-0x1.e17p+2, 
0x1ae18,-0x1.e18p+2, 
0x1ae19,-0x1.e19p+2, 
0x1ae1a,-0x1.e1ap+2, 
0x1ae1b,-0x1.e1bp+2, 
0x1ae1c,-0x1.e1cp+2, 
